"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
1,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Akasaka","Ayashi","30-60minutes",3700000,"","230",16000,"Rectangular Shaped","14.0","","","","","West","City Road",9.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
2,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Akasaka","Ayashi","30-60minutes",6700000,"","490",14000,"Semi-shaped","14.0","","","","","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
3,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Akasaka","Ayashi","30-60minutes",3000000,"","175",17000,"Rectangular Shaped","11.0","","","","","South","City Road",9.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
4,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Asahigaoka","Asahigaoka (Sendai)","9",33000000,"","220",,"Semi-square Shaped","15.6","105","2014","W","House","North","City Road",4.2,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
5,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Asahigaoka","Asahigaoka (Sendai)","6",43000000,"","185",,"Rectangular Shaped","11.0","115","2014","W","House","South","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
6,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Asahigaoka","Kuromatsu (Sendai)","6",27000000,"4LDK","80",,"","","","2007","RC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
7,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Asahigaoka","Dainohara","14",28000000,"","240",,"Semi-rectangular Shaped","","190","1998","W","Housing Complex","West","Private Road",3.3,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
8,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Asahigaoka","Dainohara","11",24000000,"","130",,"Semi-rectangular Shaped","8.3","135","1991","W","Housing Complex, Office","West","City Road",6.8,"Category 1 Residential District",60,200,"2nd quarter 2014",""
9,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Asahigaoka","Dainohara","10",14000000,"","165",85000,"Semi-rectangular Shaped","","","","","","Southwest","Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
10,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Asahigaoka","Dainohara","9",2000000,"","320",,"Semi-square Shaped","18.2","70","","W","Housing Complex","Northwest","City Road",4.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
11,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Ayashichuo","Ayashi","8",27000000,"","175",,"Trapezoidal Shaped","14.5","110","2014","W","House","West","Private Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
12,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Aramakihonzawa","Kitayama (Miyagi)","19",2800000,"","160",18000,"Semi-trapezoidal Shaped","8.5","","","","","Southwest","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
13,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Ichibancho","Sendai","11",75000000,"2LDK","100",,"","","","","RC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
14,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Itsutsubashi","Itsutsubashi","3",7900000,"3DK","60",,"","","","","SRC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
15,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Itsutsubashi","Itsutsubashi","3",6000000,"1K","25",,"","","","1988","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
16,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Itsutsubashi","Itsutsubashi","4",4500000,"1K","20",,"","","","1988","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
17,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Itsutsubashi","Itsutsubashi","3",5000000,"1K","25",,"","","","1988","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
18,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Itsutsubashi","Itsutsubashi","7",3200000,"1K","15",,"","","","1985","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
19,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Itsutsubashi","Itsutsubashi","3",26000000,"4LDK","85",,"","","","1997","SRC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
20,"Forest Land","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Imozawa","","",53000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
21,"Agricultural Land","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Imozawa","","",3300000,"","4400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
22,"Agricultural Land","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Imozawa","","",970000,"","1300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
23,"Agricultural Land","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Imozawa","","",2800000,"","3700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
24,"Agricultural Land","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Imozawa","","",1400000,"","1800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
25,"Agricultural Land","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Imozawa","","",1000000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
26,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Otemachi","Sendai","21",14000000,"2LDK","55",,"","","","1998","RC","House","","",,"Commercial District",,,"2nd quarter 2014","Dealings of non-redecorating real estate"
27,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Otamayashita","Sendai","25",11000000,"2LDK","60",,"","","","1980","SRC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
28,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Odawara","Sendai","25",44000000,"","500",88000,"Semi-rectangular Shaped","14.6","","","","","North","City Road",6.0,"Industrial District",60,200,"2nd quarter 2014",""
29,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Ochiai","Rikuzen-ochiai","19",13000000,"","270",48000,"Rectangular Shaped","15.0","","","","","South","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
30,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Ochiai","Rikuzen-ochiai","8",4200000,"","280",15000,"Semi-trapezoidal Shaped","","","","","","No facing road","",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
31,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Oritate","Rikuzen-ochiai","18",3300000,"3LDK","55",,"","","","1996","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings of non-redecorating real estate"
32,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Oritate","Rikuzen-ochiai","20",6800000,"3LDK","60",,"","","","1996","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
33,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kaigamori","Tohokufukushidaimae","10",18000000,"","200",,"Semi-rectangular Shaped","13.0","110","1980","W","House","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
34,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kakyoin","Sendai","11",30000000,"3LDK","75",,"","","","2001","SRC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
35,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kakyoin","Sendai","11",19000000,"3LDK","55",,"","","","1999","RC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
36,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kakyoin","Sendai","7",7100000,"1LDK","30",,"","","","1982","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014",""
37,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kashiwagi","Kitayobancho","11",57000000,"","330",170000,"Rectangular Shaped","15.5","","","","","South","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
38,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kashiwagi","Kitayobancho","18",24000000,"","190",120000,"Semi-rectangular Shaped","","","","","","East","Private Road",2.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
39,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kashiwagi","Kitayobancho","23",20000000,"3LDK","70",,"","","","2003","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
40,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kashiwagi","Kitayobancho","20",20000000,"3LDK","70",,"","","","1997","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
41,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kashiwagi","Kitayobancho","19",20000000,"3LDK","60",,"","","","1997","SRC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
42,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Katahira","Sendai","15",10000000,"3LDK","70",,"","","","1979","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
43,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Katahira","Sendai","19",57000000,"Open Floor","470",,"","","","1986","SRC","Shop","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
44,"Residential Land(Land and Building)","Commercial Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kamiayashi","Rikuzenshirasawa","6",500000,"","400",,"Semi-rectangular Shaped","29.2","125","1988","LS","House","Northeast","National Highway",13.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
45,"Residential Land(Land Only)","Potential Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kamiayashi","Rikuzenshirasawa","18",6200000,"","2,000 m^2 or greater.",2500,"Irregular Shaped","50.0m or longer.","","","","","Northwest","City Road",3.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
46,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kamisugi","Kitasendai","10",26000000,"3LDK+S","85",,"","","","1991","SRC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
47,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kamisugi","Kitayobancho","10",74000000,"","310",,"Semi-rectangular Shaped","15.5","400","2004","RC","Housing Complex","West","Private Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
48,"Residential Land(Land and Building)","Commercial Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kamisugi","Kitayobancho","3",110000000,"","150",,"Semi-rectangular Shaped","7.0","500","1992","S","Office","East","City Road",8.0,"Commercial District",80,400,"2nd quarter 2014",""
49,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kamisugi","Kitayobancho","8",18000000,"3LDK","70",,"","","","1997","SRC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
50,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kamisugi","Kitayobancho","13",13000000,"3LDK","70",,"","","","1974","RC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
51,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kawauchisanjunimmachi","Hirosedori","30-60minutes",27000000,"","180",,"Square Shaped","13.5","105","2013","W","House","Southwest","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
52,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kawadaira","Kitasendai","30-60minutes",8400000,"","155",54000,"Rectangular Shaped","9.5","","","","","South","City Road",9.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
53,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kitane","Dainohara","12",8500000,"1DK","25",,"","","","1995","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
54,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kitane","Dainohara","9",2900000,"1R","15",,"","","","1989","SRC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
55,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kitamemachi","Sendai","15",7900000,"3LDK","55",,"","","","1975","SRC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of redecorated real estate"
56,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kitayama","Kitayama (Miyagi)","7",25000000,"","320",,"Semi-square Shaped","18.0","85","","W","House","Northwest","City Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of adjacent land"
57,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kitayama","Kitayama (Miyagi)","9",13000000,"3LDK","75",,"","","","2002","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
58,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kimachidoori","Kitayobancho","5",26000000,"3LDK","70",,"","","","1998","SRC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of redecorated real estate"
59,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kimachidoori","Kitayobancho","8",16000000,"3LDK","65",,"","","","1988","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
60,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kimachidoori","Kitayobancho","8",8600000,"2DK","40",,"","","","","SRC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
61,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kimachidoori","Kitayobancho","7",7000000,"1K","30",,"","","","1988","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
62,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kunimigaoka","Kunimi (Miyagi)","25",20000000,"3LDK","145",,"","","","2001","RC","House","","",,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014","Dealings of non-redecorating real estate"
63,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kunimigaoka","Tohokufukushidaimae","24",17000000,"2LDK","85",,"","","","2001","RC","House","","",,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014","Dealings of non-redecorating real estate"
64,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kuryu","Rikuzen-ochiai","25",16000000,"","310",,"Semi-rectangular Shaped","12.1","155","1989","W","House","Southwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
65,"Residential Land(Land Only)","Industrial Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Kuryu","Rikuzen-ochiai","15",16000000,"","300",54000,"Semi-trapezoidal Shaped","","","","","","East","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
66,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Goroku","Kuzuoka","2",8400000,"2LDK","60",,"","","","1991","RC","House","","",,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014","Dealings of non-redecorating real estate"
67,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Komatsushima","Dainohara","16",35000000,"","220",,"Semi-shaped","9.7","120","2014","W","House","Northwest","Private Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
68,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Komatsushima","Toshogu","9",23000000,"","280",79000,"Semi-rectangular Shaped","13.5","","","","","North","City Road",5.3,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
69,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Komatsushima","Toshogu","16",16000000,"","165",98000,"Semi-square Shaped","12.8","","","","","Southwest","Private Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
70,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Komatsushima","Toshogu","18",16000000,"","240",65000,"Semi-rectangular Shaped","","","","","","Southwest","Private Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
71,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Sagigamori","Kitasendai","19",11000000,"","280",,"Semi-trapezoidal Shaped","12.5","125","1968","W","House","East","Private Road",4.2,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
72,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Shiheimachi","Kitayobancho","25",110000000,"","490",,"Semi-rectangular Shaped","27.0","410","2014","","Housing Complex","Southeast","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
73,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Shiheimachi","Tohokufukushidaimae","11",25000000,"","170",150000,"Semi-rectangular Shaped","11.6","","","","","Northwest","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
74,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Shimoayashi","Ayashi","18",24000000,"","170",,"Trapezoidal Shaped","11.1","105","2014","W","House","North","Private Road",3.2,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
75,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Showamachi","Kitasendai","3",8500000,"2LDK","55",,"","","","1980","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
76,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Showamachi","Kitasendai","2",11000000,"3LDK","70",,"","","","1975","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
77,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Seiryomachi","Kitayobancho","15",9500000,"3K","45",,"","","","","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
78,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Dainohara","Dainohara","11",5000000,"","145",34000,"Semi-square Shaped","13.0","","","","","North","Private Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
79,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Dainohara","Dainohara","8",16000000,"","210",,"Semi-square Shaped","14.5","110","1983","S","House","East","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
80,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Dainohara","Dainohara","9",22000000,"","165",130000,"Rectangular Shaped","11.5","","","","","North","Private Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
81,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Takanohara","Rikuzen-ochiai","30-60minutes",5000000,"","280",18000,"Rectangular Shaped","14.5","","","","","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
82,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Takanohara","Rikuzen-ochiai","30-60minutes",8000000,"","330",24000,"Semi-trapezoidal Shaped","18.0","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
83,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Takanohara","Rikuzen-ochiai","30-60minutes",7100000,"","370",19000,"Semi-square Shaped","19.5","","","","","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
84,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Takamatsu","Toshogu","21",26000000,"","155",,"Rectangular Shaped","10.2","115","2014","W","House","Northeast","Private Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
85,"Residential Land(Land and Building)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Takamatsu","Toshogu","6",30000000,"","155",,"Rectangular Shaped","10.0","115","2014","W","House","East","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
86,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Tachimachi","Hirosedori","11",5000000,"1DK","25",,"","","","1989","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
87,"Residential Land(Land and Building)","Commercial Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Chuo","Sendai","5",340000000,"","520",,"Semi-shaped","22.6","90","1986","S","Parking Lot","Northwest","City Road",11.0,"Commercial District",80,500,"2nd quarter 2014",""
88,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Chuo","Sendai","6",32000000,"3LDK","70",,"","","","2005","RC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
89,"Residential Land(Land and Building)","Commercial Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Chuo","Hirosedori","2",410000000,"","340",,"Semi-rectangular Shaped","8.5","1200","2000","RC","Office, Shop","West","City Road",8.0,"Commercial District",80,600,"2nd quarter 2014",""
90,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Tsutsumidooriamamiyamachi","Kitasendai","7",17000000,"3LDK","70",,"","","","1982","RC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014",""
91,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Tsutsumimachi","Kitasendai","13",2500000,"","170",15000,"Irregular Shaped","","","","","","Southwest","Private Road",3.6,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
92,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Tsutsumimachi","Kitasendai","13",7000000,"","115",60000,"Irregular Shaped","11.1","","","","","West","Private Road",4.4,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
93,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Tsutsumimachi","Dainohara","11",11000000,"3LDK","55",,"","","","1995","SRC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
94,"Pre-owned Condominiums, etc.","","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Toshogu","Toshogu","8",20000000,"3LDK","65",,"","","","2004","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
95,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Nakae","Toshogu","19",9300000,"","155",59000,"Semi-trapezoidal Shaped","13.0","","","","","Northwest","City Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
96,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Nakae","Toshogu","13",9000000,"","100",91000,"Rectangular Shaped","8.0","","","","","East","City Road",6.0,"Near Commercial District",80,300,"2nd quarter 2014",""
97,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Nakae","Toshogu","13",8200000,"","95",85000,"Rectangular Shaped","10.8","","","","","West","City Road",4.0,"Near Commercial District",80,300,"2nd quarter 2014",""
98,"Residential Land(Land and Building)","Commercial Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Nakayama","Kitasendai","30-60minutes",41000000,"","520",,"Semi-rectangular Shaped","18.0","370","1978","S","Shop","Northeast","City Road",12.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
99,"Residential Land(Land Only)","Residential Area","04101","Miyagi Prefecture","Aoba Ward,Sendai City","Nakayama","Kitasendai","30-60minutes",14000000,"","370",37000,"Rectangular Shaped","18.0","","","","","West","Private Road",4.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014","Dealings including private road"
