"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
1,"Residential Land(Land and Building)","Residential Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Uchindaicho","Noeuchindai","7",39000000,"","75",,"Irregular Shaped","13.3","105","2014","W","House","West","City Road",25.0,"Category 2 Residential District",80,300,"2nd quarter 2014",""
2,"Residential Land(Land and Building)","Residential Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Uchindaicho","Noeuchindai","5",88000000,"","250",,"Semi-rectangular Shaped","12.0","570","1974","S","Office, Warehouse","West","City Road",,"Category 1 Residential District",80,200,"2nd quarter 2014",""
3,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Uchindaicho","Noeuchindai","4",27000000,"3LDK","105",,"","","","1992","RC","House","","",,"Category 1 Residential District",80,300,"2nd quarter 2014","Dealings of redecorated real estate"
4,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Uchindaicho","Noeuchindai","4",24000000,"3LDK","60",,"","","","2000","SRC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of redecorated real estate"
5,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Katamachi","Osakajokitazume","3",19000000,"2LDK","50",,"","","","2004","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
6,"Residential Land(Land and Building)","Residential Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Kemacho","Miyakojima","29",110000000,"","340",,"Rectangular Shaped","11.6","510","1996","RC","Housing Complex","Northeast","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
7,"Residential Land(Land and Building)","Residential Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Kemacho","Miyakojima","28",2000000,"","75",,"Irregular Shaped","4.1","85","1959","W","House","Northeast","Private Road",1.8,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
8,"Residential Land(Land Only)","Residential Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Kemacho","Miyakojima","26",30000000,"","155",190000,"Irregular Shaped","14.5","","","","","Southwest","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
9,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Kemacho","Miyakojima","23",15000000,"3LDK","70",,"","","","1979","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
10,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Zengenjicho","Miyakojima","6",39000000,"","85",,"","","","2007","SRC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014",""
11,"Residential Land(Land Only)","Residential Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Takakuracho","Miyakojima","8",46000000,"","145",320000,"Rectangular Shaped","8.0","","","","","East","City Road",8.0,"Category 1 Residential District",80,300,"2nd quarter 2014",""
12,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Takakuracho","Miyakojima","9",7700000,"3LDK","55",,"","","","1985","RC","House","","",,"Semi-residential District",80,300,"2nd quarter 2014",""
13,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Tomobuchicho","Miyakojima","6",10000000,"3LDK","65",,"","","","1974","SRC","House","","",,"Semi-residential District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
14,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Tomobuchicho","Miyakojima","6",7500000,"2LDK","55",,"","","","1974","SRC","House","","",,"Semi-residential District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
15,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Tomobuchicho","Miyakojima","15",7800000,"3LDK","55",,"","","","1972","SRC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
16,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Tomobuchicho","Miyakojima","14",21000000,"","65",,"","","","1989","SRC","House","","",,"Category 1 Residential District",80,200,"2nd quarter 2014",""
17,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Tomobuchicho","Miyakojima","18",14000000,"3LDK","80",,"","","","1982","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
18,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Tomobuchicho","Miyakojima","18",11000000,"3LDK","65",,"","","","1985","SRC","House","","",,"Category 1 Residential District",80,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
19,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Tomobuchicho","Miyakojima","14",6800000,"3LDK","55",,"","","","1970","SRC","House","","",,"Semi-industrial District",60,300,"2nd quarter 2014","Dealings of redecorated real estate"
20,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Tomobuchicho","Miyakojima","14",22000000,"3LDK","65",,"","","","1987","SRC","House","","",,"Category 1 Residential District",80,200,"2nd quarter 2014","Dealings of redecorated real estate"
21,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Tomobuchicho","Miyakojima","10",27000000,"3LDK","80",,"","","","2001","RC","House","","",,"Category 1 Residential District",80,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
22,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Tomobuchicho","Miyakojima","17",21000000,"2LDK","70",,"","","","1992","SRC","House","","",,"Category 1 Residential District",80,200,"2nd quarter 2014","Dealings of redecorated real estate"
23,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Tomobuchicho","Miyakojima","11",21000000,"3LDK","65",,"","","","1985","SRC","House","","",,"Category 1 Residential District",80,200,"2nd quarter 2014","Dealings of redecorated real estate"
24,"Residential Land(Land Only)","Residential Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Nakanocho","Kyobashi (Osaka)","9",15000000,"","60",260000,"Semi-rectangular Shaped","5.0","","","","","Northeast","City Road",5.4,"Commercial District",80,400,"2nd quarter 2014",""
25,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Nakanocho","Kyobashi (Osaka)","8",24000000,"3LDK","70",,"","","","2004","RC","House","","",,"Category 2 Residential District",80,300,"2nd quarter 2014","Dealings of redecorated real estate"
26,"Residential Land(Land and Building)","Residential Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Nakanocho","Sakuranomiya","1",33000000,"","65",,"Semi-trapezoidal Shaped","5.0","200","1994","S","Office, Other","West","Village Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,300,"2nd quarter 2014",""
27,"Residential Land(Land and Building)","Residential Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Nakanocho","Sakuranomiya","4",120000000,"","320",,"Semi-rectangular Shaped","18.0","710","","W","Office, Shop","East","City Road",5.5,"Category 2 Exclusive Mid-high Rise Residential District",60,500,"2nd quarter 2014",""
28,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Nakanocho","Sakuranomiya","5",21000000,"3LDK","70",,"","","","1993","SRC","House","","",,"Category 1 Residential District",80,200,"2nd quarter 2014",""
29,"Residential Land(Land and Building)","Commercial Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Higashinodamachi","Kyobashi (Osaka)","4",16000000,"","75",,"Semi-rectangular Shaped","7.1","190","1976","S","Shop","North","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
30,"Residential Land(Land and Building)","Commercial Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Higashinodamachi","Kyobashi (Osaka)","3",53000000,"","95",,"Rectangular Shaped","5.3","160","1964","W","House","South","National Highway",21.5,"Commercial District",80,600,"2nd quarter 2014",""
31,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Higashinodamachi","Kyobashi (Osaka)","2",22000000,"2LDK","55",,"","","","2003","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
32,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Miyakojimakitadoori","Noeuchindai","6",22000000,"3LDK","60",,"","","","2000","RC","House","","",,"Category 1 Residential District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
33,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Miyakojimakitadoori","Noeuchindai","7",20000000,"","65",,"","","","1987","RC","House","","",,"Category 1 Residential District",80,300,"2nd quarter 2014",""
34,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Miyakojimakitadoori","Miyakojima","6",12000000,"1K","20",,"","","","2006","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014",""
35,"Residential Land(Land and Building)","Residential Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Miyakojimanakadoori","Kyobashi (Osaka)","10",15000000,"","65",,"Semi-rectangular Shaped","4.7","60","1963","W","House","South","Private Road",4.0,"Category 1 Residential District",80,300,"2nd quarter 2014","Dealings including private road"
36,"Residential Land(Land and Building)","Residential Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Miyakojimanakadoori","Kyobashi (Osaka)","13",84000000,"","220",,"Semi-rectangular Shaped","13.4","560","1979","S","Housing Complex","West","City Road",5.4,"Category 1 Residential District",80,300,"2nd quarter 2014",""
37,"Residential Land(Land Only)","Residential Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Miyakojimahondoori","Noeuchindai","5",9500000,"","40",230000,"Rectangular Shaped","3.4","","","","","East","City Road",3.7,"Commercial District",80,400,"2nd quarter 2014",""
38,"Residential Land(Land and Building)","Residential Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Miyakojimahondoori","Miyakojima","9",67000000,"","105",,"Rectangular Shaped","7.2","240","1997","S","House","South","City Road",3.7,"Category 1 Residential District",80,300,"2nd quarter 2014",""
39,"Residential Land(Land and Building)","Residential Area","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Miyakojimahondoori","Miyakojima","3",33000000,"","50",,"Rectangular Shaped","4.5","160","1993","S","Housing Complex","South","Private Road",3.6,"Commercial District",80,400,"2nd quarter 2014",""
40,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Miyakojimahondoori","Miyakojima","2",11000000,"3LDK","65",,"","","","1981","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014",""
41,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Miyakojimaminamidoori","Kyobashi (Osaka)","10",18000000,"","70",,"","","","1983","SRC","House","","",,"Category 1 Residential District",80,200,"2nd quarter 2014",""
42,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Miyakojimaminamidoori","Kyobashi (Osaka)","13",14000000,"3LDK","75",,"","","","","SRC","House","","",,"Category 1 Residential District",80,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
43,"Pre-owned Condominiums, etc.","","27102","Osaka Prefecture","Miyakojima Ward,Osaka City","Miyakojimaminamidoori","Kyobashi (Osaka)","6",5200000,"1K","15",,"","","","1988","SRC","House","","",,"Category 1 Residential District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
44,"Residential Land(Land and Building)","Residential Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Ebie","Nodahanshin","8",40000000,"","95",,"Semi-square Shaped","7.8","220","","W","House","North","Private Road",2.6,"Category 2 Residential District",80,300,"2nd quarter 2014","Dealings including private road"
45,"Residential Land(Land and Building)","Commercial Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Ebie","Nodahanshin","10",45000000,"","230",,"Irregular Shaped","13.1","260","1990","S","House, Office, Warehouse","Northwest","City Road",15.0,"Commercial District",80,400,"2nd quarter 2014","Dealings including private road"
46,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Ebie","Nodahanshin","13",15000000,"3LDK","55",,"","","","1978","SRC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
47,"Residential Land(Land and Building)","Residential Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Ohiraki","Nodahanshin","8",31000000,"","70",,"Rectangular Shaped","5.3","105","2014","W","House","West","Private Road",3.5,"Category 2 Residential District",80,300,"2nd quarter 2014","Dealings including private road"
48,"Residential Land(Land and Building)","Commercial Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Ohiraki","Nodahanshin","9",90000000,"","330",,"Semi-rectangular Shaped","16.5","520","1984","S","Factory, Office","East","Kyoto/ Osaka Prefectural Road",25.0,"Commercial District",80,400,"2nd quarter 2014",""
49,"Residential Land(Land and Building)","Residential Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Ohiraki","Nodahanshin","4",10000000,"","60",,"Semi-rectangular Shaped","4.2","","","W","House","West","Road",3.0,"Category 2 Residential District",80,300,"2nd quarter 2014","Dealings including private road"
50,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Ohiraki","Nodahanshin","8",11000000,"3LDK","50",,"","","","1974","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014",""
51,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Ohiraki","Nodahanshin","7",20000000,"3LDK","55",,"","","","1999","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
52,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Ohiraki","Nodahanshin","10",3800000,"1K","20",,"","","","","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
53,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Sagisu","Nodahanshin","10",30000000,"3LDK","65",,"","","","2002","SRC","House","","",,"Semi-industrial District",60,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
54,"Residential Land(Land and Building)","Residential Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Sagisu","Fukushima (Osaka)","9",6700000,"","55",,"Rectangular Shaped","4.6","50","","W","House","West","City Road",4.0,"Commercial District",80,400,"2nd quarter 2014",""
55,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Sagisu","Fukushima (Osaka)","7",17000000,"3LDK","65",,"","","","1995","SRC","House","","",,"Category 2 Residential District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
56,"Residential Land(Land and Building)","Residential Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Tamagawa","Tamagawa (Osaka)","6",35000000,"","130",,"Semi-rectangular Shaped","10.8","220","1977","S","Housing Complex, Workshop","West","City Road",5.5,"Category 2 Residential District",80,300,"2nd quarter 2014",""
57,"Residential Land(Land and Building)","Residential Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Tamagawa","Tamagawa (Osaka)","5",30000000,"","55",,"Semi-square Shaped","7.3","125","1991","S","House","North","City Road",3.6,"Category 2 Residential District",80,300,"2nd quarter 2014",""
58,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Tamagawa","Tamagawa (Osaka)","9",31000000,"3LDK","70",,"","","","2000","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
59,"Residential Land(Land and Building)","Residential Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Noda","Tamagawa (Osaka)","6",22000000,"","50",,"Semi-trapezoidal Shaped","4.3","125","1996","S","House","Northwest","City Road",6.0,"Near Commercial District",80,300,"2nd quarter 2014",""
60,"Residential Land(Land and Building)","Commercial Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Noda","Tamagawa (Osaka)","5",180000000,"","570",,"Rectangular Shaped","40.1","1200","1974","RC","Factory, Warehouse","Northwest","City Road",14.6,"Semi-industrial District",60,300,"2nd quarter 2014",""
61,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Noda","Nishikujo","6",26000000,"3LDK","70",,"","","","2005","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
62,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Noda","Noda (JR)","10",25000000,"3LDK","65",,"","","","2007","RC","House","","",,"Semi-industrial District",80,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
63,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Fukushima","Shinfukushima","0",40000000,"1K","25",,"","","","1975","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
64,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Fukushima","Shinfukushima","3",14000000,"2LDK","50",,"","","","1988","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
65,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Fukushima","Shinfukushima","0",5000000,"1K","25",,"","","","1975","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014",""
66,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Fukushima","Shinfukushima","0",3500000,"1K","15",,"","","","1975","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of redecorated real estate"
67,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Fukushima","Shinfukushima","",38000000,"3LDK","70",,"","","","2006","RC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
68,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Fukushima","Shinfukushima","",5000000,"1DK","25",,"","","","1975","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
69,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Fukushima","Shinfukushima","3",15000000,"2LDK","55",,"","","","1988","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
70,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Fukushima","Shinfukushima","0",2400000,"1R","10",,"","","","1975","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of redecorated real estate"
71,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Fukushima","Tenma","4",9500000,"1K","20",,"","","","2002","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
72,"Residential Land(Land and Building)","Residential Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Fukushima","Fukushima (Osaka)","4",20000000,"","50",,"Semi-rectangular Shaped","4.7","80","","W","House","East","City Road",21.8,"Commercial District",80,600,"2nd quarter 2014",""
73,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Fukushima","Fukushima (Osaka)","7",11000000,"1DK","30",,"","","","2004","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
74,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Fukushima","Fukushima (Osaka)","6",6800000,"1K","15",,"","","","2002","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
75,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Fukushima","Fukushima (Osaka)","5",120000000,"2LDK","140",,"","","","2006","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
76,"Residential Land(Land Only)","Residential Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Yoshino","Noda (JR)","7",14000000,"","55",260000,"Semi-rectangular Shaped","4.8","","","","","West","City Road",8.0,"Semi-industrial District",80,300,"2nd quarter 2014",""
77,"Residential Land(Land and Building)","Residential Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Yoshino","Noda (JR)","3",34000000,"","60",,"Irregular Shaped","5.0","220","1995","S","Office, Warehouse","South","City Road",11.0,"Semi-industrial District",80,300,"2nd quarter 2014",""
78,"Residential Land(Land and Building)","Residential Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Yoshino","Noda (JR)","6",26000000,"","70",,"Semi-rectangular Shaped","6.1","120","2003","S","House","Northwest","City Road",6.0,"Category 2 Residential District",80,300,"2nd quarter 2014",""
79,"Pre-owned Condominiums, etc.","","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Yoshino","Noda (JR)","8",16000000,"1K","20",,"","","","2014","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
80,"Residential Land(Land and Building)","Residential Area","27103","Osaka Prefecture","Fukushima Ward,Osaka City","Yoshino","Nodahanshin","4",13000000,"","95",,"Irregular Shaped","","100","","W","House","East","City Road",5.4,"Category 2 Residential District",80,300,"2nd quarter 2014",""
81,"Residential Land(Land Only)","Residential Area","27104","Osaka Prefecture","Konohana Ward,Osaka City","Asahi","Chidoribashi","4",5500000,"","35",160000,"Rectangular Shaped","4.4","","","","","East","City Road",8.0,"Category 1 Residential District",80,300,"2nd quarter 2014",""
82,"Residential Land(Land Only)","Residential Area","27104","Osaka Prefecture","Konohana Ward,Osaka City","Kasugadenaka","Chidoribashi","13",23000000,"","120",190000,"Semi-rectangular Shaped","9.0","","","","","Southeast","City Road",5.4,"Category 1 Residential District",80,200,"2nd quarter 2014",""
83,"Residential Land(Land and Building)","Residential Area","27104","Osaka Prefecture","Konohana Ward,Osaka City","Kasugadenaka","Chidoribashi","12",62000000,"","250",,"Semi-rectangular Shaped","16.4","350","1957","W","House, Shop","Southeast","City Road",5.4,"Category 1 Residential District",80,200,"2nd quarter 2014",""
84,"Residential Land(Land Only)","Residential Area","27104","Osaka Prefecture","Konohana Ward,Osaka City","Kasugademinami","Chidoribashi","13",2000000,"","45",45000,"Irregular Shaped","4.3","","","","","Northwest","Road",4.0,"Category 1 Residential District",80,200,"2nd quarter 2014",""
85,"Pre-owned Condominiums, etc.","","27104","Osaka Prefecture","Konohana Ward,Osaka City","Kasugademinami","Chidoribashi","13",9500000,"3LDK","55",,"","","","1995","RC","House","","",,"Semi-residential District",80,200,"2nd quarter 2014",""
86,"Pre-owned Condominiums, etc.","","27104","Osaka Prefecture","Konohana Ward,Osaka City","Shimaya","Ajikawaguchi","5",21000000,"3LDK","65",,"","","","2010","SRC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
87,"Pre-owned Condominiums, etc.","","27104","Osaka Prefecture","Konohana Ward,Osaka City","Shimaya","Ajikawaguchi","10",15000000,"3LDK","65",,"","","","2002","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
88,"Pre-owned Condominiums, etc.","","27104","Osaka Prefecture","Konohana Ward,Osaka City","Shimaya","Universal City","1",23000000,"3LDK","70",,"","","","2007","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
89,"Residential Land(Land and Building)","Residential Area","27104","Osaka Prefecture","Konohana Ward,Osaka City","Takami","Chidoribashi","10",3900000,"","30",,"Semi-rectangular Shaped","5.0","45","1966","W","House","North","Road",2.0,"Category 1 Residential District",80,200,"2nd quarter 2014",""
90,"Pre-owned Condominiums, etc.","","27104","Osaka Prefecture","Konohana Ward,Osaka City","Takami","Chidoribashi","9",5800000,"3DK","45",,"","","","1973","RC","House","","",,"Category 1 Residential District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
91,"Residential Land(Land and Building)","Industrial Area","27104","Osaka Prefecture","Konohana Ward,Osaka City","Tsuneyoshi","Denpo","30-60minutes",87000000,"","910",,"Semi-rectangular Shaped","21.2","135","1992","S","Office","Southwest","Road",12.0,"Exclusive Industrial District",60,200,"2nd quarter 2014",""
92,"Residential Land(Land and Building)","Residential Area","27104","Osaka Prefecture","Konohana Ward,Osaka City","Dempo","Denpo","5",34000000,"","110",,"Trapezoidal Shaped","6.7","115","2014","W","House","South","City Road",5.0,"Category 1 Residential District",80,200,"2nd quarter 2014",""
93,"Residential Land(Land and Building)","Residential Area","27104","Osaka Prefecture","Konohana Ward,Osaka City","Nishikujo","Nishikujo","6",2200000,"","30",,"Semi-rectangular Shaped","4.6","65","1966","W","","Northeast","City Road",5.8,"Category 2 Residential District",80,300,"2nd quarter 2014",""
94,"Residential Land(Land and Building)","Commercial Area","27106","Osaka Prefecture","Nishi Ward,Osaka City","Awaza","Honmachi","6",80000000,"","140",,"Rectangular Shaped","6.0","350","1962","RC","House, Shop","South","City Road",11.0,"Commercial District",80,600,"2nd quarter 2014",""
95,"Pre-owned Condominiums, etc.","","27106","Osaka Prefecture","Nishi Ward,Osaka City","Awaza","Honmachi","1",9800000,"1K","20",,"","","","1998","RC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
96,"Pre-owned Condominiums, etc.","","27106","Osaka Prefecture","Nishi Ward,Osaka City","Itachibori","Awaza","7",20000000,"2LDK","60",,"","","","1999","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
97,"Pre-owned Condominiums, etc.","","27106","Osaka Prefecture","Nishi Ward,Osaka City","Itachibori","Awaza","2",25000000,"3LDK","75",,"","","","2000","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of redecorated real estate"
98,"Residential Land(Land Only)","Commercial Area","27106","Osaka Prefecture","Nishi Ward,Osaka City","Itachibori","Honmachi","7",60000000,"","90",670000,"Rectangular Shaped","7.6","","","","","East","City Road",11.0,"Commercial District",80,800,"2nd quarter 2014",""
99,"Residential Land(Land and Building)","Commercial Area","27106","Osaka Prefecture","Nishi Ward,Osaka City","Edobori","Awaza","5",99000000,"","165",,"Rectangular Shaped","10.1","680","1990","S","Office, Parking Lot","Southeast","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
100,"Pre-owned Condominiums, etc.","","27106","Osaka Prefecture","Nishi Ward,Osaka City","Edobori","Awaza","9",13000000,"2LDK","50",,"","","","1987","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014",""
