"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
1,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Aioicho","Tsu","23",4600000,"","250",19000,"Rectangular Shaped","20.0","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
2,"Residential Land(Land Only)","Potential Residential Area","24201","Mie Prefecture","Tsu City","Anochouchida","Tsu","1H-1H30",7500000,"","2,000 m^2 or greater.",3000,"Irregular Shaped","30.0","","","","","Northwest","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
3,"Residential Land(Land Only)","Potential Residential Area","24201","Mie Prefecture","Tsu City","Anochokusawa","Tsu","1H30-2H",1700000,"","690",2400,"Semi-trapezoidal Shaped","","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
4,"Forest Land","","24201","Mie Prefecture","Tsu City","Anochokondoku","","",130000,"","125",,"","","","","","","","",,"",,,"2nd quarter 2014",""
5,"Residential Land(Land Only)","Industrial Area","24201","Mie Prefecture","Tsu City","Anotsudai","Ishinden","30-60minutes",150000000,"","2,000 m^2 or greater.",25000,"Irregular Shaped","44.5","","","","","West","City Road",15.0,"Industrial District",60,200,"2nd quarter 2014",""
6,"Residential Land(Land Only)","Industrial Area","24201","Mie Prefecture","Tsu City","Anotsudai","Ishinden","30-60minutes",65000000,"","2,000 m^2 or greater.",23000,"Semi-rectangular Shaped","46.7","","","","","Southwest","City Road",9.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
7,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Antocho","Ishinden","1H-1H30",4500000,"","340",,"Trapezoidal Shaped","","310","1995","S","Office, Warehouse","Southwest","City Road",5.5,"Urbanization Control Area",70,400,"2nd quarter 2014",""
8,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Ichishichooyama","Isehata","20",2500000,"","145",17000,"Semi-trapezoidal Shaped","","","","","","West","City Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
9,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Ichishichoshomura","Kawaitakaoka","23",17000000,"","185",,"Semi-rectangular Shaped","12.6","95","2014","W","House","West","Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
10,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Ichishichoshomura","Kawaitakaoka","23",19000000,"","210",,"Rectangular Shaped","15.6","100","2014","W","House","Northwest","Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
11,"Agricultural Land","","24201","Mie Prefecture","Tsu City","Ichishichotakano","","",3100000,"","2600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
12,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Ichishichonijigaoka","Isehata","24",12000000,"","230",,"Semi-trapezoidal Shaped","12.1","115","1992","LS","House","East","City Road",,"Outside Urban Planning Area",,,"2nd quarter 2014",""
13,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Ichishichohata","Isehata","21",27000000,"","200",,"Semi-square Shaped","15.3","130","2014","W","House","South","City Road",,"Outside Urban Planning Area",,,"2nd quarter 2014",""
14,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Ichishichohata","Kawaitakaoka","18",22000000,"","200",,"Rectangular Shaped","13.4","110","2013","W","House","North","City Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
15,"Pre-owned Condominiums, etc.","","24201","Mie Prefecture","Tsu City","Ishindenkozubeta","Tsu","21",27000000,"3LDK","70",,"","","","2006","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
16,"Residential Land(Land Only)","Commercial Area","24201","Mie Prefecture","Tsu City","Ishindencho","Higashiishinden","3",6000000,"","60",100000,"Trapezoidal Shaped","14.3","","","","","Southeast","City Road",9.0,"Near Commercial District",80,200,"2nd quarter 2014",""
17,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Ishindencho","Higashiishinden","6",5000000,"","220",,"Semi-square Shaped","15.5","75","1963","W, B","House","Southwest","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
18,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Ishindennakano","Edobashi","6",3400000,"","140",24000,"Irregular Shaped","27.0","","","","","West","City Road",9.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
19,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Ishindennakano","Edobashi","11",12000000,"","210",54000,"Irregular Shaped","17.3","","","","","Northeast","Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
20,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Ishindenhirano","Takadahonzan","8",9000000,"","250",,"Square Shaped","15.5","70","1971","W","House","Southeast","City Road",,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
21,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Inabacho","Iseishibashi","30-60minutes",2000000,"","310",6500,"Semi-rectangular Shaped","16.0","","","","","North","City Road",7.5,"Outside Urban Planning Area",,,"2nd quarter 2014",""
22,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Edobashi","Edobashi","11",23000000,"","200",,"Trapezoidal Shaped","19.5","160","1994","S","Housing Complex","East","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
23,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Edobashi","Edobashi","11",68000000,"","330",,"Rectangular Shaped","15.0","410","1999","S","Housing Complex","West","City Road",4.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
24,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Okura","Akogi","8",25000000,"","680",,"Rectangular Shaped","19.0","480","1981","S","Warehouse","Southwest","Prefectural Road",5.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
25,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Ozatokubotacho","Ishinden","5",4500000,"","260",17000,"Rectangular Shaped","11.7","","","","","Northeast","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
26,"Residential Land(Land Only)","Potential Residential Area","24201","Mie Prefecture","Tsu City","Ozatomutsuaicho","Ishinden","26",370000,"","125",3000,"Irregular Shaped","11.0","","","","","Northeast","Road",3.0,"Urbanization Control Area",70,400,"2nd quarter 2014",""
27,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Kamihamacho","Edobashi","11",11000000,"","280",40000,"Rectangular Shaped","9.0","","","","","East","City Road",9.5,"Near Commercial District",80,200,"2nd quarter 2014",""
28,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Kamihamacho","Edobashi","3",13000000,"","260",52000,"Semi-rectangular Shaped","23.0","","","","","West","City Road",7.0,"Near Commercial District",80,200,"2nd quarter 2014",""
29,"Residential Land(Land Only)","Commercial Area","24201","Mie Prefecture","Tsu City","Kamihamacho","Tsu","2H-",1500000,"","35",42000,"Semi-square Shaped","18.2","","","","","South","Prefectural Road",26.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
30,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Kawagechoeno","Iseueno","10",4700000,"","240",,"Rectangular Shaped","14.0","85","1971","W","House","East","City Road",,"Urbanization Control Area",60,200,"2nd quarter 2014",""
31,"Residential Land(Land Only)","Potential Residential Area","24201","Mie Prefecture","Tsu City","Kawagechoeno","Toyotsuueno","11",3000000,"","560",5300,"Irregular Shaped","","","","","","Northwest","City Road",3.1,"Category 1 Residential District",60,200,"2nd quarter 2014",""
32,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Kawagechonakabebbo","Toyotsuueno","9",5800000,"","290",20000,"Semi-rectangular Shaped","11.7","","","","","Northwest","City Road",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
33,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Kawagechomorinomachi","Iseueno","16",17000000,"","300",56000,"Rectangular Shaped","14.3","","","","","West","Road",6.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
34,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Kawagechomorinomachi","Iseueno","16",11000000,"","180",58000,"Square Shaped","13.7","","","","","East","Road",6.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
35,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Kumozunagatsunecho","Takachaya","24",5200000,"","155",,"Semi-rectangular Shaped","12.0","120","1970","W","House","East","City Road",6.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
36,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Kumozuhongocho","Takachaya","21",1000000,"","1000",980,"Semi-rectangular Shaped","43.0","","","","","South","City Road",8.5,"Urbanization Control Area",70,400,"2nd quarter 2014",""
37,"Forest Land","","24201","Mie Prefecture","Tsu City","Geinochokochi","","",1000000,"","390",,"","","","","","","","",,"",,,"2nd quarter 2014",""
38,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Geinochohayashi","Seki (Mie)","1H-1H30",14000000,"","920",,"Rectangular Shaped","33.3","115","1978","W","House","Northeast","City Road",5.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
39,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Kobecho","Ishinden","30-60minutes",17000000,"","280",59000,"Semi-rectangular Shaped","16.4","","","","","South","City Road",12.0,"Urbanization Control Area",50,100,"2nd quarter 2014",""
40,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Kobecho","Tsu","2H-",84000000,"","2,000 m^2 or greater.",12000,"Irregular Shaped","50.0m or longer.","","","","","East","Road",2.0,"Urbanization Control Area",70,400,"2nd quarter 2014",""
41,"Pre-owned Condominiums, etc.","","24201","Mie Prefecture","Tsu City","Komeicho","Tsu","3",28000000,"3LDK","75",,"","","","2010","RC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
42,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Shibumicho","Tsu","28",28000000,"","330",,"Irregular Shaped","17.4","135","1981","W","","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,80,"2nd quarter 2014",""
43,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Shodacho","Kawaitakaoka","30-60minutes",3900000,"","260",,"Trapezoidal Shaped","14.5","105","1983","","House","South","City Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
44,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Shodacho","Kawaitakaoka","30-60minutes",3000000,"","250",12000,"Semi-trapezoidal Shaped","12.0","","","","","South","City Road",5.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
45,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Shiratsukacho","Shiratsuka","16",25000000,"","680",,"Trapezoidal Shaped","29.5","250","1975","RC","Office, Warehouse","Northwest","City Road",3.6,"Category 1 Residential District",60,200,"2nd quarter 2014",""
46,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Shiratsukacho","Shiratsuka","9",6400000,"","165",,"Rectangular Shaped","9.2","175","1992","RC","","Northeast","City Road",4.7,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
47,"Residential Land(Land and Building)","Commercial Area","24201","Mie Prefecture","Tsu City","Daimon","Tsushinmachi","26",140000000,"","840",,"Semi-rectangular Shaped","19.6","2,000 m^2 or greater.","1989","S","Shop","East","Prefectural Road",22.0,"Commercial District",80,400,"2nd quarter 2014",""
48,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Takajaya","Takachaya","5",21000000,"","990",21000,"Rectangular Shaped","18.5","","","","","East","City Road",4.2,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
49,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Takajaya","Takachaya","5",21000000,"","990",21000,"Rectangular Shaped","17.2","","","","","East","City Road",4.2,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
50,"Agricultural Land","","24201","Mie Prefecture","Tsu City","Takajayakomoriuenocho","","",2000000,"","620",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
51,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Takajayakomoricho","Takachaya","30-60minutes",17000000,"","170",,"Rectangular Shaped","12.1","115","2002","W","House","East","Road",6.0,"Industrial District",60,200,"2nd quarter 2014",""
52,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Takanoocho","Ishinden","1H30-2H",7100000,"","195",,"Irregular Shaped","12.7","105","1982","LS","House","East","City Road",6.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
53,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Takanoocho","Ishinden","1H30-2H",13000000,"","200",,"Rectangular Shaped","12.2","130","1991","LS","House","Northeast","City Road",6.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
54,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Takanoocho","Ishinden","1H-1H30",11000000,"","460",24000,"Rectangular Shaped","12.9","","","","","East","City Road",6.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
55,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Takanoocho","Ishinden","1H-1H30",16000000,"","530",,"Semi-rectangular Shaped","13.9","155","1983","W","House","Northwest","City Road",6.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
56,"Residential Land(Land and Building)","Commercial Area","24201","Mie Prefecture","Tsu City","Tarumi","Akogi","12",18000000,"","480",,"Irregular Shaped","19.0","230","1974","S","Office","East","National Highway",26.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
57,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Tarumi","Minamigaoka","14",14000000,"","280",,"Rectangular Shaped","14.0","85","1974","W","House","Northwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
58,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Tsuoki","Akogi","18",3600000,"","280",,"&quot;Flag-shaped&quot; etc.","","","1965","","","North","City Road",3.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
59,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Tsuoki","Akogi","12",10000,"","110",,"Semi-shaped","13.0","65","1948","W","House","West","City Road",1.8,"Near Commercial District",80,200,"2nd quarter 2014",""
60,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Tonomura","Tsushinmachi","30-60minutes",20000000,"","680",,"Irregular Shaped","18.0","","","","","South","City Road",4.0,"Urbanization Control Area",,,"2nd quarter 2014",""
61,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Hakusanchoisemi","Nishiaoyama","30-60minutes",1200000,"","470",,"Rectangular Shaped","15.0","65","1977","W","House","Northeast","City Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
62,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Hakusanchokawaguchi","Sekinomiya","12",6500000,"","155",,"Semi-rectangular Shaped","7.5","115","1990","W","House","West","City Road",5.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
63,"Agricultural Land","","24201","Mie Prefecture","Tsu City","Hakusanchokitaieki","","",260000,"","220",,"","","","","","","","",,"",,,"2nd quarter 2014",""
64,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Hakusanchonihongi","Omitsu","30-60minutes",850000,"","280",3000,"Rectangular Shaped","17.5","","","","","Northeast","City Road",5.5,"Outside Urban Planning Area",,,"2nd quarter 2014",""
65,"Agricultural Land","","24201","Mie Prefecture","Tsu City","Hakusanchohattaino","","",410000,"","2600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
66,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Hakusanchominamiieki","Ieki","8",900000,"","150",6000,"Semi-rectangular Shaped","24.0","","","","","Northwest","City Road",7.8,"Outside Urban Planning Area",,,"2nd quarter 2014",""
67,"Residential Land(Land Only)","Commercial Area","24201","Mie Prefecture","Tsu City","Hatcho","Tsushinmachi","13",7000000,"","210",33000,"Rectangular Shaped","5.5","","","","","North","City Road",6.2,"Near Commercial District",60,200,"2nd quarter 2014",""
68,"Residential Land(Land and Building)","Commercial Area","24201","Mie Prefecture","Tsu City","Hatcho","Tsushinmachi","13",11000000,"","220",,"Rectangular Shaped","6.0","120","1982","W","House","South","City Road",6.2,"Near Commercial District",80,200,"2nd quarter 2014",""
69,"Residential Land(Land Only)","Commercial Area","24201","Mie Prefecture","Tsu City","Hatcho","Tsushinmachi","13",2200000,"","90",25000,"Rectangular Shaped","6.0","","","","","North","City Road",2.8,"Near Commercial District",80,200,"2nd quarter 2014",""
70,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Handa","Akogi","18",9400000,"","190",,"Semi-square Shaped","12.0","125","1981","W","House","Southwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
71,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Handa","Tsushinmachi","13",22000000,"","500",44000,"Rectangular Shaped","27.5","","","","","Northeast","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
72,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Hisaiibacho","Hisai","15",14000000,"","210",67000,"Irregular Shaped","14.4","","","","","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
73,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Hisaikitaguchicho","Hisai","18",9300000,"","120",,"Rectangular Shaped","6.9","75","1989","W","House","South","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
74,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Hisaikobekicho","Hisai","30-60minutes",3900000,"","1900",,"","28.5","760","1969","LS","House, Factory","East","City Road",2.3,"Urbanization Control Area",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
75,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Hisaisakuragaokacho","Minamigaoka","24",12000000,"","200",,"Semi-square Shaped","15.0","95","1984","W","House","East","City Road",4.5,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
76,"Residential Land(Land Only)","Commercial Area","24201","Mie Prefecture","Tsu City","Hisaishimmachi","Hisai","6",10000000,"","165",60000,"Rectangular Shaped","8.0","","","","","Northwest","City Road",4.5,"Commercial District",80,400,"2nd quarter 2014",""
77,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Hisaishimmachi","Hisai","8",15000000,"","330",,"Semi-rectangular Shaped","11.0","","","","","South","City Road",4.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
78,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Hisainoguchicho","Hisai","11",11000000,"","140",,"Semi-square Shaped","10.2","95","1989","W","House","South","Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
79,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Hisainomuracho","Hisai","16",7000000,"","340",21000,"Trapezoidal Shaped","12.8","","","","","Northeast","City Road",2.6,"Category 2 Residential District",60,200,"2nd quarter 2014",""
80,"Pre-owned Condominiums, etc.","","24201","Mie Prefecture","Tsu City","Hisainomuracho","Hisai","10",12000000,"3LDK","85",,"","","","1990","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
81,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Hisaihigashitakatomachi","Hisai","15",16000000,"","580",,"Rectangular Shaped","20.0","145","","W","House","East","Road",2.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
82,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Hisaihigashitakatomachi","Hisai","14",17000000,"","560",30000,"Semi-rectangular Shaped","27.0","","","","","Southwest","Road",3.2,"Near Commercial District",80,200,"2nd quarter 2014",""
83,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Hisaihigashitakatomachi","Hisai","19",8500000,"","145",58000,"Rectangular Shaped","14.0","","","","","Southwest","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
84,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Hisaimidorigaokacho","Hisai","1H30-2H",25000000,"","200",,"Rectangular Shaped","13.5","100","2013","W","House","West","City Road",12.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
85,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Hisaimotomachi","Hisai","17",4800000,"","200",24000,"Semi-rectangular Shaped","8.2","","","","","Northwest","City Road",3.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
86,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Fujikata","Akogi","25",4300000,"","220",19000,"Rectangular Shaped","11.5","","","","","North","City Road",5.5,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
87,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Fujikata","Takachaya","22",300000,"","145",2100,"Rectangular Shaped","7.0","","","","","Northeast","Road",3.0,"Urbanization Control Area",70,400,"2nd quarter 2014",""
88,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Hekicho","Hisai","30-60minutes",2000000,"","290",7000,"Semi-rectangular Shaped","15.0","","","","","West","City Road",5.0,"Urbanization Control Area",,,"2nd quarter 2014",""
89,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Marunouchiyoseicho","Tsushinmachi","16",30000000,"","390",77000,"Irregular Shaped","11.5","","","","","Northeast","City Road",16.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
90,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Mikawacho","Tsushinmachi","19",17000000,"","280",61000,"Rectangular Shaped","20.0","","","","","Southwest","Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
91,"Agricultural Land","","24201","Mie Prefecture","Tsu City","Misatochoashizaka","","",1700000,"","1700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
92,"Residential Land(Land Only)","Residential Area","24201","Mie Prefecture","Tsu City","Misatochokitanagano","Tsushinmachi","2H-",190000,"","80",2400,"Semi-rectangular Shaped","6.7","","","","","Southwest","City Road",5.8,"Outside Urban Planning Area",,,"2nd quarter 2014",""
93,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Misugichoishinahara","Iseokitsu","29",1400000,"","430",,"Irregular Shaped","17.7","105","1981","W","Shop","South","National Highway",7.0,"Outside Urban Planning Area",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
94,"Residential Land(Land and Building)","Residential Area","24201","Mie Prefecture","Tsu City","Yumegaoka","Ishinden","30-60minutes",40000000,"","185",,"Rectangular Shaped","12.8","135","","","","Southwest","Prefectural Road",6.0,"Urbanization Control Area",50,80,"2nd quarter 2014",""
95,"Residential Land(Land and Building)","Commercial Area","24201","Mie Prefecture","Tsu City","","Tsu","18",6300000,"","115",,"Rectangular Shaped","4.3","105","1968","S","House, Shop","West","National Highway",50.0,"Commercial District",80,400,"2nd quarter 2014",""
96,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Aobacho","Isematsumoto","8",5000000,"","115",,"Rectangular Shaped","7.8","85","1978","S","House, Shop","North","City Road",18.0,"Semi-residential District",60,200,"2nd quarter 2014",""
97,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Akatsukidai","Akatsukigakuenmae","10",18000000,"","250",,"Semi-square Shaped","15.5","160","1992","W","House","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
98,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Akahori","Akahori","3",1300000,"","60",23000,"Rectangular Shaped","1.8","","","","","Northwest","City Road",2.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
99,"Pre-owned Condominiums, etc.","","24202","Mie Prefecture","Yokkaichi City","Akuragawacho","Akuragawa","4",14000000,"4LDK","85",,"","","","1990","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
100,"Agricultural Land","","24202","Mie Prefecture","Yokkaichi City","Akozucho","","",300000,"","650",,"","","","","","","","",,"",,,"2nd quarter 2014",""
101,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Asakegaoka","Yamajo","15",23000000,"","185",,"Irregular Shaped","17.0","105","2013","W","House","West","City Road",11.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
102,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Amagasuka","Kawagoetomisuhara","13",22000000,"","260",,"Irregular Shaped","","105","2005","W","House","Northwest","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
103,"Pre-owned Condominiums, etc.","","24202","Mie Prefecture","Yokkaichi City","Amagasuka","Kawagoetomisuhara","6",11000000,"3LDK","70",,"","","","1999","SRC","House","","",,"Near Commercial District",80,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
104,"Pre-owned Condominiums, etc.","","24202","Mie Prefecture","Yokkaichi City","Amagasuka","Kawagoetomisuhara","9",18000000,"4LDK","80",,"","","","1999","SRC","House","","",,"Near Commercial District",80,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
105,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Ikuwacho","Isematsumoto","25",11000000,"","110",,"Rectangular Shaped","7.8","85","1998","W","House","North","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
106,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Ikuwacho","Nakagawara","29",13000000,"","330",39000,"Irregular Shaped","20.0","","","","","South","City Road",3.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
107,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Ikuwacho","Nakagawara","30-60minutes",16000000,"","420",38000,"Rectangular Shaped","16.9","","","","","Northeast","City Road",4.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
