"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
150,"Residential Land(Land Only)","Residential Area","41205","Saga Prefecture","Imari City","Tachibanacho","Imari","9",6300000,"","220",28000,"Semi-rectangular Shaped","7.8","","","","","East","Prefectural Road",7.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
151,"Residential Land(Land Only)","Residential Area","41205","Saga Prefecture","Imari City","Tachibanacho","Imari","9",5500000,"","210",26000,"Semi-square Shaped","15.0","","","","","East","Private Road",5.0,"Semi-residential District",60,200,"2nd quarter 2014",""
152,"Residential Land(Land Only)","Residential Area","41205","Saga Prefecture","Imari City","Tachibanacho","Kanaishihara","10",6300000,"","220",28000,"Rectangular Shaped","11.0","","","","","Northeast","Private Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
153,"Residential Land(Land and Building)","Residential Area","41205","Saga Prefecture","Imari City","Tachibanacho","Kanaishihara","20",15000000,"","280",,"Semi-rectangular Shaped","15.4","120","1988","W","House","West","City Road",9.0,"Category 2 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
154,"Residential Land(Land Only)","Residential Area","41205","Saga Prefecture","Imari City","Higashiyamashirocho","Sato","21",150000,"","140",1100,"Semi-rectangular Shaped","","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",50,100,"2nd quarter 2014",""
155,"Residential Land(Land and Building)","Residential Area","41205","Saga Prefecture","Imari City","Higashiyamashirocho","Higashiyamashiro","24",10000000,"","550",,"Irregular Shaped","21.2","120","1990","W","House","Northwest","City Road",2.2,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
156,"Residential Land(Land Only)","Residential Area","41205","Saga Prefecture","Imari City","Matsushimacho","Imari","14",7900000,"","210",38000,"Semi-rectangular Shaped","18.0","","","","","East","Road",16.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
157,"Forest Land","","41205","Saga Prefecture","Imari City","Minamihatacho","","",1700000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
158,"Residential Land(Land Only)","Residential Area","41205","Saga Prefecture","Imari City","Yamashirocho","Kusuku","2",2200000,"","190",12000,"Semi-trapezoidal Shaped","22.0","","","","","Southeast","City Road",14.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
159,"Residential Land(Land and Building)","Residential Area","41205","Saga Prefecture","Imari City","Wakidacho","Imari","30-60minutes",8000000,"","220",,"Square Shaped","14.8","100","1992","LS","House","North","Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
160,"Residential Land(Land and Building)","Residential Area","41205","Saga Prefecture","Imari City","Wakidacho","Imari","20",5700000,"","165",,"Semi-trapezoidal Shaped","15.0","90","1986","W","House","North","City Road",22.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
161,"Residential Land(Land Only)","Residential Area","41205","Saga Prefecture","Imari City","Wakidacho","Imari","24",6500000,"","270",25000,"Semi-square Shaped","16.3","","","","","Southeast","Private Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
162,"Forest Land","","41206","Saga Prefecture","Takeo City","Takeocho","","",300000,"","3000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
163,"Forest Land","","41206","Saga Prefecture","Takeo City","Yamauchicho","","",1200000,"","3300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
164,"Forest Land","","41206","Saga Prefecture","Takeo City","Yamauchicho","","",1600000,"","4600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
165,"Agricultural Land","","41207","Saga Prefecture","Kashima City","Oaza Otonari","","",85000,"","1000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
166,"Agricultural Land","","41207","Saga Prefecture","Kashima City","Oaza Otonari","","",2000000,"","3400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
167,"Agricultural Land","","41207","Saga Prefecture","Kashima City","Oaza Otonari","","",2200000,"","4000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
168,"Agricultural Land","","41207","Saga Prefecture","Kashima City","Oaza Otonari","","",170000,"","850",,"","","","","","","","",,"",,,"2nd quarter 2014",""
169,"Agricultural Land","","41207","Saga Prefecture","Kashima City","Oaza Otonari","","",160000,"","800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
170,"Agricultural Land","","41207","Saga Prefecture","Kashima City","Oaza Otonari","","",1000000,"","4200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
171,"Agricultural Land","","41207","Saga Prefecture","Kashima City","Oaza Otonari","","",520000,"","2100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
172,"Agricultural Land","","41207","Saga Prefecture","Kashima City","Oaza Otonari","","",2300000,"","4000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
173,"Agricultural Land","","41207","Saga Prefecture","Kashima City","Oaza Otonari","","",430000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
174,"Agricultural Land","","41207","Saga Prefecture","Kashima City","Hamamachi","","",700000,"","970",,"","","","","","","","",,"",,,"2nd quarter 2014",""
175,"Agricultural Land","","41207","Saga Prefecture","Kashima City","Hamamachi","","",470000,"","1100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
176,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Ashikarichoshimokoga","","",4800000,"","4000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
177,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Ashikarichoshimokoga","","",920000,"","710",,"","","","","","","","",,"",,,"2nd quarter 2014",""
178,"Residential Land(Land Only)","Residential Area","41208","Saga Prefecture","Ogi City","Ushizuchootoyanagi","Ogi","30-60minutes",4100000,"","230",18000,"Semi-rectangular Shaped","16.0","","","","","North","Private Road",4.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
179,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Ushizuchootoyanagi","","",620000,"","450",,"","","","","","","","",,"",,,"2nd quarter 2014",""
180,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Ushizuchootoyanagi","","",180000,"","130",,"","","","","","","","",,"",,,"2nd quarter 2014",""
181,"Residential Land(Land Only)","Residential Area","41208","Saga Prefecture","Ogi City","Ogimachi","Ogi","11",29000000,"","1100",26000,"Irregular Shaped","","","","","","West","City Road",9.4,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
182,"Residential Land(Land and Building)","Residential Area","41208","Saga Prefecture","Ogi City","Ogimachi","Ogi","8",8700000,"","920",,"Irregular Shaped","","290","1976","W","House, Office","West","City Road",12.7,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
183,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Ogimachiiwakura","","",25000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
184,"Residential Land(Land and Building)","Residential Area","41208","Saga Prefecture","Ogi City","Ogimachihatakeda","Ogi","28",7000000,"","185",,"Semi-rectangular Shaped","5.5","80","1993","W","House","Southeast","Private Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
185,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Mikatsukichoorishima","","",420000,"","100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
186,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Mikatsukichoorishima","","",1200000,"","300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
187,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Mikatsukichoorishima","","",1400000,"","340",,"","","","","","","","",,"",,,"2nd quarter 2014",""
188,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Mikatsukichoorishima","","",1300000,"","310",,"","","","","","","","",,"",,,"2nd quarter 2014",""
189,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Mikatsukichoorishima","","",790000,"","195",,"","","","","","","","",,"",,,"2nd quarter 2014",""
190,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Mikatsukichoorishima","","",740000,"","180",,"","","","","","","","",,"",,,"2nd quarter 2014",""
191,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Mikatsukichoorishima","","",1200000,"","290",,"","","","","","","","",,"",,,"2nd quarter 2014",""
192,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Mikatsukichoorishima","","",2800000,"","690",,"","","","","","","","",,"",,,"2nd quarter 2014",""
193,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Mikatsukichoorishima","","",780000,"","780",,"","","","","","","","",,"",,,"2nd quarter 2014",""
194,"Agricultural Land","","41208","Saga Prefecture","Ogi City","Mikatsukichokanada","","",3600000,"","3600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
195,"Residential Land(Land Only)","Residential Area","41208","Saga Prefecture","Ogi City","Mikatsukichokume","Ogi","1",32000000,"","1600",20000,"Semi-square Shaped","40.0","","","","","South","City Road",8.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
196,"Residential Land(Land Only)","Residential Area","41208","Saga Prefecture","Ogi City","Mikatsukichokume","Ogi","2",5500000,"","210",26000,"Semi-rectangular Shaped","14.0","","","","","North","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
197,"Residential Land(Land Only)","Residential Area","41208","Saga Prefecture","Ogi City","Mikatsukichokume","Ogi","10",5600000,"","300",19000,"Semi-rectangular Shaped","13.0","","","","","East","City Road",4.7,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
198,"Residential Land(Land and Building)","Residential Area","41208","Saga Prefecture","Ogi City","Mikatsukichohiguchi","Kubota (Saga)","28",17000000,"","160",,"Semi-rectangular Shaped","6.0","90","2014","W","House","East","City Road",10.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
199,"Agricultural Land","","41209","Saga Prefecture","Ureshino City","Ureshinomachi Oaza Shimono","","",800000,"","1500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
200,"Agricultural Land","","41209","Saga Prefecture","Ureshino City","Ureshinomachi Oaza Shimono","","",700000,"","1800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
201,"Agricultural Land","","41209","Saga Prefecture","Ureshino City","Ureshinomachi Oaza Shimono","","",800000,"","1500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
202,"Agricultural Land","","41210","Saga Prefecture","Kanzaki City","Kanzakimachimotohori","","",4000000,"","4000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
203,"Residential Land(Land Only)","Residential Area","41401","Saga Prefecture","Arita Town,Nishimatsuura County","Hommachi","Arita","3",8000000,"","810",9900,"Semi-trapezoidal Shaped","19.0","","","","","North","Town Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
204,"Residential Land(Land Only)","Residential Area","41424","Saga Prefecture","Kohoku Town,Kishima County","Oaza Kamioda","Hizen-yamaguchi","29",2900000,"","240",12000,"Rectangular Shaped","11.5","","","","","West","Town Road",5.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
205,"Agricultural Land","","41425","Saga Prefecture","Shiroishi Town,Kishima County","Oaza Sakada","","",4700000,"","4700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
206,"Agricultural Land","","41425","Saga Prefecture","Shiroishi Town,Kishima County","Oaza Sakada","","",2800000,"","2800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
207,"Agricultural Land","","41425","Saga Prefecture","Shiroishi Town,Kishima County","Oaza Togari","","",4300000,"","4400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
208,"Agricultural Land","","41425","Saga Prefecture","Shiroishi Town,Kishima County","Oaza Togari","","",4300000,"","4300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
209,"Agricultural Land","","41425","Saga Prefecture","Shiroishi Town,Kishima County","Oaza Hachihei","","",1200000,"","2000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
210,"Agricultural Land","","41425","Saga Prefecture","Shiroishi Town,Kishima County","Oaza Fukaura","","",9000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
211,"Residential Land(Land and Building)","Residential Area","41425","Saga Prefecture","Shiroishi Town,Kishima County","Oaza Fukuta","Hizenshiroishi","3",5000000,"","250",,"Rectangular Shaped","10.6","120","1976","W","House","Northeast","Village Road",7.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
212,"Agricultural Land","","41425","Saga Prefecture","Shiroishi Town,Kishima County","Oaza Fukudomi","","",1000000,"","1100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
213,"Agricultural Land","","41425","Saga Prefecture","Shiroishi Town,Kishima County","Oaza Fukudomishimobun","","",3700000,"","3700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
214,"Agricultural Land","","41425","Saga Prefecture","Shiroishi Town,Kishima County","Oaza Fukuyoshi","","",1500000,"","3800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
215,"Agricultural Land","","41425","Saga Prefecture","Shiroishi Town,Kishima County","Oaza Yokote","","",6500000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
216,"Residential Land(Land and Building)","Residential Area","41441","Saga Prefecture","Tara Town,Fujitsu County","Oaza Itoki","Tara","26",4000000,"","470",,"Semi-rectangular Shaped","","165","1993","W","House","Southeast","Town Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
217,"Agricultural Land","","41441","Saga Prefecture","Tara Town,Fujitsu County","Oaza Itoki","","",250000,"","430",,"","","","","","","","",,"",,,"2nd quarter 2014",""
218,"Agricultural Land","","41441","Saga Prefecture","Tara Town,Fujitsu County","Oaza Itoki","","",250000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
219,"Agricultural Land","","41441","Saga Prefecture","Tara Town,Fujitsu County","Oaza Oura","","",2500000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
220,"Agricultural Land","","41441","Saga Prefecture","Tara Town,Fujitsu County","Oaza Oura","","",200000,"","870",,"","","","","","","","",,"",,,"2nd quarter 2014",""
221,"Agricultural Land","","41441","Saga Prefecture","Tara Town,Fujitsu County","Oaza Oura","","",500000,"","3800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
222,"Agricultural Land","","41441","Saga Prefecture","Tara Town,Fujitsu County","Oaza Tara","","",1700000,"","1700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
223,"Forest Land","","41441","Saga Prefecture","Tara Town,Fujitsu County","Oaza Tara","","",2000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
