"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
184,"Agricultural Land","","02202","Aomori Prefecture","Hirosaki City","Oaza Matsuchi","","",1400000,"","2700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
185,"Residential Land(Land Only)","Residential Area","02202","Aomori Prefecture","Hirosaki City","Oaza Matsubarahigashi","Seiaichukomae","14",4500000,"","260",17000,"Rectangular Shaped","18.0","","","","","South","City Road",4.8,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
186,"Residential Land(Land Only)","Residential Area","02202","Aomori Prefecture","Hirosaki City","Oaza Matsubarahigashi","Chitose","10",3300000,"","100",33000,"Rectangular Shaped","9.0","","","","","Southeast","City Road",7.0,"Category 2 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
187,"Residential Land(Land Only)","Residential Area","02202","Aomori Prefecture","Hirosaki City","Oaza Midorigaoka","Hirosaki","30-60minutes",5000000,"","440",11000,"Semi-rectangular Shaped","19.0","","","","","South","Private Road",4.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
188,"Residential Land(Land Only)","Commercial Area","02202","Aomori Prefecture","Hirosaki City","Oaza Minamiomachi","Hirosaki","9",160000000,"","1700",91000,"Irregular Shaped","50.0m or longer.","","","","","North","Prefectural Road",30.0,"Commercial District",80,400,"2nd quarter 2014",""
189,"Residential Land(Land and Building)","Residential Area","02202","Aomori Prefecture","Hirosaki City","Oaza Minamifukuromachi","Hirosaki","30-60minutes",1500000,"","135",,"Rectangular Shaped","6.0","65","1973","W","House","Southwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
190,"Residential Land(Land Only)","Commercial Area","02202","Aomori Prefecture","Hirosaki City","Oaza Minamiyokocho","Hirosaki","14",6000000,"","160",37000,"Rectangular Shaped","7.0","","","","","Northwest","City Road",11.0,"Commercial District",80,400,"2nd quarter 2014",""
191,"Residential Land(Land Only)","Residential Area","02202","Aomori Prefecture","Hirosaki City","Oaza Minoricho","Hirosakigakuindaimae","6",6200000,"","290",21000,"Square Shaped","18.5","","","","","East","Private Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
192,"Agricultural Land","","02202","Aomori Prefecture","Hirosaki City","Oaza Yakushido","","",230000,"","1500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
193,"Residential Land(Land and Building)","Residential Area","02202","Aomori Prefecture","Hirosaki City","Oaza Waseda","Hirosaki","28",20000000,"","240",,"Rectangular Shaped","13.5","80","2002","W","House","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
194,"Residential Land(Land and Building)","Residential Area","02202","Aomori Prefecture","Hirosaki City","Oaza Waseda","Hirosaki","28",26000000,"","280",,"Rectangular Shaped","11.0","150","2003","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
195,"Residential Land(Land and Building)","Residential Area","02202","Aomori Prefecture","Hirosaki City","Oaza Waseda","Hirosaki","29",130000000,"","1500",,"Semi-rectangular Shaped","31.0","290","2004","W","Shop","East","City Road",20.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
196,"Residential Land(Land Only)","Residential Area","02202","Aomori Prefecture","Hirosaki City","Oaza Waseda","Hirosaki","30-60minutes",18000000,"","430",42000,"Semi-rectangular Shaped","28.0","","","","","North","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
197,"Residential Land(Land Only)","Commercial Area","02202","Aomori Prefecture","Hirosaki City","Oaza Watokumachi","Hirosaki","13",2700000,"","130",21000,"Rectangular Shaped","7.0","","","","","Northeast","Prefectural Road",21.0,"Commercial District",80,400,"2nd quarter 2014",""
198,"Residential Land(Land and Building)","Commercial Area","02202","Aomori Prefecture","Hirosaki City","Oaza Watokumachi","Hirosaki","18",4400000,"","160",,"Rectangular Shaped","7.0","270","1954","","","Northeast","Prefectural Road",16.0,"Commercial District",80,400,"2nd quarter 2014",""
199,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Ichikawamachi","Shimoda","30-60minutes",5900000,"","610",,"Irregular Shaped","5.0","125","1996","W","House","West","Road",2.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
200,"Residential Land(Land Only)","Potential Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Ichikawamachi","Mutsuichikawa","30-60minutes",700000,"","770",910,"Irregular Shaped","30.0","","","","","North","City Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
201,"Residential Land(Land Only)","Potential Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Ichikawamachi","Mutsuichikawa","30-60minutes",510000,"","350",1400,"Semi-shaped","16.0","","","","","North","City Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
202,"Residential Land(Land Only)","Potential Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Ichikawamachi","Mutsuichikawa","30-60minutes",1000000,"","330",3000,"Semi-square Shaped","","","","","","No facing road","",,"Urbanization Control Area",60,200,"2nd quarter 2014",""
203,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Ichikawamachi","Mutsuichikawa","30-60minutes",6800000,"","190",,"Rectangular Shaped","","100","1999","W","House","West","Private Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
204,"Residential Land(Land Only)","Potential Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Ichikawamachi","Mutsuichikawa","30-60minutes",8500000,"","2,000 m^2 or greater.",4200,"Square Shaped","45.0","","","","","Southeast","City Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
205,"Residential Land(Land Only)","Potential Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Ichikawamachi","Mutsuichikawa","30-60minutes",4100000,"","2,000 m^2 or greater.",1900,"Irregular Shaped","36.0","","","","","Southeast","City Road",5.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
206,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Ichibancho","Hachinohe","5",11000000,"","240",45000,"Rectangular Shaped","13.5","","","","","Southwest","City Road",7.0,"Commercial District",80,400,"2nd quarter 2014",""
207,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Uruichi","Naganawashiro","22",7500000,"","210",36000,"Irregular Shaped","13.0","","","","","West","City Road",18.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
208,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Okubo","Shirogane","30-60minutes",3000000,"","300",,"Rectangular Shaped","16.5","","","","","Northwest","City Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
209,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Okubo","Shirogane","26",1500000,"","250",6000,"Semi-rectangular Shaped","10.0","","","","","Southwest","Road",3.2,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
210,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Okubo","Shirogane","30-60minutes",4000000,"","185",,"Rectangular Shaped","10.0","105","1984","W","House","Northeast","City Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
211,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Kashiwazaki","Konakano","9",12000000,"","300",39000,"Semi-rectangular Shaped","13.9","","","","","Northwest","City Road",7.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
212,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Kashiwazaki","Honhachinohe","21",10000000,"","290",35000,"Rectangular Shaped","9.5","","","","","Southeast","City Road",20.0,"Near Commercial District",80,200,"2nd quarter 2014",""
213,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Kawaragi","Naganawashiro","25",1700000,"","450",3700,"Rectangular Shaped","","","","","","Southeast","City Road",16.0,"Urbanization Control Area",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
214,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Kawaragi","Mutsuichikawa","30-60minutes",3200000,"","180",18000,"Rectangular Shaped","11.5","","","","","South","Private Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
215,"Residential Land(Land and Building)","Industrial Area","02203","Aomori Prefecture","Hachinohe City","Kikyonokogyodanchi","Mutsuichikawa","27",30000000,"","1500",,"Semi-square Shaped","38.0","570","1984","S","Office, Warehouse","Northwest","Prefectural Road",24.5,"Exclusive Industrial District",60,200,"2nd quarter 2014",""
216,"Residential Land(Land and Building)","Industrial Area","02203","Aomori Prefecture","Hachinohe City","Kitahakusandai","Hachinohe","1H-1H30",140000000,"","1800",,"Rectangular Shaped","34.5","890","1993","S","Office, Warehouse","East","City Road",9.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
217,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Koyo","Konakano","18",10000000,"","210",,"Semi-rectangular Shaped","4.0","105","2000","W","House","South","Road",8.0,"Industrial District",60,200,"2nd quarter 2014",""
218,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Koyo","Konakano","12",12000000,"","220",,"Rectangular Shaped","12.5","250","1995","W","House, Other","North","City Road",5.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
219,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Konakano","Konakano","4",3800000,"","110",34000,"Semi-trapezoidal Shaped","18.5","","","","","Northeast","City Road",19.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
220,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Korekawa","Honhachinohe","1H-1H30",450000,"","150",3000,"Rectangular Shaped","6.8","","","","","East","City Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
221,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Sakuragaoka","Shirogane","30-60minutes",4000000,"","220",,"Trapezoidal Shaped","16.0","120","1978","LS","Housing Complex","East","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
222,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Sakuragaoka","Shirogane","30-60minutes",9000000,"","330",,"Square Shaped","18.0","120","1971","W","House","Southwest","City Road",9.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
223,"Residential Land(Land Only)","Potential Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Samemachi","Tanesashikaigan","30-60minutes",1400000,"","660",2100,"Rectangular Shaped","21.8","","","","","Southwest","City Road",8.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
224,"Agricultural Land","","02203","Aomori Prefecture","Hachinohe City","Oaza Samemachi","","",700000,"","650",,"","","","","","","","",,"",,,"2nd quarter 2014",""
225,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Sawasato","Honhachinohe","30-60minutes",3000000,"","2,000 m^2 or greater.",,"Semi-rectangular Shaped","31.0","390","1980","W","House","North","Private Road",3.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
226,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Shimonaga","Naganawashiro","18",15000000,"","330",45000,"Semi-square Shaped","18.0","","","","","Northwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
227,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Shimonaga","Naganawashiro","28",7000000,"","165",42000,"Rectangular Shaped","9.0","","","","","Southwest","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
228,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Shiriuchimachi","Hachinohe","27",4000000,"","220",19000,"Semi-rectangular Shaped","16.0","","","","","Southwest","Road",3.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
229,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Shiriuchimachi","Hachinohe","16",8000000,"","490",,"Irregular Shaped","6.5","70","1978","W","House","Southeast","City Road",5.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
230,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Shiroganedai","Shirogane","25",5000000,"","270",,"Rectangular Shaped","15.0","125","1970","W","House","Southeast","City Road",6.0,"Near Commercial District",80,200,"2nd quarter 2014",""
231,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Shiroganemachi","Shirogane","9",20000000,"","260",,"Semi-rectangular Shaped","9.0","110","2014","W","House","South","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
232,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Shiroganemachi","Shirogane","7",2100000,"","140",15000,"Semi-rectangular Shaped","8.0","","","","","Southeast","Road",3.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
233,"Agricultural Land","","02203","Aomori Prefecture","Hachinohe City","Oaza Shiroganemachi","","",2500000,"","630",,"","","","","","","","",,"",,,"2nd quarter 2014",""
234,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Shiroshita","Honhachinohe","9",23000000,"","135",,"Semi-rectangular Shaped","9.7","100","2014","W","House","Northeast","City Road",5.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
235,"Residential Land(Land and Building)","Commercial Area","02203","Aomori Prefecture","Hachinohe City","Shiroshita","Honhachinohe","9",13000000,"","340",,"Semi-rectangular Shaped","","200","1989","S, W","House, Shop","North","City Road",14.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
236,"Residential Land(Land Only)","Commercial Area","02203","Aomori Prefecture","Hachinohe City","Suwa","Konakano","20",30000000,"","590",51000,"Rectangular Shaped","16.5","","","","","South","National Highway",24.0,"Semi-residential District",60,200,"2nd quarter 2014",""
237,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Tagadai","Mutsuichikawa","30-60minutes",20000000,"","2,000 m^2 or greater.",8100,"Semi-rectangular Shaped","43.5","","","","","South","City Road",16.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
238,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Tamukai","Honhachinohe","30-60minutes",8300000,"","210",39000,"Irregular Shaped","","","","","","Northwest","Private Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
239,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Tamukai","Honhachinohe","30-60minutes",27000000,"","270",,"&quot;Flag-shaped&quot; etc.","4.0","110","2014","","","Northwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
240,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Tamukai","Honhachinohe","30-60minutes",32000000,"","200",,"Rectangular Shaped","9.5","110","2014","","","Northwest","City Road",13.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
241,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Tamukai","Honhachinohe","30-60minutes",9000000,"","300",30000,"Rectangular Shaped","15.5","","","","","Southwest","City Road",10.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
242,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Tamonoki","Hachinohe","30-60minutes",3500000,"","230",,"Semi-trapezoidal Shaped","20.0","95","1972","W","House","Northwest","Private Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
243,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Choja","Honhachinohe","28",10000000,"","660",,"Semi-rectangular Shaped","20.0","220","1980","W","House","East","City Road",3.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
244,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Naganawashiro","Naganawashiro","18",14000000,"","430",,"Semi-square Shaped","","125","1996","W","House","South","Private Road",6.0,"Industrial District",60,200,"2nd quarter 2014","Dealings including private road"
245,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Naganawashiro","Naganawashiro","5",1000000,"","50",22000,"Trapezoidal Shaped","10.0","","","","","East","National Highway",15.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
246,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Naganawashiro","Naganawashiro","5",7000000,"","320",22000,"Irregular Shaped","8.0","","","","","East","National Highway",15.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
247,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Nangoku Oaza Ichinosawa","Ken-yoshi","2H-",15000000,"","500",,"Semi-rectangular Shaped","20.0","110","1997","W","House","Southeast","Private Road",7.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
248,"Forest Land","","02203","Aomori Prefecture","Hachinohe City","Nangoku Oaza Oomori","","",500000,"","2400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
249,"Forest Land","","02203","Aomori Prefecture","Hachinohe City","Nangoku Oaza Oomori","","",1200000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
250,"Forest Land","","02203","Aomori Prefecture","Hachinohe City","Nangoku Oaza Shimamori","","",1000000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
251,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Niida","Konakano","30-60minutes",6800000,"","580",,"Irregular Shaped","4.2","100","1969","W","House","North","Private Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings including private road"
252,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Niida","Shirogane","30-60minutes",4800000,"","250",19000,"Semi-rectangular Shaped","","","","","","Southeast","Private Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
253,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Niida","Mutsuminato","30-60minutes",5300000,"","200",,"Semi-rectangular Shaped","13.0","115","1984","W","House","North","Private Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
254,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Niida","Mutsuminato","19",4500000,"","175",26000,"Semi-rectangular Shaped","12.4","","","","","North","Private Road",8.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
255,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Niida","Mutsuminato","30-60minutes",4500000,"","165",27000,"Rectangular Shaped","12.6","","","","","Southwest","City Road",3.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
256,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Niida","Mutsuminato","30-60minutes",6000000,"","220",27000,"Semi-square Shaped","14.0","","","","","Southwest","Private Road",5.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
257,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Niida","Mutsuminato","30-60minutes",3700000,"","200",18000,"Semi-trapezoidal Shaped","11.9","","","","","West","Private Road",8.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
258,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Nishihakusandai","Hachinohe","1H-1H30",6700000,"","280",24000,"Semi-trapezoidal Shaped","19.5","","","","","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
259,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Nishihakusandai","Hachinohe","30-60minutes",2400000,"","280",8600,"&quot;Flag-shaped&quot; etc.","22.5","","","","","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
260,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Nishihakusandai","Hachinohe","30-60minutes",5400000,"","250",22000,"Rectangular Shaped","13.0","","","","","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
261,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Nishihakusandai","Hachinohe","30-60minutes",3700000,"","240",15000,"Semi-rectangular Shaped","14.0","","","","","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
262,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Nishihakusandai","Hachinohe","30-60minutes",2200000,"","320",6700,"&quot;Flag-shaped&quot; etc.","18.0","","","","","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
263,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Nishihakusandai","Hachinohe","30-60minutes",2000000,"","290",6900,"&quot;Flag-shaped&quot; etc.","20.0","","","","","Southeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
264,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Nishihakusandai","Hachinohe","30-60minutes",2000000,"","195",10000,"Rectangular Shaped","","","","","","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
265,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Nishihakusandai","Hachinohe","30-60minutes",7500000,"","290",26000,"Rectangular Shaped","16.0","","","","","Southwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
266,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Nishihakusandai","Hachinohe","30-60minutes",8800000,"","220",39000,"Rectangular Shaped","11.0","","","","","Southeast","City Road",12.0,"Category 2 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
267,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Nishihakusandai","Hachinohe","30-60minutes",3500000,"","185",19000,"Rectangular Shaped","14.0","","","","","Southwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
268,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Nukazuka","Honhachinohe","30-60minutes",1000000,"","460",2200,"Rectangular Shaped","15.1","","","","","Northeast","Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
269,"Residential Land(Land Only)","Commercial Area","02203","Aomori Prefecture","Hachinohe City","Oaza Nukazuka","Honhachinohe","27",2500000,"","40",62000,"Semi-trapezoidal Shaped","11.5","","","","","Southeast","City Road",18.0,"Near Commercial District",80,200,"2nd quarter 2014",""
270,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Nejo","Honhachinohe","30-60minutes",11000000,"","220",48000,"Semi-rectangular Shaped","15.0","","","","","North","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
271,"Agricultural Land","","02203","Aomori Prefecture","Hachinohe City","Oaza Nejo","","",100000,"","710",,"","","","","","","","",,"",,,"2nd quarter 2014",""
272,"Residential Land(Land Only)","Industrial Area","02203","Aomori Prefecture","Hachinohe City","Hattaro","Honhachinohe","30-60minutes",8700000,"","360",24000,"Semi-rectangular Shaped","7.0","","","","","Southwest","Road",3.5,"Industrial District",60,200,"2nd quarter 2014",""
273,"Residential Land(Land Only)","Industrial Area","02203","Aomori Prefecture","Hachinohe City","Hattaro","Honhachinohe","30-60minutes",14000000,"","500",27000,"Semi-trapezoidal Shaped","25.0","","","","","East","Prefectural Road",22.0,"Industrial District",60,200,"2nd quarter 2014",""
274,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Hattaro","Honhachinohe","30-60minutes",8000000,"","490",16000,"Semi-rectangular Shaped","17.0","","","","","Northeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
275,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Higashihakusandai","Hachinohe","30-60minutes",14000000,"","510",27000,"Semi-rectangular Shaped","18.5","","","","","West","City Road",12.0,"Category 2 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
276,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Fukiage","Honhachinohe","30-60minutes",3000000,"","165",18000,"Semi-square Shaped","15.0","","","","","North","Private Road",3.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
277,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Fukiage","Honhachinohe","28",2800000,"","105",27000,"Rectangular Shaped","9.0","","","","","North","Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
278,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Minatotakadai","Shirogane","23",7900000,"","200",40000,"Semi-rectangular Shaped","19.5","","","","","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
279,"Residential Land(Land Only)","Potential Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Minatomachi","Shirogane","23",3100000,"","260",12000,"Semi-trapezoidal Shaped","7.6","","","","","Northwest","City Road",2.4,"Urbanization Control Area",60,200,"2nd quarter 2014",""
280,"Residential Land(Land Only)","Industrial Area","02203","Aomori Prefecture","Hachinohe City","Oaza Minatomachi","Mutsuminato","5",7900000,"","330",24000,"Rectangular Shaped","16.0","","","","","Northwest","Road",12.0,"Industrial District",60,200,"2nd quarter 2014",""
281,"Residential Land(Land and Building)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Oaza Minatomachi","Mutsuminato","18",20000000,"","175",,"Rectangular Shaped","10.9","110","2007","W","House","Northeast","City Road",4.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
282,"Residential Land(Land Only)","Residential Area","02203","Aomori Prefecture","Hachinohe City","Minamiruike","Konakano","30-60minutes",7100000,"","120",61000,"Semi-rectangular Shaped","8.5","","","","","Southwest","Prefectural Road",11.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
