"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
178,"Residential Land(Land Only)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Sencho","Miyakonojo","20",1600000,"","115",14000,"Irregular Shaped","7.0","","","","","Northwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
179,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Daiocho","Miyakonojo","20",10000000,"","470",,"Irregular Shaped","","120","1975","W","House","Southeast","City Road",12.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
180,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Takao","Isoichi","13",3800000,"","220",,"Rectangular Shaped","13.0","120","1970","W","House","Southwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
181,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Takao","Isoichi","14",7500000,"","300",,"&quot;Flag-shaped&quot; etc.","4.0","100","1977","W","House","Northeast","City Road",8.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
182,"Residential Land(Land Only)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Takao","Isoichi","16",10000000,"","450",23000,"Rectangular Shaped","17.5","","","","","Northeast","City Road",6.5,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
183,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Takagicho","Yamanokuchi","1H-1H30",5000000,"","250",,"Semi-shaped","21.7","65","1984","","House","Northwest","City Road",12.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
184,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Takagicho","","",1500000,"","2000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
185,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Takazakichoomuta","Takasakishinden","18",200000,"","980",,"Semi-shaped","28.0","","","","","Southeast","City Road",5.7,"Outside Urban Planning Area",,,"2nd quarter 2014",""
186,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Takazakichotsumagirishima","","",200000,"","800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
187,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Takazakichonawaze","","",1000000,"","1600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
188,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Takazakichonawaze","","",4700000,"","2000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
189,"Forest Land","","45202","Miyazaki Prefecture","Miyakonojo City","Takazakichomaeda","","",400000,"","2000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
190,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Takazakichomaeda","","",460000,"","3000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
191,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Takajochoarimizu","Yamanokuchi","2H-",2800000,"","990",,"Semi-trapezoidal Shaped","50.0m or longer.","","1954","","House","South","City Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
192,"Forest Land","","45202","Miyazaki Prefecture","Miyakonojo City","Takajochoarimizu","","",500000,"","4000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
193,"Residential Land(Land Only)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Takajochoishiyama","Yamanokuchi","2H-",3200000,"","1000",3100,"Semi-trapezoidal Shaped","35.0","","","","","West","National Highway",10.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
194,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Takajochoishiyama","","",370000,"","1300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
195,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Takajochoishiyama","","",510000,"","1800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
196,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Takajochoishiyama","","",620000,"","2200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
197,"Forest Land","","45202","Miyazaki Prefecture","Miyakonojo City","Takajochoshika","","",70000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
198,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Tarobocho","Tanigashira","30-60minutes",13000000,"","920",,"Semi-rectangular Shaped","26.0","185","1993","S","Factory","Northwest","National Highway",12.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
199,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Tarobocho","Hyugashonai","30-60minutes",20000000,"","250",,"Rectangular Shaped","","115","2014","W","House","Southeast","Private Road",6.0,"Industrial District",60,200,"2nd quarter 2014",""
200,"Residential Land(Land Only)","Potential Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Tohokucho","Miyakonojo","1H-1H30",11000000,"","1000",11000,"Rectangular Shaped","18.0","","","","","Southeast","City Road",3.2,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
201,"Residential Land(Land Only)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Toyomitsucho","Mimata","1H-1H30",820000,"","750",1100,"Irregular Shaped","28.8","","","","","Northeast","City Road",4.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
202,"Forest Land","","45202","Miyazaki Prefecture","Miyakonojo City","Natsuocho","","",150000,"","1800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
203,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Nonomitanicho","","",250000,"","1700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
204,"Forest Land","","45202","Miyazaki Prefecture","Miyakonojo City","Nonomitanicho","","",1300000,"","1700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
205,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Hayasuzucho","Nishimiyakonojo","18",20000000,"","510",,"Rectangular Shaped","25.0","75","1953","W","House","North","City Road",6.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
206,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Hayasuzucho","Nishimiyakonojo","16",11000000,"","220",,"Semi-rectangular Shaped","8.0","75","","W","House","West","Ward Road",11.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
207,"Residential Land(Land Only)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Hayamizucho","Miyakonojo","30-60minutes",5700000,"","270",21000,"Rectangular Shaped","14.6","","","","","North","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
208,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Hayamizucho","","",3800000,"","290",,"","","","","","","","",,"",,,"2nd quarter 2014",""
209,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Higashimachi","Nishimiyakonojo","20",30000000,"","630",,"Irregular Shaped","11.0","320","1991","W","House","East","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
210,"Residential Land(Land Only)","Potential Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Hiraecho","Miyakonojo","11",17000000,"","1000",17000,"Semi-rectangular Shaped","31.7","","","","","West","City Road",6.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
211,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Matsumotocho","Nishimiyakonojo","8",4900000,"","200",,"Rectangular Shaped","15.2","70","1976","W","House","Southeast","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
212,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Marutanicho","","",80000,"","570",,"","","","","","","","",,"",,,"2nd quarter 2014",""
213,"Residential Land(Land Only)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Minamitakaocho","Isoichi","7",16000000,"","990",16000,"Rectangular Shaped","27.5","","","","","Northwest","City Road",5.5,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014","Dealings in which auction or arbiter participates"
214,"Residential Land(Land Only)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Minamitakaocho","Isoichi","9",1400000,"","75",18000,"Rectangular Shaped","","","","","","No facing road","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of adjacent land"
215,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Minamiyokoichicho","Isoichi","28",7300000,"","230",,"Rectangular Shaped","15.0","95","2001","W","House","Southeast","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014","Dealings including private road"
216,"Residential Land(Land Only)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Minamiyokoichicho","Isoichi","30-60minutes",7300000,"","480",15000,"Irregular Shaped","20.0","","","","","West","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
217,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Minamiyokoichicho","Nishimiyakonojo","30-60minutes",21000000,"","240",,"Rectangular Shaped","13.0","95","2014","W","House","North","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
218,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Minamiyokoichicho","Nishimiyakonojo","30-60minutes",23000000,"","180",,"&quot;Flag-shaped&quot; etc.","3.5","80","1993","W","House","Southeast","Private Road",5.7,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
219,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Minamiyokoichicho","Nishimiyakonojo","30-60minutes",16000000,"","900",,"Semi-trapezoidal Shaped","","","","","","South","City Road",7.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
220,"Residential Land(Land Only)","Potential Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Minamiyokoichicho","Nishimiyakonojo","30-60minutes",1700000,"","105",16000,"Trapezoidal Shaped","10.0","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
221,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Minamiyokoichicho","Nishimiyakonojo","30-60minutes",24000000,"","270",,"Trapezoidal Shaped","16.0","","","","","Northeast","City Road",5.7,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
222,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Minamiyokoichicho","","",1800000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
223,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Minamiyokoichicho","","",2400000,"","2000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
224,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Minamiyokoichicho","","",18000000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
225,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Minobarucho","Isoichi","25",63000000,"","980",,"Rectangular Shaped","19.0","770","1999","S","Housing Complex","Northwest","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
226,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Minobarucho","Isoichi","14",42000000,"","1400",,"Trapezoidal Shaped","35.0","280","2001","S","Other","Northwest","City Road",5.5,"Category 2 Residential District",60,200,"2nd quarter 2014",""
227,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Miyakojimacho","","",6000000,"","1000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
228,"Residential Land(Land Only)","Potential Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Miyamarucho","Nishimiyakonojo","9",9000000,"","820",11000,"Trapezoidal Shaped","17.0","","","","","Northeast","City Road",2.6,"Category 2 Residential District",60,200,"2nd quarter 2014",""
229,"Residential Land(Land Only)","Commercial Area","45202","Miyazaki Prefecture","Miyakonojo City","Mutacho","Nishimiyakonojo","8",6300000,"","130",49000,"Rectangular Shaped","8.1","","","","","Northeast","City Road",20.0,"Commercial District",80,400,"2nd quarter 2014",""
230,"Forest Land","","45202","Miyazaki Prefecture","Miyakonojo City","Yasuhisacho","","",150000,"","1700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
231,"Forest Land","","45202","Miyazaki Prefecture","Miyakonojo City","Yasuhisacho","","",300000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
232,"Forest Land","","45202","Miyazaki Prefecture","Miyakonojo City","Yasuhisacho","","",380000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
233,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Yamadachonakakirishima","Tanigashira","30-60minutes",3800000,"","330",,"Semi-square Shaped","18.0","125","1977","W","House","South","City Road",8.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
234,"Residential Land(Land Only)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Yamadachonakakirishima","Tanigashira","14",3000000,"","360",8500,"Semi-rectangular Shaped","11.9","","","","","East","Agricultural Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
235,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Yamadachoyamada","Mangatsuka","5",100000,"","155",,"Rectangular Shaped","11.0","50","1960","W","House","Southwest","Private Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
236,"Forest Land","","45202","Miyazaki Prefecture","Miyakonojo City","Yamadachoyamada","","",70000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
237,"Forest Land","","45202","Miyazaki Prefecture","Miyakonojo City","Yamadachoyamada","","",100000,"","3300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
238,"Forest Land","","45202","Miyazaki Prefecture","Miyakonojo City","Yamadachoyamada","","",4500000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
239,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Yamanokuchichotomiyoshi","","",8300,"","195",,"","","","","","","","",,"",,,"2nd quarter 2014",""
240,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Yamanokuchichotomiyoshi","","",600000,"","620",,"","","","","","","","",,"",,,"2nd quarter 2014",""
241,"Residential Land(Land Only)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Yamanokuchichoyamanokuchi","Yamanokuchi","30-60minutes",4000000,"","660",6000,"Semi-rectangular Shaped","28.0","","","","","South","City Road",5.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
242,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Yokoichicho","","",2500000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
243,"Agricultural Land","","45202","Miyazaki Prefecture","Miyakonojo City","Yokoichicho","","",1100000,"","2000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
244,"Forest Land","","45202","Miyazaki Prefecture","Miyakonojo City","Yoshinomotocho","","",2000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
245,"Residential Land(Land and Building)","Residential Area","45202","Miyazaki Prefecture","Miyakonojo City","Wakabacho","Miyakonojo","30-60minutes",5100000,"","230",,"Rectangular Shaped","14.0","","1969","W","House","West","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
246,"Agricultural Land","","45203","Miyazaki Prefecture","Nobeoka City","Ishidamachi","","",420000,"","230",,"","","","","","","","",,"",,,"2nd quarter 2014",""
247,"Residential Land(Land and Building)","Commercial Area","45203","Miyazaki Prefecture","Nobeoka City","Inabazakimachi","Nobeoka","30-60minutes",40000000,"","1800",,"Semi-rectangular Shaped","38.0","200","1982","S","Factory, Office","Northeast","National Highway",16.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
248,"Forest Land","","45203","Miyazaki Prefecture","Nobeoka City","Inabazakimachi","","",270000,"","880",,"","","","","","","","",,"",,,"2nd quarter 2014",""
249,"Agricultural Land","","45203","Miyazaki Prefecture","Nobeoka City","Inabazakimachi","","",560000,"","185",,"","","","","","","","",,"",,,"2nd quarter 2014",""
250,"Forest Land","","45203","Miyazaki Prefecture","Nobeoka City","Okaimachi","","",28000000,"","920",,"","","","","","","","",,"",,,"2nd quarter 2014",""
251,"Residential Land(Land Only)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Odakemachi","Nobeoka","29",6800000,"","810",8400,"Rectangular Shaped","","","","","","East","City Road",5.7,"Category 1 Residential District",60,200,"2nd quarter 2014",""
252,"Residential Land(Land Only)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Onukimachi","Nobeoka","30-60minutes",300000,"","140",2100,"Rectangular Shaped","8.0","","","","","Northwest","Private Road",5.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
253,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Onukimachi","Minaminobeoka","30-60minutes",17000000,"","105",,"Rectangular Shaped","9.0","95","2010","W","House","Northwest","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
254,"Agricultural Land","","45203","Miyazaki Prefecture","Nobeoka City","Onukimachi","","",3000000,"","810",,"","","","","","","","",,"",,,"2nd quarter 2014",""
255,"Residential Land(Land Only)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Okatomimachi","Nobeoka","30-60minutes",14000000,"","560",24000,"Rectangular Shaped","","","","","","Southwest","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
256,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Osakimachi","Nobeoka","30-60minutes",13000000,"","165",,"Semi-square Shaped","12.0","90","1975","W","House","Northeast","City Road",5.5,"Urbanization Control Area",,,"2nd quarter 2014",""
257,"Agricultural Land","","45203","Miyazaki Prefecture","Nobeoka City","Osakimachi","","",15000,"","175",,"","","","","","","","",,"",,,"2nd quarter 2014",""
258,"Residential Land(Land Only)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Kawarasakimachi","Nobeoka","14",9500000,"","390",24000,"Rectangular Shaped","","","","","","North","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
259,"Residential Land(Land Only)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Kawarasakimachi","Nobeoka","16",13000000,"","790",16000,"Rectangular Shaped","","","","","","Southeast","City Road",4.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
260,"Agricultural Land","","45203","Miyazaki Prefecture","Nobeoka City","Kitagawamachikawachimyo","","",840000,"","530",,"","","","","","","","",,"",,,"2nd quarter 2014",""
261,"Residential Land(Land Only)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Kitahitotsugaoka","Asahigaoka (Miyazaki)","9",5000000,"","230",21000,"Semi-square Shaped","","","","","","South","City Road",4.3,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
262,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Sakuragaoka","Nobeoka","30-60minutes",13000000,"","250",,"Square Shaped","16.0","110","1974","W","House","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
263,"Residential Land(Land Only)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Shiohamamachi","Asahigaoka (Miyazaki)","30-60minutes",3800000,"","210",18000,"Semi-rectangular Shaped","24.0","","","","","North","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
264,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Shiohamamachi","Minaminobeoka","26",3000000,"","160",,"Rectangular Shaped","","30","1955","W","House","South","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
265,"Residential Land(Land and Building)","Commercial Area","45203","Miyazaki Prefecture","Nobeoka City","Senokuchimachi","Nobeoka","8",17000000,"","165",,"Semi-rectangular Shaped","10.0","420","1979","RC","House, Warehouse, Shop","North","National Highway",20.0,"Commercial District",80,400,"2nd quarter 2014",""
266,"Residential Land(Land Only)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Tsurugaoka","Minaminobeoka","30-60minutes",9900000,"","230",42000,"Semi-rectangular Shaped","","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
267,"Residential Land(Land Only)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Tsurugaoka","Minaminobeoka","30-60minutes",8000000,"","200",40000,"Rectangular Shaped","","","","","","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
268,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Tomiyamamachi","Nobeoka","30-60minutes",700000,"","155",,"Rectangular Shaped","11.0","70","1966","W","House","Southwest","Road",1.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
269,"Residential Land(Land Only)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Tomiyamamachi","Nobeoka","23",6000000,"","180",33000,"Rectangular Shaped","11.5","","","","","Southwest","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
270,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Natsutamachi","Nobeoka","30-60minutes",15000000,"","200",,"Rectangular Shaped","","140","2004","W","House","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
271,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Nojimachi","Nobeoka","30-60minutes",18000000,"","210",,"Semi-rectangular Shaped","","85","2014","W","House","North","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
272,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Nojimachi","Nobeoka","30-60minutes",15000000,"","190",,"Semi-rectangular Shaped","17.0","85","1994","W","House","Southwest","City Road",6.3,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
273,"Residential Land(Land Only)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Nojimachi","Nobeoka","30-60minutes",8000000,"","180",45000,"Semi-rectangular Shaped","","","","","","North","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
274,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Notamachi","Nobeoka","30-60minutes",6000000,"","230",,"Semi-trapezoidal Shaped","11.0","120","1973","W","House","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
275,"Pre-owned Condominiums, etc.","","45203","Miyazaki Prefecture","Nobeoka City","Hagimachi","Nobeoka","4",20000000,"3LDK","85",,"","","","2007","RC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
276,"Residential Land(Land Only)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Hamamachi","Minaminobeoka","9",8000000,"","165",48000,"Semi-square Shaped","","","","","","East","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
277,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Hamamachi","Minaminobeoka","7",19000000,"","210",,"Rectangular Shaped","12.5","130","2001","W","House","East","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
278,"Residential Land(Land Only)","Commercial Area","45203","Miyazaki Prefecture","Nobeoka City","Hamamachi","Minaminobeoka","12",8000000,"","230",35000,"Semi-square Shaped","15.0","","","","","Northwest","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
279,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Biyuumachi","Minaminobeoka","16",10000000,"","340",,"Semi-square Shaped","13.5","80","1980","W","House","Southeast","Private Road",3.6,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
280,"Residential Land(Land and Building)","Commercial Area","45203","Miyazaki Prefecture","Nobeoka City","Hirabarumachi","Minaminobeoka","15",47000000,"","660",,"Semi-shaped","40.0","570","1980","S","Shop","Northwest","National Highway",31.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
281,"Agricultural Land","","45203","Miyazaki Prefecture","Nobeoka City","Horimachi","","",35000,"","370",,"","","","","","","","",,"",,,"2nd quarter 2014",""
282,"Residential Land(Land Only)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Mitsuzemachi","Minaminobeoka","26",7700000,"","125",61000,"Semi-rectangular Shaped","7.0","","","","","North","City Road",4.7,"Near Commercial District",80,300,"2nd quarter 2014",""
283,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Minamihitotsugaoka","Asahigaoka (Miyazaki)","15",9300000,"","250",,"Rectangular Shaped","14.0","105","1973","W","House","West","City Road",5.4,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
284,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Minamihitotsugaoka","Totoro","23",17000000,"","210",,"Rectangular Shaped","","135","2004","W","House","Northwest","City Road",6.0,"Category 2 Exclusive Low Rise Residential District",,,"2nd quarter 2014",""
285,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Minamihitotsugaoka","Totoro","14",20000000,"","130",,"Rectangular Shaped","","85","2014","W","House","South","City Road",5.6,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
286,"Forest Land","","45203","Miyazaki Prefecture","Nobeoka City","Mukabakimachi","","",1500000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
287,"Residential Land(Land and Building)","Residential Area","45203","Miyazaki Prefecture","Nobeoka City","Yamashitamachi","Nobeoka","6",2500000,"","70",,"Semi-trapezoidal Shaped","5.0","90","","S, W","House, Warehouse","Southeast","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
288,"Residential Land(Land and Building)","Residential Area","45204","Miyazaki Prefecture","Nichinan City","Agatahigashi","Nichinan","19",12000000,"","410",,"Rectangular Shaped","22.0","100","1974","B","House","No facing road","",,"Category 2 Residential District",60,200,"2nd quarter 2014",""
