"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
1,"Pre-owned Condominiums, etc.","","37201","Kagawa Prefecture","Takamatsu City","Akanecho","Showacho (Kagawa)","13",5200000,"2LDK","50",,"","","","1990","SRC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
2,"Residential Land(Land and Building)","Industrial Area","37201","Kagawa Prefecture","Takamatsu City","Asahishimmachi","Imabashi","30-60minutes",33000000,"","1300",,"Semi-rectangular Shaped","24.0","310","1982","B","Office","West","City Road",12.3,"Semi-industrial District",60,200,"2nd quarter 2014",""
3,"Residential Land(Land Only)","Industrial Area","37201","Kagawa Prefecture","Takamatsu City","Asahimachi","Kataharamachi (Takamatsu)","17",11000000,"","480",23000,"Semi-rectangular Shaped","24.0","","","","","East","City Road",14.9,"Industrial District",60,200,"2nd quarter 2014",""
4,"Residential Land(Land and Building)","Industrial Area","37201","Kagawa Prefecture","Takamatsu City","Ajicho","Yakuri","25",3600000,"","660",,"Semi-rectangular Shaped","21.0","230","1984","S","House, Factory","South","Private Road",5.0,"Outside Urban Planning Area",,,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings including private road"
5,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Ajicho","Yakuri","1H-1H30",3200000,"","270",12000,"Semi-rectangular Shaped","12.5","","","","","Southeast","City Road",5.7,"Outside Urban Planning Area",,,"2nd quarter 2014",""
6,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Ajicho","Yakuri","1H-1H30",7500000,"","520",14000,"Rectangular Shaped","37.0","","","","","Southwest","City Road",7.8,"Outside Urban Planning Area",,,"2nd quarter 2014",""
7,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Ajicho","Yakuri","1H-1H30",1500000,"","240",6000,"Irregular Shaped","25.0","","","","","Northwest","Road",2.7,"Outside Urban Planning Area",,,"2nd quarter 2014",""
8,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Ajicho","Yakuri","1H-1H30",1900000,"","75",24000,"Semi-rectangular Shaped","7.0","","","","","West","Private Road",3.5,"Outside Urban Planning Area",,,"2nd quarter 2014",""
9,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Ajicho","Yakuri","1H-1H30",1700000,"","75",22000,"Semi-rectangular Shaped","5.0","","","","","North","City Road",4.7,"Outside Urban Planning Area",,,"2nd quarter 2014",""
10,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Ajicho","Yakuri","1H-1H30",6000000,"","320",19000,"Semi-rectangular Shaped","13.0","","","","","North","City Road",3.5,"Outside Urban Planning Area",,,"2nd quarter 2014","Dealings including private road"
11,"Forest Land","","37201","Kagawa Prefecture","Takamatsu City","Ajicho","","",3000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
12,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Ichinomiyacho","Ichinomiya","14",9000000,"","350",26000,"Irregular Shaped","34.5","","","","","West","Prefectural Road",7.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
13,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Ichinomiyacho","Ichinomiya","14",21000000,"","1900",11000,"Irregular Shaped","50.0m or longer.","","","","","Northwest","Agricultural Road",1.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
14,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Ichinomiyacho","Ichinomiya","14",1700000,"","85",,"Semi-rectangular Shaped","5.5","60","1973","W","House","North","Private Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
15,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Enzacho","Enza","10",14000000,"","810",17000,"Semi-trapezoidal Shaped","31.0","","","","","South","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
16,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Enzacho","Enza","11",4300000,"","250",17000,"Irregular Shaped","35.0","","","","","South","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
17,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Enzacho","Enza","7",12000000,"","300",41000,"Semi-rectangular Shaped","18.0","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
18,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Enzacho","Enza","8",7700000,"","540",14000,"Irregular Shaped","18.0","","","","","East","Private Road",4.3,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014","Dealings including private road"
19,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Enzacho","Enza","10",9600000,"","240",41000,"Semi-rectangular Shaped","13.0","","","","","South","Private Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
20,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Enzacho","Enza","9",11000000,"","290",38000,"Semi-rectangular Shaped","21.0","","","","","South","Private Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
21,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Enzacho","Enza","10",7600000,"","230",33000,"Semi-rectangular Shaped","16.0","","","","","West","Private Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
22,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Enzacho","Enza","8",8400000,"","230",36000,"Semi-rectangular Shaped","19.0","","","","","East","Private Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
23,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Enzacho","Okamoto (Takamatsu)","10",6500000,"","210",30000,"Semi-rectangular Shaped","12.5","","","","","North","Private Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
24,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Otakamimachi","Ota (Takamatsu)","8",23000000,"","300",78000,"Rectangular Shaped","12.0","","","","","North","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
25,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Otashimomachi","Ota (Takamatsu)","15",25000000,"","165",,"Semi-square Shaped","13.0","105","2008","W","House","West","Private Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
26,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Otashimomachi","Ota (Takamatsu)","13",44000000,"","360",,"Rectangular Shaped","16.0","130","2012","LS","House","North","Private Road",5.0,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
27,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Otashimomachi","Ota (Takamatsu)","16",14000000,"","230",60000,"Rectangular Shaped","11.0","","","","","Northeast","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
28,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Otashimomachi","Ota (Takamatsu)","13",5500000,"","110",50000,"Semi-rectangular Shaped","18.0","","","","","No facing road","",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
29,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Okamotocho","Okamoto (Takamatsu)","8",10000000,"","320",,"Semi-trapezoidal Shaped","16.0","165","1972","W","House","North","Private Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014","Dealings in which auction or arbiter participates"
30,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoasano","Kukodori","30-60minutes",13000000,"","340",37000,"Semi-rectangular Shaped","21.0","","","","","South","Private Road",5.2,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
31,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoasano","Busshozan","30-60minutes",16000000,"","180",,"Semi-shaped","5.0","105","2008","W","House","East","City Road",6.5,"Category 2 Residential District",60,200,"2nd quarter 2014",""
32,"Agricultural Land","","37201","Kagawa Prefecture","Takamatsu City","Kagawachoasano","","",4200000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
33,"Agricultural Land","","37201","Kagawa Prefecture","Takamatsu City","Kagawachoasano","","",2200000,"","600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
34,"Agricultural Land","","37201","Kagawa Prefecture","Takamatsu City","Kagawachoasano","","",2100000,"","460",,"","","","","","","","",,"",,,"2nd quarter 2014",""
35,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoono","Kukodori","28",790000,"","65",,"Semi-rectangular Shaped","3.0","55","1975","W","House","North","Private Road",3.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
36,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoono","Kukodori","28",18000000,"","1200",,"Irregular Shaped","26.0","","","","","West","Private Road",5.3,"Semi-residential District",60,200,"2nd quarter 2014",""
37,"Residential Land(Land Only)","Potential Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoono","Kukodori","30-60minutes",3600000,"","600",6100,"Semi-trapezoidal Shaped","","","","","","North","Private Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
38,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachokawanaihara","Kukodori","1H-1H30",5300000,"","290",18000,"Semi-rectangular Shaped","10.0","","","","","South","City Road",4.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
39,"Agricultural Land","","37201","Kagawa Prefecture","Takamatsu City","Kagawachokawanaihara","","",200000,"","680",,"","","","","","","","",,"",,,"2nd quarter 2014",""
40,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachokawahigashikami","Kukodori","1H-1H30",2600000,"","180",14000,"Rectangular Shaped","12.5","","","","","East","City Road",8.3,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
41,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachokawahigashikami","Kukodori","1H-1H30",4500000,"","180",,"Rectangular Shaped","12.5","90","1986","W","House","East","City Road",6.7,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
42,"Residential Land(Land Only)","Potential Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachokawahigashishimo","Kukodori","30-60minutes",25000000,"","570",44000,"Semi-rectangular Shaped","17.0","","","","","East","National Highway",25.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
43,"Residential Land(Land and Building)","Commercial Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachokawahigashishimo","Kukodori","30-60minutes",79000000,"","2,000 m^2 or greater.",,"Irregular Shaped","29.0","1100","1992","S","Housing Complex, Other","West","National Highway",25.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
44,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachokawahigashishimo","Kukodori","1H-1H30",5000000,"","330",,"Semi-rectangular Shaped","13.0","185","1987","LS","Housing Complex","North","Road",3.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
45,"Residential Land(Land Only)","Industrial Area","37201","Kagawa Prefecture","Takamatsu City","Kasugacho","Kasugagawa","13",26000000,"","970",27000,"Semi-rectangular Shaped","24.0","","","","","West","City Road",6.0,"Industrial District",60,200,"2nd quarter 2014","Dealings including private road"
46,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kasugacho","Kitacho","13",230000,"","50",,"Irregular Shaped","","45","1980","W","House","Northeast","Private Road",4.0,"Industrial District",60,200,"2nd quarter 2014",""
47,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kasugacho","Kitahigashiguchi","16",20000000,"","440",,"Semi-rectangular Shaped","","105","2001","W","House","East","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014","Dealings including private road"
48,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kanotsunocho","Ota (Takamatsu)","21",2500000,"","480",5200,"Irregular Shaped","","","","","","East","City Road",3.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
49,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kamifukuokacho","Hanazono (Takamatsu)","9",5700000,"","95",,"Semi-rectangular Shaped","5.5","","","","","North","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
50,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kamifukuokacho","Hayashimichi","12",220000,"","45",,"Rectangular Shaped","4.0","55","1970","W","House","South","Private Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
51,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kamimachi","Sanjo (Takamatsu)","24",40000000,"","2,000 m^2 or greater.",,"Irregular Shaped","","","","","","Northwest","City Road",4.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
52,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kawanabecho","Enza","30-60minutes",1200000,"","230",5300,"Semi-square Shaped","","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
53,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kawanabecho","Okamoto (Takamatsu)","30-60minutes",2000000,"","145",,"Semi-trapezoidal Shaped","16.0","115","1977","W","House","West","Private Road",7.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
54,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kitacho","Okimatsushima","6",23000000,"","140",,"Rectangular Shaped","10.5","100","2014","W","House","North","Private Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
55,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kitacho","Kitacho","12",25000000,"","260",,"Rectangular Shaped","15.5","150","2001","W","House","South","City Road",4.3,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
56,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kitacho","Kitacho","8",4400000,"","110",39000,"Irregular Shaped","19.6","","","","","Southeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
57,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kitacho","Kitacho","8",4700000,"","300",16000,"&quot;Flag-shaped&quot; etc.","","","","","","West","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
58,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kitacho","Kitacho","8",3400000,"","230",15000,"&quot;Flag-shaped&quot; etc.","","","","","","West","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
59,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kitacho","Kitacho","8",3400000,"","230",15000,"&quot;Flag-shaped&quot; etc.","","","","","","West","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
60,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kitacho","Kitahigashiguchi","5",3800000,"","105",36000,"Rectangular Shaped","6.5","","","","","East","City Road",3.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
61,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kitacho","Kitahigashiguchi","9",29000000,"","480",,"Semi-trapezoidal Shaped","13.5","125","1994","S, W","House","North","Private Road",4.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014","Dealings including private road"
62,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kitacho","Kitahigashiguchi","9",27000000,"","800",33000,"Semi-shaped","24.7","","","","","West","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
63,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kitacho","Hayashimichi","14",3600000,"","60",60000,"Semi-rectangular Shaped","7.2","","","","","North","City Road",4.0,"Category 2 Exclusive Low Rise Residential District",60,150,"2nd quarter 2014",""
64,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kitacho","Hayashimichi","7",5200000,"","320",,"Rectangular Shaped","","65","1976","RC","House","South","Private Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
65,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kitacho","Hayashimichi","7",2000000,"","320",,"Rectangular Shaped","","","1969","W","House","West","Private Road",2.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
66,"Pre-owned Condominiums, etc.","","37201","Kagawa Prefecture","Takamatsu City","Kitacho","Hayashimichi","9",21000000,"2LDK","90",,"","","","2012","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
67,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kinashicho","Kinashi","15",6400000,"","200",32000,"Semi-rectangular Shaped","19.0","","","","","Southwest","Private Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
68,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kinashicho","Kinashi","7",8000000,"","290",28000,"Semi-rectangular Shaped","18.0","","","","","Northwest","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
69,"Agricultural Land","","37201","Kagawa Prefecture","Takamatsu City","Kinashicho","","",570000,"","630",,"","","","","","","","",,"",,,"2nd quarter 2014",""
70,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kozaikitamachi","Kozai","30-60minutes",1300000,"","110",12000,"Semi-rectangular Shaped","","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
71,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kozainishimachi","Kozai","23",11000000,"","750",15000,"Semi-rectangular Shaped","16.0","","","","","North","City Road",2.6,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
72,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kozaihigashimachi","Kozai","5",9800000,"","135",,"Semi-square Shaped","11.0","125","2000","W","House","Southwest","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
73,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kozaiminamimachi","Kozai","18",2200000,"","65",33000,"Irregular Shaped","7.5","","","","","West","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
74,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kozaiminamimachi","Kozai","21",5200000,"","580",8900,"Irregular Shaped","45.0","","","","","North","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
75,"Agricultural Land","","37201","Kagawa Prefecture","Takamatsu City","Konanchoyusa","","",270000,"","610",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings between related objects"
76,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Konanchoyokoi","Enza","30-60minutes",18000000,"","2,000 m^2 or greater.",,"Irregular Shaped","50.0m or longer.","780","1995","S","Office, Warehouse","South","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
77,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kokubunjichokashihara","Kokubu (Kagawa)","30-60minutes",12000000,"","160",,"Semi-trapezoidal Shaped","15.0","100","1996","W","House","West","City Road",4.0,"Urbanization Control Area",60,400,"2nd quarter 2014",""
78,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kokubunjichokokubu","Kokubu (Kagawa)","18",14000000,"","240",,"Semi-rectangular Shaped","14.4","140","1998","LS","House","North","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014","Dealings in which auction or arbiter participates"
79,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kokubunjichoshimmyo","Hashioka","28",7000000,"","170",,"Semi-square Shaped","12.0","130","2003","W","House","West","Private Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
80,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kokubunjichoshimmyo","Hashioka","30-60minutes",5700000,"","1100",,"Irregular Shaped","22.0","470","1981","LS","Office, Workshop, Warehouse","South","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
81,"Residential Land(Land Only)","Potential Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kokubunjichoshimmyo","Hashioka","30-60minutes",4200000,"","1200",3600,"Irregular Shaped","","","","","","East","Road",3.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014","Dealings between related objects"
82,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kokubunjichonii","Hashioka","16",5000000,"","270",,"Semi-shaped","16.5","105","1994","W","House","North","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
83,"Pre-owned Condominiums, etc.","","37201","Kagawa Prefecture","Takamatsu City","Kokubunjichonii","Hashioka","12",6300000,"3LDK","60",,"","","","","SRC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
84,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kokubunjichofuke","Hashioka","30-60minutes",9300000,"","200",45000,"Rectangular Shaped","17.0","","","","","South","Private Road",6.0,"Semi-residential District",60,200,"2nd quarter 2014",""
85,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kokubunjichofuke","Hashioka","30-60minutes",9000000,"","210",43000,"Semi-rectangular Shaped","17.9","","","","","South","Private Road",6.0,"Semi-residential District",60,200,"2nd quarter 2014",""
86,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Saihocho","Showacho (Kagawa)","4",42000000,"","500",,"Rectangular Shaped","28.0","530","1990","RC","Housing Complex","Southeast","City Road",4.5,"Near Commercial District",80,300,"2nd quarter 2014",""
87,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Saihocho","Showacho (Kagawa)","10",17000000,"","200",83000,"Rectangular Shaped","9.0","","","","","Southwest","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
88,"Pre-owned Condominiums, etc.","","37201","Kagawa Prefecture","Takamatsu City","Sakuramachi","Ritsurin","2",1900000,"1LDK","20",,"","","","1988","RC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of redecorated real estate"
89,"Forest Land","","37201","Kagawa Prefecture","Takamatsu City","Shionoechoyasuharashimo","","",59000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
90,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Shimotaicho","Mizuta","14",6000000,"","200",29000,"Semi-shaped","11.0","","","","","East","Private Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
91,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Shimotaicho","Mizuta","13",12000000,"","670",18000,"Semi-trapezoidal Shaped","24.0","","","","","West","City Road",4.6,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
92,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Shinkitamachi","Showacho (Kagawa)","14",14000000,"","200",,"Rectangular Shaped","10.0","145","1989","W","House","South","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
93,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Shindencho","Yashima","19",8200000,"","195",42000,"Semi-rectangular Shaped","13.0","","","","","South","Private Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
94,"Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Shindencho","Yashima","24",500000,"","120",,"Semi-rectangular Shaped","12.0","","","","","South","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
95,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Setouchicho","Showacho (Kagawa)","7",8000000,"","135",59000,"Rectangular Shaped","6.8","","","","","East","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
96,"Agricultural Land","","37201","Kagawa Prefecture","Takamatsu City","Sogawahigashimachi","","",16000000,"","3900",,"","","","","","","","",,"",,,"2nd quarter 2014",""
97,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Daikumachi","Kataharamachi (Takamatsu)","4",45000000,"","340",130000,"Semi-rectangular Shaped","12.0","","","","","South","City Road",8.0,"Commercial District",80,500,"2nd quarter 2014",""
98,"Residential Land(Land Only)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Tagacho","Kawaramachi","9",14000000,"","170",84000,"Semi-rectangular Shaped","","","","","","West","City Road",6.0,"Near Commercial District",80,300,"2nd quarter 2014",""
