"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
196,"Residential Land(Land Only)","Residential Area","18207","Fukui Prefecture","Sabae City","Arisadacho","Sabae","16",5900000,"","280",21000,"Trapezoidal Shaped","20.0","","","","","Northeast","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
197,"Residential Land(Land and Building)","Residential Area","18207","Fukui Prefecture","Sabae City","Iricho","Shinmei (Fukui)","30-60minutes",18000000,"","180",,"Rectangular Shaped","12.0","110","2014","W","House","South","City Road",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
198,"Agricultural Land","","18207","Fukui Prefecture","Sabae City","Onocho","","",80000,"","185",,"","","","","","","","",,"",,,"2nd quarter 2014",""
199,"Forest Land","","18207","Fukui Prefecture","Sabae City","Onocho","","",70000,"","1100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
200,"Forest Land","","18207","Fukui Prefecture","Sabae City","Onocho","","",10000,"","185",,"","","","","","","","",,"",,,"2nd quarter 2014",""
201,"Residential Land(Land Only)","Residential Area","18207","Fukui Prefecture","Sabae City","Kamisabae","Sabae","23",7300000,"","270",27000,"Rectangular Shaped","10.5","","","","","North","City Road",9.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
202,"Residential Land(Land Only)","Industrial Area","18207","Fukui Prefecture","Sabae City","Kaminakacho","Shinmei (Fukui)","9",32000000,"","710",45000,"Semi-rectangular Shaped","17.1","","","","","Northwest","City Road",,"Semi-industrial District",60,200,"2nd quarter 2014",""
203,"Agricultural Land","","18207","Fukui Prefecture","Sabae City","Kumadacho","","",4600000,"","3000",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
204,"Residential Land(Land and Building)","Commercial Area","18207","Fukui Prefecture","Sabae City","Sanrokucho","Shinmei (Fukui)","1",3000000,"","240",,"Rectangular Shaped","9.0","400","1967","RC","House, Shop","East","National Highway",15.0,"Near Commercial District",80,300,"2nd quarter 2014","Dealings in which auction or arbiter participates"
205,"Residential Land(Land and Building)","Residential Area","18207","Fukui Prefecture","Sabae City","Shimonodacho","Sabae","30-60minutes",17000000,"","180",,"Rectangular Shaped","15.0","120","2005","W","House","West","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
206,"Residential Land(Land and Building)","Residential Area","18207","Fukui Prefecture","Sabae City","Shin-yokoe","Sabae","18",7700000,"","220",,"Semi-square Shaped","15.3","55","1970","W","House","North","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
207,"Residential Land(Land and Building)","Residential Area","18207","Fukui Prefecture","Sabae City","Tadasucho","Shinmei (Fukui)","18",3000000,"","210",,"Square Shaped","14.0","100","1978","W","House","South","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
208,"Residential Land(Land Only)","Residential Area","18207","Fukui Prefecture","Sabae City","Tadasucho","Shinmei (Fukui)","11",6600000,"","240",27000,"Rectangular Shaped","12.0","","","","","East","City Road",4.3,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
209,"Residential Land(Land Only)","Residential Area","18207","Fukui Prefecture","Sabae City","Tadasucho","Shinmei (Fukui)","13",6000000,"","410",15000,"Rectangular Shaped","14.0","","","","","Northeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
210,"Residential Land(Land Only)","Residential Area","18207","Fukui Prefecture","Sabae City","Tadasucho","Shinmei (Fukui)","14",7500000,"","200",37000,"Semi-rectangular Shaped","10.1","","","","","East","Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
211,"Residential Land(Land and Building)","Residential Area","18207","Fukui Prefecture","Sabae City","Tobacho","Sanjuhassha","12",33000000,"","2,000 m^2 or greater.",,"Irregular Shaped","50.0m or longer.","2,000 m^2 or greater.","1983","RC, S","Housing Complex, Factory, Office, Other","Northwest","City Road",6.3,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
212,"Agricultural Land","","18207","Fukui Prefecture","Sabae City","Tobacho","","",1700000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
213,"Agricultural Land","","18207","Fukui Prefecture","Sabae City","Tobacho","","",6000000,"","1800",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
214,"Residential Land(Land and Building)","Residential Area","18207","Fukui Prefecture","Sabae City","Hiraicho","Sabae","30-60minutes",17000000,"","180",,"Semi-rectangular Shaped","8.0","115","1998","W","House","North","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
215,"Residential Land(Land and Building)","Residential Area","18207","Fukui Prefecture","Sabae City","Fukaecho","Sabae","7",3000000,"","65",,"Semi-rectangular Shaped","6.5","70","","W","House","East","City Road",6.3,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
216,"Agricultural Land","","18207","Fukui Prefecture","Sabae City","Fujimacho","","",350000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
217,"Residential Land(Land Only)","Residential Area","18207","Fukui Prefecture","Sabae City","Maruyamacho","Shinmei (Fukui)","22",23000000,"","760",30000,"Square Shaped","27.3","","","","","Southeast","City Road",8.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
218,"Residential Land(Land Only)","Residential Area","18207","Fukui Prefecture","Sabae City","Mizuochicho","Shinmei (Fukui)","16",9100000,"","230",39000,"Rectangular Shaped","10.0","","","","","North","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
219,"Residential Land(Land and Building)","Residential Area","18207","Fukui Prefecture","Sabae City","Mizuochicho","Mizuochi","7",19000000,"","980",,"Semi-rectangular Shaped","11.5","330","1993","S","Shop","West","City Road",12.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
220,"Residential Land(Land Only)","Residential Area","18207","Fukui Prefecture","Sabae City","Mizuochicho","Mizuochi","10",12000000,"","260",47000,"Semi-rectangular Shaped","10.9","","","","","East","City Road",,"Category 1 Exclusive Mid-high Rise Residential District",50,200,"2nd quarter 2014",""
221,"Agricultural Land","","18207","Fukui Prefecture","Sabae City","Mizuochicho","","",6000000,"","390",,"","","","","","","","",,"",,,"2nd quarter 2014",""
222,"Agricultural Land","","18207","Fukui Prefecture","Sabae City","Mizuochicho","","",20000000,"","1100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
223,"Residential Land(Land and Building)","Residential Area","18207","Fukui Prefecture","Sabae City","Miyamae","Sabae","15",12000000,"","260",,"Semi-rectangular Shaped","15.5","220","1979","W","House","West","City Road",12.2,"Semi-industrial District",60,200,"2nd quarter 2014",""
224,"Residential Land(Land Only)","Residential Area","18207","Fukui Prefecture","Sabae City","Yoshiecho","Shinmei (Fukui)","24",12000000,"","360",33000,"Semi-rectangular Shaped","15.5","","","","","South","City Road",12.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
225,"Agricultural Land","","18207","Fukui Prefecture","Sabae City","Wadacho","","",1600000,"","4400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
226,"Agricultural Land","","18207","Fukui Prefecture","Sabae City","Wadacho","","",200000,"","710",,"","","","","","","","",,"",,,"2nd quarter 2014",""
227,"Agricultural Land","","18207","Fukui Prefecture","Sabae City","Wadacho","","",4100,"","140",,"","","","","","","","",,"",,,"2nd quarter 2014",""
228,"Agricultural Land","","18207","Fukui Prefecture","Sabae City","Wadacho","","",3200,"","110",,"","","","","","","","",,"",,,"2nd quarter 2014",""
229,"Forest Land","","18207","Fukui Prefecture","Sabae City","Wadacho","","",45000,"","1500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
230,"Agricultural Land","","18207","Fukui Prefecture","Sabae City","Wadacho","","",140000,"","410",,"","","","","","","","",,"",,,"2nd quarter 2014",""
231,"Agricultural Land","","18207","Fukui Prefecture","Sabae City","Wadacho","","",300000,"","860",,"","","","","","","","",,"",,,"2nd quarter 2014",""
232,"Residential Land(Land and Building)","Residential Area","18208","Fukui Prefecture","Awara City","Shimokanaya","Awaraonsen","1H-1H30",6000000,"","330",,"Semi-rectangular Shaped","17.5","125","1996","W","House","Northwest","City Road",6.8,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
233,"Residential Land(Land and Building)","Residential Area","18208","Fukui Prefecture","Awara City","Shimokanaya","Ushinoya","23",4000000,"","300",,"Rectangular Shaped","16.0","165","1997","W","House","Southeast","City Road",6.7,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
234,"Residential Land(Land Only)","Residential Area","18208","Fukui Prefecture","Awara City","Shimokanaya","Ushinoya","28",500000,"","240",2100,"Rectangular Shaped","12.8","","","","","Southeast","City Road",6.7,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
235,"Agricultural Land","","18208","Fukui Prefecture","Awara City","Jo","","",1000000,"","1300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
236,"Residential Land(Land Only)","Residential Area","18208","Fukui Prefecture","Awara City","Futaomote","Awarayunomachi","4",3200000,"","150",21000,"Trapezoidal Shaped","17.3","","","","","South","City Road",7.4,"Commercial District",80,400,"2nd quarter 2014",""
237,"Residential Land(Land and Building)","Residential Area","18208","Fukui Prefecture","Awara City","Maedani","Awaraonsen","1H-1H30",3000000,"","1400",,"Irregular Shaped","10.5","185","1996","W","House","East","City Road",4.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
238,"Residential Land(Land Only)","Residential Area","18208","Fukui Prefecture","Awara City","Yokogaki","Awarayunomachi","26",6000000,"","290",21000,"Semi-rectangular Shaped","22.0","","","","","South","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
239,"Residential Land(Land and Building)","Residential Area","18208","Fukui Prefecture","Awara City","Yoshizaki","Awaraonsen","2H-",26000000,"","1400",,"Irregular Shaped","14.0","280","1969","S","House","East","City Road",16.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
240,"Residential Land(Land Only)","Residential Area","18209","Fukui Prefecture","Echizen City","Akasakacho","Sabae","1H-1H30",6000000,"","900",6700,"Irregular Shaped","37.0","","","","","North","City Road",3.8,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
241,"Residential Land(Land Only)","Residential Area","18209","Fukui Prefecture","Echizen City","Ajimanocho","Takefu","1H-1H30",7000000,"","300",23000,"Rectangular Shaped","12.5","","","","","North","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
242,"Residential Land(Land Only)","Residential Area","18209","Fukui Prefecture","Echizen City","Awatabecho","Takefu","1H30-2H",2500000,"","130",19000,"Semi-trapezoidal Shaped","11.0","","","","","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
243,"Residential Land(Land and Building)","Residential Area","18209","Fukui Prefecture","Echizen City","Iehisacho","Iehisa","10",13000000,"","240",,"Rectangular Shaped","12.6","110","2000","W","House","Southeast","Private Road",4.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
244,"Residential Land(Land Only)","Residential Area","18209","Fukui Prefecture","Echizen City","Otakicho","Takefu","1H30-2H",1800000,"","210",8600,"Semi-trapezoidal Shaped","15.4","","","","","South","City Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
245,"Residential Land(Land and Building)","Residential Area","18209","Fukui Prefecture","Echizen City","Kamiodacho","Takefu","27",13000000,"","130",,"Irregular Shaped","14.5","125","2005","W","House","South","Prefectural Road",12.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
246,"Residential Land(Land and Building)","Residential Area","18209","Fukui Prefecture","Echizen City","Shibahara","Iehisa","15",24000000,"","195",,"Rectangular Shaped","8.2","115","2014","W","House","North","Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
247,"Agricultural Land","","18209","Fukui Prefecture","Echizen City","Shindocho","","",4000000,"","3800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
248,"Agricultural Land","","18209","Fukui Prefecture","Echizen City","Takagicho","","",12000000,"","1000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
249,"Residential Land(Land and Building)","Residential Area","18209","Fukui Prefecture","Echizen City","Takase","Takefu","23",17000000,"","480",,"Irregular Shaped","11.0","330","1966","W","Housing Complex","North","City Road",3.7,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
250,"Residential Land(Land Only)","Residential Area","18209","Fukui Prefecture","Echizen City","Takamoricho","Takefu","30-60minutes",7000000,"","230",30000,"Semi-rectangular Shaped","14.0","","","","","North","City Road",8.8,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
251,"Residential Land(Land and Building)","Residential Area","18209","Fukui Prefecture","Echizen City","Tsukacho","Takefu","30-60minutes",89000000,"","2,000 m^2 or greater.",,"Semi-rectangular Shaped","28.9","1300","1999","S","Warehouse","North","City Road",12.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
252,"Residential Land(Land and Building)","Residential Area","18209","Fukui Prefecture","Echizen City","Nakahirabukicho","Oshio","16",12000000,"","700",,"Semi-shaped","17.0","45","1982","W","House","Northeast","National Highway",8.8,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
253,"Residential Land(Land Only)","Residential Area","18209","Fukui Prefecture","Echizen City","Nookacho","Takefu","2H-",5200000,"","1200",4300,"Semi-trapezoidal Shaped","32.0","","","","","East","City Road",4.2,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
254,"Residential Land(Land Only)","Residential Area","18209","Fukui Prefecture","Echizen City","Hisakacho","Takefu","30-60minutes",4800000,"","320",15000,"Rectangular Shaped","12.0","","","","","North","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
255,"Forest Land","","18209","Fukui Prefecture","Echizen City","Hisakacho","","",720000,"","250",,"","","","","","","","",,"",,,"2nd quarter 2014",""
256,"Residential Land(Land Only)","Residential Area","18209","Fukui Prefecture","Echizen City","Fukakusa","Takefu","15",14000000,"","360",40000,"Rectangular Shaped","22.1","","","","","North","Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
257,"Residential Land(Land Only)","Residential Area","18209","Fukui Prefecture","Echizen City","Bunkyo","Takefu","26",6300000,"","210",30000,"Semi-rectangular Shaped","10.5","","","","","South","City Road",4.3,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
258,"Residential Land(Land Only)","Residential Area","18209","Fukui Prefecture","Echizen City","Hoyamacho","Takefu","21",6100000,"","175",35000,"Rectangular Shaped","10.4","","","","","West","City Road",13.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
259,"Agricultural Land","","18209","Fukui Prefecture","Echizen City","Horikawacho","","",1600000,"","270",,"","","","","","","","",,"",,,"2nd quarter 2014",""
260,"Residential Land(Land Only)","Residential Area","18209","Fukui Prefecture","Echizen City","Honda","Takefu","11",4300000,"","95",45000,"Rectangular Shaped","8.5","","","","","East","City Road",3.7,"Commercial District",80,300,"2nd quarter 2014",""
261,"Residential Land(Land Only)","Residential Area","18209","Fukui Prefecture","Echizen City","Honda","Takefu","10",9000000,"","280",32000,"Semi-rectangular Shaped","12.7","","","","","East","City Road",4.0,"Commercial District",80,300,"2nd quarter 2014",""
262,"Residential Land(Land and Building)","Residential Area","18209","Fukui Prefecture","Echizen City","Murakuni","Takefu","19",28000000,"","200",,"Semi-rectangular Shaped","11.9","120","","","","South","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
263,"Residential Land(Land Only)","Commercial Area","18209","Fukui Prefecture","Echizen City","Motomachi","Takefu","9",26000000,"","220",120000,"Semi-rectangular Shaped","6.0","","","","","East","National Highway",15.5,"Commercial District",80,300,"2nd quarter 2014",""
264,"Residential Land(Land and Building)","Residential Area","18209","Fukui Prefecture","Echizen City","Yukimatsucho","Takefu","30-60minutes",4600000,"","340",,"Semi-rectangular Shaped","14.0","195","1982","W","House, Shop","West","Prefectural Road",15.0,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
265,"Forest Land","","18209","Fukui Prefecture","Echizen City","Yokawacho","","",100000,"","400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
266,"Agricultural Land","","18210","Fukui Prefecture","Sakai City","Sakaichoomi","","",4800000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
267,"Agricultural Land","","18210","Fukui Prefecture","Sakai City","Sakaichoomi","","",2900000,"","3600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
268,"Residential Land(Land and Building)","Industrial Area","18210","Fukui Prefecture","Sakai City","Sakaichohigashiarai","Ozeki","14",25000000,"","2,000 m^2 or greater.",,"Irregular Shaped","33.0","490","1992","W","Factory","Northwest","Prefectural Road",8.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
269,"Residential Land(Land and Building)","Residential Area","18210","Fukui Prefecture","Sakai City","Haruechoichiinokita","Harue","9",7700000,"","185",,"Semi-rectangular Shaped","11.0","115","1990","W","House","North","City Road",5.6,"Category 1 Residential District",60,200,"2nd quarter 2014",""
270,"Residential Land(Land Only)","Residential Area","18210","Fukui Prefecture","Sakai City","Haruechoedomekamishowa","Harue","15",10000000,"","220",46000,"Semi-rectangular Shaped","11.2","","","","","North","City Road",9.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
271,"Residential Land(Land Only)","Potential Residential Area","18210","Fukui Prefecture","Sakai City","Haruechoedomekamiyamato","Harue","14",9000000,"","2,000 m^2 or greater.",3000,"Semi-shaped","49.5","","","","","West","City Road",6.6,"Semi-industrial District",60,200,"2nd quarter 2014",""
272,"Residential Land(Land Only)","Residential Area","18210","Fukui Prefecture","Sakai City","Haruechoedomekamiyamato","Harue","12",4000000,"","260",16000,"Rectangular Shaped","8.7","","","","","West","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
273,"Residential Land(Land Only)","Residential Area","18210","Fukui Prefecture","Sakai City","Haruechotamekuni","Harue","8",8400000,"","200",42000,"Semi-rectangular Shaped","10.0","","","","","North","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
274,"Residential Land(Land Only)","Residential Area","18210","Fukui Prefecture","Sakai City","Haruechonakasuji","Harue","11",21000000,"","620",33000,"Semi-rectangular Shaped","21.5","","","","","North","City Road",8.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
275,"Residential Land(Land and Building)","Residential Area","18210","Fukui Prefecture","Sakai City","Haruechonakasujikasuga","Harue","4",9500000,"","280",,"Semi-trapezoidal Shaped","13.2","115","1979","W","House","Southwest","City Road",5.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
276,"Residential Land(Land and Building)","Residential Area","18210","Fukui Prefecture","Sakai City","Haruechonishitaromaru","Taromaru","3",17000000,"","210",,"Semi-rectangular Shaped","11.9","120","2004","W","House","East","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
277,"Residential Land(Land Only)","Residential Area","18210","Fukui Prefecture","Sakai City","Haruechohondo","Taromaru","6",8500000,"","260",33000,"Semi-trapezoidal Shaped","10.0","","","","","West","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
278,"Residential Land(Land Only)","Residential Area","18210","Fukui Prefecture","Sakai City","Maruokachoinotsume","Maruoka","1H-1H30",3000000,"","500",6000,"Semi-rectangular Shaped","9.5","","","","","East","City Road",3.2,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
279,"Agricultural Land","","18210","Fukui Prefecture","Sakai City","Maruokachooguro","","",1300000,"","1900",,"","","","","","","","",,"",,,"2nd quarter 2014",""
280,"Agricultural Land","","18210","Fukui Prefecture","Sakai City","Maruokachooguro","","",1200000,"","1600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
281,"Forest Land","","18210","Fukui Prefecture","Sakai City","Maruokachokamikumeda","","",2500000,"","1000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
282,"Agricultural Land","","18210","Fukui Prefecture","Sakai City","Maruokachokamitakeda","","",500000,"","1300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
283,"Agricultural Land","","18210","Fukui Prefecture","Sakai City","Maruokachogima","","",420000,"","140",,"","","","","","","","",,"",,,"2nd quarter 2014",""
284,"Agricultural Land","","18210","Fukui Prefecture","Sakai City","Maruokachosatotakeda","","",700000,"","330",,"","","","","","","","",,"",,,"2nd quarter 2014",""
285,"Residential Land(Land Only)","Residential Area","18210","Fukui Prefecture","Sakai City","Maruokachoshimoyasuta","Harue","30-60minutes",5700000,"","200",29000,"Rectangular Shaped","12.0","","","","","East","Agricultural Road",6.3,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
286,"Agricultural Land","","18210","Fukui Prefecture","Sakai City","Maruokachosenda","","",2000000,"","1300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
287,"Residential Land(Land Only)","Residential Area","18210","Fukui Prefecture","Sakai City","Maruokachofunayose","Maruoka","30-60minutes",1000000,"","115",9100,"Trapezoidal Shaped","9.3","","","","","West","City Road",6.2,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
288,"Residential Land(Land and Building)","Residential Area","18210","Fukui Prefecture","Sakai City","Maruokachomatsukawa","Maruoka","30-60minutes",3700000,"","130",,"Semi-shaped","12.7","110","","W","House","North","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
289,"Residential Land(Land Only)","Residential Area","18210","Fukui Prefecture","Sakai City","Mikunichokakuzen","Mikunijinja","20",36000000,"","2,000 m^2 or greater.",6100,"Irregular Shaped","50.0m or longer.","","","","","Southeast","City Road",10.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
290,"Residential Land(Land and Building)","Residential Area","18210","Fukui Prefecture","Sakai City","Mikunichokurome","Mikunijinja","1H-1H30",13000000,"","230",,"Square Shaped","14.8","135","1999","W","House","Northwest","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
291,"Forest Land","","18210","Fukui Prefecture","Sakai City","Mikunichodake","","",600000,"","200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
292,"Residential Land(Land Only)","Residential Area","18210","Fukui Prefecture","Sakai City","Mikunichomidorigaoka","Mikuni (Fukui)","14",7000000,"","185",38000,"Rectangular Shaped","12.8","","","","","Southwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
293,"Agricultural Land","","18322","Fukui Prefecture","Eiheiji Town,Yoshida County","Ishigami","","",800000,"","260",,"","","","","","","","",,"",,,"2nd quarter 2014",""
294,"Residential Land(Land Only)","Residential Area","18322","Fukui Prefecture","Eiheiji Town,Yoshida County","Matsuokamatsugahara","Kannonmachi (Fukui)","6",11000000,"","230",48000,"Rectangular Shaped","11.0","","","","","South","Town Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
295,"Residential Land(Land Only)","Residential Area","18322","Fukui Prefecture","Eiheiji Town,Yoshida County","Matsuokayakushi","Matsuoka","8",2600000,"","260",9700,"Semi-square Shaped","16.5","","","","","Northwest","Town Road",4.0,"Industrial District",60,200,"2nd quarter 2014",""
296,"Forest Land","","18382","Fukui Prefecture","Ikeda Town,Imadate County","Obatake","","",1500000,"","3300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
297,"Residential Land(Land Only)","Residential Area","18404","Fukui Prefecture","Minamiechizen Town,Nanjo County","Ueno","Nanjo","13",3700000,"","340",11000,"Rectangular Shaped","20.5","","","","","North","Prefectural Road",9.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
298,"Residential Land(Land and Building)","Residential Area","18404","Fukui Prefecture","Minamiechizen Town,Nanjo County","Kuki","Imajo","30-60minutes",3500000,"","830",,"Irregular Shaped","24.0","165","1985","W","House","South","Town Road",4.2,"Outside Urban Planning Area",,,"2nd quarter 2014",""
299,"Residential Land(Land Only)","Residential Area","18404","Fukui Prefecture","Minamiechizen Town,Nanjo County","Kono","Takefu","2H-",28000000,"","2,000 m^2 or greater.",4200,"Irregular Shaped","50.0m or longer.","","","","","Southwest","Town Road",5.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
300,"Residential Land(Land and Building)","Residential Area","18404","Fukui Prefecture","Minamiechizen Town,Nanjo County","Minamiimajo","Imajo","15",9300000,"","350",,"Semi-rectangular Shaped","14.9","95","2013","W","House","Northwest","Town Road",7.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
301,"Forest Land","","18423","Fukui Prefecture","Echizen Town,Nyu County","Ushigoe","","",58000,"","580",,"","","","","","","","",,"",,,"2nd quarter 2014",""
302,"Forest Land","","18423","Fukui Prefecture","Echizen Town,Nyu County","Ushigoe","","",2100000,"","4800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
303,"Residential Land(Land Only)","Residential Area","18423","Fukui Prefecture","Echizen Town,Nyu County","Ota","Takefu","2H-",4000000,"","600",6700,"Semi-trapezoidal Shaped","36.5","","","","","South","Town Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
304,"Agricultural Land","","18423","Fukui Prefecture","Echizen Town,Nyu County","Ota","","",380000,"","390",,"","","","","","","","",,"",,,"2nd quarter 2014",""
305,"Residential Land(Land and Building)","Residential Area","18423","Fukui Prefecture","Echizen Town,Nyu County","Shuku","Takefu","2H-",300000,"","120",,"Irregular Shaped","4.1","115","","W","House, Warehouse, Shop","Southwest","Town Road",4.6,"Outside Urban Planning Area",,,"2nd quarter 2014",""
306,"Agricultural Land","","18442","Fukui Prefecture","Mihama Town,Mikata County","Kanayama","","",4300000,"","690",,"","","","","","","","",,"",,,"2nd quarter 2014",""
307,"Agricultural Land","","18442","Fukui Prefecture","Mihama Town,Mikata County","Kawaraichi","","",4700000,"","1300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
308,"Residential Land(Land Only)","Residential Area","18442","Fukui Prefecture","Mihama Town,Mikata County","Hiruga","Mihama","1H-1H30",1600000,"","105",15000,"Semi-rectangular Shaped","7.0","","","","","Northwest","Town Road",3.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
