"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
191,"Residential Land(Land and Building)","Commercial Area","17201","Ishikawa Prefecture","Kanazawa City","Hommachi","Kanazawa","8",16000000,"","85",,"Semi-rectangular Shaped","6.0","105","","W","House","South","City Road",2.5,"Commercial District",80,400,"2nd quarter 2014",""
192,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Hommachi","Kanazawa","9",30000000,"","95",,"Semi-rectangular Shaped","7.5","320","1985","S","Housing Complex, Shop","East","City Road",7.0,"Commercial District",80,400,"2nd quarter 2014",""
193,"Residential Land(Land and Building)","Commercial Area","17201","Ishikawa Prefecture","Kanazawa City","Magiramachi","Kanazawa","30-60minutes",29000000,"","350",,"Semi-rectangular Shaped","12.5","330","1972","W","Housing Complex","South","Prefectural Road",25.0,"Near Commercial District",80,200,"2nd quarter 2014",""
194,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Masuizumi","Kanazawa","30-60minutes",24000000,"","115",,"Semi-rectangular Shaped","7.7","115","2014","W","House","East","City Road",5.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
195,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Masuizumi","Kanazawa","30-60minutes",31000000,"","690",45000,"Semi-rectangular Shaped","16.3","","","","","South","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
196,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Masuizumi","Kanazawa","30-60minutes",18000000,"","250",71000,"Semi-rectangular Shaped","","","","","","West","City Road",,"Semi-industrial District",60,200,"2nd quarter 2014",""
197,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Matsumura","Kanazawa","30-60minutes",42000000,"","170",,"Rectangular Shaped","9.5","","","","","Northeast","City Road",13.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
198,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Matsumura","Kanazawa","30-60minutes",42000000,"","170",,"Rectangular Shaped","9.5","","","","","Northeast","City Road",13.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
199,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Matsumura","Kanazawa","30-60minutes",27000000,"","390",68000,"Rectangular Shaped","21.0","","","","","South","City Road",7.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
200,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Matsumura","Kanazawa","30-60minutes",120000000,"","1500",80000,"Rectangular Shaped","46.0","","","","","East","City Road",9.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
201,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Matsumura","Kanazawa","30-60minutes",14000000,"","150",91000,"Rectangular Shaped","9.0","","","","","East","City Road",9.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
202,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Mikesakaemachi","Higashikanazawa","5",16000000,"","190",85000,"Rectangular Shaped","9.2","","","","","West","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
203,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Miikeshimmachi","Higashikanazawa","11",41000000,"","150",,"Rectangular Shaped","10.2","155","2014","","House","Southwest","City Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
204,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Mizuki","Kanazawa","1H30-2H",26000000,"","240",,"Semi-rectangular Shaped","18.0","135","2003","W","House","Northwest","City Road",10.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
205,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Mitsukuchishimmachi","Kanazawa","1H-1H30",7500000,"","125",59000,"Trapezoidal Shaped","9.5","","","","","Northeast","City Road",6.4,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
206,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Mitsukuchishimmachi","Kanazawa","1H-1H30",16000000,"","270",60000,"Semi-rectangular Shaped","14.0","","","","","Southwest","City Road",7.0,"Semi-residential District",60,200,"2nd quarter 2014",""
207,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Mitsukuchimachi","Kanazawa","30-60minutes",1600000,"","80",20000,"Irregular Shaped","11.4","","","","","Northeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
208,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Midori","Kanazawa","1H-1H30",14000000,"","200",,"Semi-rectangular Shaped","15.0","120","1979","W","House","East","City Road",12.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
209,"Residential Land(Land and Building)","Industrial Area","17201","Ishikawa Prefecture","Kanazawa City","Minato","Kanazawa","1H30-2H",110000000,"","2,000 m^2 or greater.",,"Square Shaped","50.0m or longer.","","","","","Southeast","City Road",10.0,"Exclusive Industrial District",60,200,"2nd quarter 2014",""
210,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Minamishijima","Kanazawa","2H-",10000000,"","160",,"Semi-rectangular Shaped","16.0","130","1989","LS","House","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
211,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Minamishijima","Kanazawa","2H-",8700000,"","190",46000,"Rectangular Shaped","8.5","","","","","West","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
212,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Minamimorimotomachi","Morimoto","10",5900000,"","105",,"Rectangular Shaped","8.8","95","1984","W","House","Southeast","Private Road",5.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
213,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Mimma","Kanazawa","1H-1H30",15000000,"","170",,"Semi-rectangular Shaped","7.0","75","1999","W","House","East","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
214,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Mimma","Kanazawa","1H-1H30",15000000,"","200",72000,"Semi-rectangular Shaped","9.5","","","","","West","City Road",5.2,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
215,"Residential Land(Land Only)","Industrial Area","17201","Ishikawa Prefecture","Kanazawa City","Muryojimachi","Kanazawa","30-60minutes",50000000,"","810",62000,"Semi-trapezoidal Shaped","12.0","","","","","West","Access Road",18.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
216,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Motomachi","Kanazawa","14",15000000,"","165",,"Rectangular Shaped","9.1","100","1968","W","House","Northwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
217,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Momosakamachi","Morimoto","8",22000000,"","140",,"Rectangular Shaped","13.8","110","2014","W","House","Southeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
218,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Morito","Kanazawa","1H-1H30",13000000,"","165",,"Rectangular Shaped","17.2","100","1981","W","House","South","City Road",8.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
219,"Residential Land(Land Only)","Commercial Area","17201","Ishikawa Prefecture","Kanazawa City","Moroemachi","Kanazawa","30-60minutes",15000000,"","210",71000,"Semi-trapezoidal Shaped","15.2","","","","","East","City Road",12.0,"Commercial District",80,400,"2nd quarter 2014",""
220,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Moroemachi","Kanazawa","29",11000000,"","150",74000,"Rectangular Shaped","11.0","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
221,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yagi","Kanazawa","1H-1H30",26000000,"","470",,"Rectangular Shaped","17.0","300","1990","S","Office","East","City Road",10.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
222,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yasuecho","Kanazawa","9",6000000,"","55",,"Semi-rectangular Shaped","5.5","85","before the war","W","House","South","City Road",2.4,"Commercial District",80,400,"2nd quarter 2014",""
223,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yanagibashimachi","Higashikanazawa","26",9800000,"","130",,"Semi-trapezoidal Shaped","10.3","85","1977","W","House","East","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
224,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yamashina","Kanazawa","1H-1H30",12000000,"","340",,"Rectangular Shaped","20.0","330","1973","W","Housing Complex","Northeast","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
225,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yamashina","Kanazawa","1H-1H30",18000000,"","340",53000,"Semi-rectangular Shaped","15.0","","","","","Southwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
226,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yamanouemachi","Kanazawa","30-60minutes",1000000,"","150",,"Semi-rectangular Shaped","7.0","85","","W","House","South","Road",2.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
227,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yuwakutagojimamachi","Kanazawa","2H-",15000000,"","760",,"Irregular Shaped","","310","1999","W","House","West","City Road",10.0,"Urbanization Control Area",60,100,"2nd quarter 2014","Dealings in which auction or arbiter participates"
228,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yokaichi","Kanazawa","1H-1H30",26000000,"","135",,"Semi-rectangular Shaped","8.5","130","2014","W","House","West","Road",5.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
229,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yokaichi","Kanazawa","1H-1H30",9000000,"","140",65000,"Semi-rectangular Shaped","9.0","","","","","North","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
230,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yokaichi","Kanazawa","1H-1H30",23000000,"","130",,"Semi-rectangular Shaped","8.5","110","2014","W","House","South","Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
231,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yokaichi","Kanazawa","1H-1H30",26000000,"","130",,"Semi-rectangular Shaped","9.0","130","2014","W","House","East","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
232,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yokaichidemachi","Kanazawa","30-60minutes",13000000,"","160",82000,"Semi-rectangular Shaped","14.0","","","","","West","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
233,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yokogawa","Kanazawa","1H-1H30",21000000,"","170",,"Rectangular Shaped","10.0","130","2007","W","House","East","City Road",7.2,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
234,"Pre-owned Condominiums, etc.","","17201","Ishikawa Prefecture","Kanazawa City","Yokogawa","Kanazawa","30-60minutes",2200000,"1K","25",,"","","","1991","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
235,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yoshiwaramachi","Morimoto","6",9700000,"","180",54000,"Semi-rectangular Shaped","15.6","","","","","Southeast","City Road",5.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
236,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yoshiwaramachi","Morimoto","6",4500000,"","135",33000,"Semi-rectangular Shaped","8.8","","","","","Southeast","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
237,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yonaizumimachi","Kanazawa","30-60minutes",9700000,"","125",78000,"Semi-rectangular Shaped","7.5","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
238,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yonaizumimachi","Nishikanazawa","3",27000000,"","155",,"Rectangular Shaped","7.3","120","2014","W","House","South","Prefectural Road",9.3,"Semi-industrial District",60,200,"2nd quarter 2014",""
239,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Yonaizumimachi","Nishikanazawa","9",97000000,"","330",,"Rectangular Shaped","11.5","520","1992","S","House, Housing Complex, Office, Shop","East","City Road",9.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
240,"Residential Land(Land Only)","Commercial Area","17201","Ishikawa Prefecture","Kanazawa City","Wakakusamachi","Kanazawa","1H-1H30",13000000,"","140",90000,"Trapezoidal Shaped","14.0","","","","","Southeast","City Road",15.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
241,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Wakakusamachi","Kanazawa","30-60minutes",61000000,"","530",110000,"Rectangular Shaped","32.0","","","","","Southeast","City Road",5.8,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
242,"Pre-owned Condominiums, etc.","","17201","Ishikawa Prefecture","Kanazawa City","Wakahinomachi","Kanazawa","1H-1H30",500000,"1K","25",,"","","","1991","SRC","House","","",,"Semi-residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
243,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Wakunami","Kanazawa","1H-1H30",11000000,"","185",61000,"Irregular Shaped","12.0","","","","","East","City Road",4.9,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
244,"Residential Land(Land Only)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Wakunami","Kanazawa","1H-1H30",9800000,"","140",71000,"Rectangular Shaped","6.7","","","","","Northwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
245,"Residential Land(Land Only)","Potential Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Waridashimachi","Kanazawa","30-60minutes",25000000,"","820",30000,"Semi-rectangular Shaped","18.7","","","","","East","City Road",8.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
246,"Residential Land(Land and Building)","Residential Area","17201","Ishikawa Prefecture","Kanazawa City","Waridashimachi","Kanazawa","30-60minutes",26000000,"","135",,"Rectangular Shaped","11.0","140","2014","W","House","South","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
247,"Residential Land(Land and Building)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Umadashimachi","Nanao","8",42000000,"","290",,"Irregular Shaped","10.0","220","","W","House","Southwest","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
248,"Residential Land(Land Only)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Kajimachi","Nanao","11",10000000,"","290",34000,"Irregular Shaped","10.0","","","","","Southeast","City Road",6.4,"Near Commercial District",80,300,"2nd quarter 2014",""
249,"Agricultural Land","","17202","Ishikawa Prefecture","Nanao City","Kurosakimachi","","",620000,"","195",,"","","","","","","","",,"",,,"2nd quarter 2014",""
250,"Residential Land(Land Only)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Kokubumachi","Nanao","21",5100000,"","200",25000,"Rectangular Shaped","12.3","","","","","Northwest","Private Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
251,"Agricultural Land","","17202","Ishikawa Prefecture","Nanao City","Sazanamimachi","","",510000,"","160",,"","","","","","","","",,"",,,"2nd quarter 2014",""
252,"Agricultural Land","","17202","Ishikawa Prefecture","Nanao City","Sazanamimachi","","",400000,"","350",,"","","","","","","","",,"",,,"2nd quarter 2014",""
253,"Agricultural Land","","17202","Ishikawa Prefecture","Nanao City","Sazanamimachi","","",1100000,"","370",,"","","","","","","","",,"",,,"2nd quarter 2014",""
254,"Agricultural Land","","17202","Ishikawa Prefecture","Nanao City","Sazanamimachi","","",950000,"","340",,"","","","","","","","",,"",,,"2nd quarter 2014",""
255,"Residential Land(Land and Building)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Tsutsujigahama","Nanao","21",9200000,"","330",,"Semi-rectangular Shaped","17.0","200","1977","W","House","Southeast","City Road",15.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
256,"Residential Land(Land Only)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Tokoroguchimachi","Nanao","11",1100000,"","150",7400,"Trapezoidal Shaped","11.8","","","","","North","Private Road",3.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
257,"Residential Land(Land and Building)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Tomiokacho","Nanao","15",1600000,"","85",,"Rectangular Shaped","5.2","80","1970","W","House","Northeast","City Road",7.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
258,"Agricultural Land","","17202","Ishikawa Prefecture","Nanao City","Nakajimamachitorigoe","","",200000,"","660",,"","","","","","","","",,"",,,"2nd quarter 2014",""
259,"Residential Land(Land Only)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Naginoura","Nanao","24",10000000,"","270",37000,"Semi-rectangular Shaped","11.0","","","","","Southeast","City Road",15.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
260,"Agricultural Land","","17202","Ishikawa Prefecture","Nanao City","Nishishimomachi","","",200000,"","130",,"","","","","","","","",,"",,,"2nd quarter 2014",""
261,"Agricultural Land","","17202","Ishikawa Prefecture","Nanao City","Notojimakodamachi","","",2300000,"","1500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
262,"Agricultural Land","","17202","Ishikawa Prefecture","Nanao City","Notojimaneyamachi","","",2500000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
263,"Forest Land","","17202","Ishikawa Prefecture","Nanao City","Notojimaneyamachi","","",100000,"","300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
264,"Forest Land","","17202","Ishikawa Prefecture","Nanao City","Notojimahannouramachi","","",100000,"","370",,"","","","","","","","",,"",,,"2nd quarter 2014",""
265,"Residential Land(Land Only)","Commercial Area","17202","Ishikawa Prefecture","Nanao City","Furukomachi","Nanao","25",37000000,"","800",46000,"Irregular Shaped","27.0","","","","","Southeast","National Highway",14.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
266,"Agricultural Land","","17202","Ishikawa Prefecture","Nanao City","Hosoguchimachi","","",2200000,"","110",,"","","","","","","","",,"",,,"2nd quarter 2014",""
267,"Agricultural Land","","17202","Ishikawa Prefecture","Nanao City","Hosoguchimachi","","",4000000,"","200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
268,"Agricultural Land","","17202","Ishikawa Prefecture","Nanao City","Hosoguchimachi","","",16000000,"","800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
269,"Agricultural Land","","17202","Ishikawa Prefecture","Nanao City","Hosoguchimachi","","",13000000,"","680",,"","","","","","","","",,"",,,"2nd quarter 2014",""
270,"Residential Land(Land and Building)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Mangyomachi","Nanao","30-60minutes",12000000,"","200",,"Rectangular Shaped","10.5","115","1993","W","House","North","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
271,"Residential Land(Land and Building)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Mangyomachi","Nanao","30-60minutes",4600000,"","160",,"Rectangular Shaped","8.5","90","1992","W","House","South","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
272,"Residential Land(Land and Building)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Motofuchumachi","Nanao","14",6000000,"","260",,"Irregular Shaped","16.0","170","1971","W","House","South","City Road",5.6,"Category 1 Residential District",60,200,"2nd quarter 2014",""
273,"Residential Land(Land and Building)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Yatashimmachi","Nanao","23",2000000,"","165",,"Irregular Shaped","18.0","175","1983","S","Office, Warehouse","Northeast","City Road",5.7,"Industrial District",60,200,"2nd quarter 2014",""
274,"Residential Land(Land Only)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Yatamachi","Nanao","28",400000,"","140",2800,"Irregular Shaped","10.0","","","","","North","Private Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
275,"Residential Land(Land Only)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Yatamachi","Nanao","30-60minutes",2100000,"","175",12000,"Rectangular Shaped","11.0","","","","","East","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
276,"Residential Land(Land Only)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Yatamachi","Nanao","28",7600000,"","370",21000,"Irregular Shaped","31.0","","","","","West","City Road",8.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",,,"2nd quarter 2014",""
277,"Forest Land","","17202","Ishikawa Prefecture","Nanao City","Yatamachi","","",450000,"","280",,"","","","","","","","",,"",,,"2nd quarter 2014",""
278,"Forest Land","","17202","Ishikawa Prefecture","Nanao City","Yatamachi","","",730000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
279,"Residential Land(Land and Building)","Residential Area","17202","Ishikawa Prefecture","Nanao City","Wakuramachi","Wakuraonsen","15",16000000,"","250",,"Rectangular Shaped","19.0","120","1981","W","House","Southwest","Town Road",4.5,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
280,"Residential Land(Land and Building)","Residential Area","17203","Ishikawa Prefecture","Komatsu City","Aojicho","Awazu (Ishikawa)","13",5800000,"","200",,"Rectangular Shaped","16.0","155","1976","W","House","Northwest","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
281,"Residential Land(Land and Building)","Residential Area","17203","Ishikawa Prefecture","Komatsu City","Atakamachi","Komatsu","30-60minutes",7900000,"","165",,"Rectangular Shaped","9.1","90","1980","W","House","Northwest","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
282,"Residential Land(Land Only)","Residential Area","17203","Ishikawa Prefecture","Komatsu City","Imaemachi","Komatsu","30-60minutes",2100000,"","85",24000,"Trapezoidal Shaped","14.0","","","","","North","City Road",4.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
283,"Residential Land(Land Only)","Residential Area","17203","Ishikawa Prefecture","Komatsu City","Imaemachi","Komatsu","30-60minutes",1100000,"","45",24000,"Semi-trapezoidal Shaped","","","","","","North","City Road",5.0,"Semi-industrial District",,,"2nd quarter 2014",""
284,"Residential Land(Land and Building)","Residential Area","17203","Ishikawa Prefecture","Komatsu City","Imaemachi","Komatsu","30-60minutes",3200000,"","160",,"Semi-rectangular Shaped","16.0","260","1972","W","House","Northwest","Prefectural Road",7.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
285,"Residential Land(Land Only)","Commercial Area","17203","Ishikawa Prefecture","Komatsu City","Imaemachi","Komatsu","30-60minutes",4300000,"","390",11000,"Trapezoidal Shaped","48.0","","","","","Northwest","National Highway",20.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
286,"Residential Land(Land and Building)","Residential Area","17203","Ishikawa Prefecture","Komatsu City","Imaemachi","Komatsu","30-60minutes",21000000,"","190",,"Rectangular Shaped","10.0","125","2014","W","House","Southwest","Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
287,"Residential Land(Land Only)","Industrial Area","17203","Ishikawa Prefecture","Komatsu City","Imaemachi","Komatsu","30-60minutes",1400000,"","1600",910,"Rectangular Shaped","33.0","","","","","Southwest","Road",7.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
288,"Residential Land(Land and Building)","Residential Area","17203","Ishikawa Prefecture","Komatsu City","Imaemachi","Komatsu","30-60minutes",13000000,"","400",,"Rectangular Shaped","12.0","185","1990","W","House","Northeast","City Road",7.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
289,"Residential Land(Land Only)","Potential Residential Area","17203","Ishikawa Prefecture","Komatsu City","Imaemachi","Komatsu","30-60minutes",1600000,"","160",9700,"Rectangular Shaped","43.5","","","","","Northeast","City Road",9.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
290,"Residential Land(Land and Building)","Industrial Area","17203","Ishikawa Prefecture","Komatsu City","Imaemachi","Komatsu","30-60minutes",46000000,"","1900",,"Irregular Shaped","50.0m or longer.","780","1991","S","Factory","Northeast","City Road",6.0,"Industrial District",60,200,"2nd quarter 2014",""
291,"Residential Land(Land Only)","Residential Area","17203","Ishikawa Prefecture","Komatsu City","Imaemachi","Komatsu","30-60minutes",8000000,"","550",15000,"Rectangular Shaped","36.0","","","","","Southeast","City Road",6.0,"Industrial District",60,200,"2nd quarter 2014",""
292,"Residential Land(Land and Building)","Residential Area","17203","Ishikawa Prefecture","Komatsu City","Ukiyanagimachi","Komatsu","30-60minutes",4500000,"","450",,"Rectangular Shaped","18.6","250","1986","W","House","West","City Road",4.7,"Urbanization Control Area",50,200,"2nd quarter 2014",""
293,"Residential Land(Land and Building)","Residential Area","17203","Ishikawa Prefecture","Komatsu City","Uchikoshimachi","Komatsu","30-60minutes",12000000,"","200",,"Rectangular Shaped","9.0","105","1995","W","House","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
294,"Forest Land","","17203","Ishikawa Prefecture","Komatsu City","Osugimachi","","",250000,"","720",,"","","","","","","","",,"",,,"2nd quarter 2014",""
295,"Agricultural Land","","17203","Ishikawa Prefecture","Komatsu City","Kamimakimachi","","",8000000,"","3500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
