"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
1,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Akiyamacho","Shizuoka","1H-1H30",16000000,"","90",,"Rectangular Shaped","6.4","105","1994","W","House","East","City Road",8.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
2,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Ashikubokuchigumi","Shizuoka","2H-",21000000,"","210",,"Semi-rectangular Shaped","10.0","115","2003","W","House","North","City Road",11.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
3,"Agricultural Land","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Ashikubokuchigumi","","",2700000,"","440",,"","","","","","","","",,"",,,"2nd quarter 2014",""
4,"Residential Land(Land Only)","Commercial Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Azumacho","Shizuoka","13",35000000,"","140",250000,"Rectangular Shaped","10.0","","","","","Southeast","National Highway",21.0,"Near Commercial District",80,300,"2nd quarter 2014",""
5,"Residential Land(Land Only)","Commercial Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Ichibancho","Shizuoka","20",13000000,"","75",180000,"Rectangular Shaped","4.5","","","","","Southwest","National Highway",22.0,"Near Commercial District",80,200,"2nd quarter 2014",""
6,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Oiwa","Shizuoka","30-60minutes",33000000,"","140",,"Semi-rectangular Shaped","8.0","125","1983","LS","House","East","City Road",5.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
7,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Oiwa","Shizuoka","30-60minutes",59000000,"","390",,"Semi-rectangular Shaped","13.5","","","","","Northwest","City Road",5.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
8,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Oiwahoncho","Shizuoka","30-60minutes",19000000,"","100",190000,"Rectangular Shaped","6.5","","","","","North","City Road",6.8,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
9,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Kasuga","Shizuoka","23",4400000,"2LDK","65",,"","","","1972","SRC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
10,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Kamiashiarai","Shizuoka","30-60minutes",16000000,"","145",120000,"&quot;Flag-shaped&quot; etc.","4.5","","","","","Northwest","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
11,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Kamiashiarai","Shizuoka","30-60minutes",30000000,"","115",,"Semi-rectangular Shaped","6.5","95","2010","W","House","Northwest","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
12,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Kamiashiarai","Shizuoka","29",26000000,"","85",,"Rectangular Shaped","6.0","120","2002","W","House","Southeast","City Road",3.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
13,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Kamitemma","Shizuoka","1H-1H30",15000000,"","100",,"Semi-trapezoidal Shaped","7.0","95","1992","LS","House","West","Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
14,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Kawai","Shizuoka","1H-1H30",27000000,"","100",,"Semi-trapezoidal Shaped","11.0","85","2013","W","House","East","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
15,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Kawai","Shizuoka","1H-1H30",18000000,"","120",150000,"Semi-shaped","12.5","","","","","Southwest","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
16,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Kawai","Shizuoka","1H-1H30",31000000,"","300",100000,"Trapezoidal Shaped","18.5","","","","","East","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
17,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Kawai","Shizuoka","1H-1H30",14000000,"","115",120000,"Semi-shaped","15.4","","","","","Northeast","Private Road",4.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
18,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Kita","Shizuoka","1H30-2H",33000000,"","460",73000,"Irregular Shaped","27.5","","","","","South","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
19,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Kitaando","Shizuoka","30-60minutes",14000000,"3LDK","70",,"","","","1995","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
20,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Kitaando","Shizuoka","30-60minutes",20000000,"3LDK","70",,"","","","2004","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
21,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Komagatadoori","Shizuoka","20",23000000,"","125",190000,"Rectangular Shaped","8.0","","","","","Southeast","City Road",6.0,"Near Commercial District",80,300,"2nd quarter 2014",""
22,"Forest Land","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Sakanokami","","",150000,"","480",,"","","","","","","","",,"",,,"2nd quarter 2014",""
23,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Sakuracho","Shizuoka","30-60minutes",25000000,"","100",,"Rectangular Shaped","7.6","85","2014","W","House","North","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
24,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Sambancho","Shizuoka","26",10000000,"3DK","55",,"","","","1991","RC","House","","",,"Near Commercial District",80,200,"2nd quarter 2014",""
25,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Shiinoo","Shizuoka","1H-1H30",3100000,"","260",,"Semi-shaped","17.5","85","1995","W","House","West","Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
26,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Shiinoo","Shizuoka","1H-1H30",600000,"","175",3500,"Semi-shaped","15.0","","","","","West","Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
27,"Residential Land(Land and Building)","Commercial Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Shichikencho","Shizuoka","12",120000000,"","100",,"Rectangular Shaped","5.6","390","1999","S","Housing Complex, Workshop, Shop","Southeast","City Road",35.0,"Commercial District",80,600,"2nd quarter 2014",""
28,"Agricultural Land","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Shibahara","","",8000000,"","410",,"","","","","","","","",,"",,,"2nd quarter 2014",""
29,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Jotocho","Shizuoka","28",50000000,"","260",190000,"Semi-rectangular Shaped","14.0","","","","","Southeast","City Road",14.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
30,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Jotocho","Shizuoka","28",18000000,"","100",180000,"Rectangular Shaped","7.6","","","","","North","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
31,"Residential Land(Land Only)","Commercial Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Shobu","Shizuoka","30-60minutes",30000000,"","200",150000,"Trapezoidal Shaped","21.5","","","","","Northwest","Prefectural Road",30.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
32,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Shobu","Shizuoka","30-60minutes",29000000,"","210",140000,"Semi-rectangular Shaped","11.0","","","","","South","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
33,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Johoku","Shizuoka","30-60minutes",14000000,"","100",,"Rectangular Shaped","8.0","105","1987","W","House","Northeast","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
34,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Showacho","Shizuoka","6",3000000,"1K","20",,"","","","1978","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of redecorated real estate"
35,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Showacho","Shizuoka","6",3300000,"1R","25",,"","","","1978","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
36,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Shintemma","Shizuoka","30-60minutes",12000000,"","125",100000,"Rectangular Shaped","7.6","","","","","North","Private Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings including private road"
37,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Sumiyoshicho","Shizuoka","23",30000000,"","140",210000,"Rectangular Shaped","15.5","","","","","Southeast","City Road",15.0,"Near Commercial District",80,300,"2nd quarter 2014",""
38,"Residential Land(Land and Building)","Commercial Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Sumpucho","Shizuoka","8",53000000,"","90",,"Rectangular Shaped","11.0","300","1980","RC","House, Office, Shop","East","Prefectural Road",20.0,"Commercial District",80,400,"2nd quarter 2014",""
39,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Sena","Kusanagi (JR)","30-60minutes",14000000,"","130",110000,"Semi-square Shaped","12.0","","","","","South","Private Road",4.5,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
40,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Sena","Kusanagi (JR)","30-60minutes",46000000,"","460",,"Semi-rectangular Shaped","18.0","","2002","W","Housing Complex","South","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
41,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Sena","Kusanagi (JR)","30-60minutes",15000000,"","120",120000,"Semi-rectangular Shaped","6.0","","","","","South","Private Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
42,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Sena","Shizuoka","1H30-2H",65000000,"","920",70000,"Semi-square Shaped","30.4","","","","","West","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
43,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Senagawa","Kusanagi (JR)","30-60minutes",21000000,"","165",,"Semi-rectangular Shaped","14.0","110","1980","W","Other","South","City Road",10.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
44,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Senachuo","Kusanagi (JR)","30-60minutes",360000000,"","2,000 m^2 or greater.",,"Rectangular Shaped","50.0m or longer.","1500","2006","S","Shop","East","City Road",8.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
45,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Senachuo","Kusanagi (JR)","30-60minutes",24000000,"","160",150000,"Rectangular Shaped","10.0","","","","","South","Private Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
46,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Zenzamachi","Shizuoka","29",39000000,"","280",140000,"Rectangular Shaped","13.5","","","","","Northwest","City Road",4.0,"Near Commercial District",80,300,"2nd quarter 2014",""
47,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Sendai","Shizuoka","30-60minutes",12000000,"","105",110000,"Rectangular Shaped","9.0","","","","","South","Private Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
48,"Residential Land(Land and Building)","Commercial Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Takajo","Shizuoka","10",130000000,"","280",,"Semi-rectangular Shaped","13.5","160","1989","S","House, Office, Shop","Southwest","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
49,"Residential Land(Land and Building)","Commercial Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Takajo","Shizuoka","10",290000000,"","220",,"Semi-rectangular Shaped","18.0","800","2012","RC","Office","Southwest","City Road",5.8,"Commercial District",80,400,"2nd quarter 2014",""
50,"Residential Land(Land and Building)","Commercial Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Takajo","Shizuoka","9",14000000,"","35",,"Trapezoidal Shaped","9.0","90","1980","S","House, Shop","Southeast","City Road",4.0,"Commercial District",80,400,"2nd quarter 2014",""
51,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Takajo","Shizuoka","10",30000000,"3LDK","65",,"","","","2011","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
52,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Takemi","Shizuoka","1H-1H30",22000000,"","210",100000,"Rectangular Shaped","9.8","","","","","Northeast","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
53,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Takemi","Shizuoka","1H-1H30",15000000,"","120",120000,"Rectangular Shaped","8.0","","","","","Northeast","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
54,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Tamachi","Shizuoka","30-60minutes",28000000,"","105",,"Rectangular Shaped","6.7","125","2014","W","House","North","City Road",5.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
55,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Tokiwacho","Shizuoka","9",29000000,"4LDK","95",,"","","","1998","RC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
56,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Tokiwacho","Shizuoka","11",16000000,"3LDK","60",,"","","","1998","RC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
57,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Tokiwacho","Shizuoka","9",8800000,"1DK","30",,"","","","1997","SRC","House","","",,"Commercial District",80,500,"2nd quarter 2014",""
58,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Tokiwacho","Shizuoka","9",23000000,"3LDK","60",,"","","","1998","RC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
59,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Nagao","Kusanagi (JR)","1H30-2H",7400000,"","780",9400,"Irregular Shaped","","","","","","No facing road","",,"Urbanization Control Area",60,200,"2nd quarter 2014",""
60,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Nagao","Kusanagi (JR)","1H-1H30",20000000,"","670",,"Irregular Shaped","18.0","155","1995","W","House","East","Prefectural Road",9.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
61,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Naganuma","Shizuoka","30-60minutes",39000000,"","95",,"Semi-rectangular Shaped","8.0","110","2014","W","House","Southwest","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
62,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Nishichiyodacho","Shizuoka","30-60minutes",43000000,"","230",190000,"Rectangular Shaped","12.5","","","","","Southwest","City Road",7.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
63,"Residential Land(Land and Building)","Commercial Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Nibancho","Shizuoka","26",7000000,"","40",,"Semi-rectangular Shaped","5.0","100","1974","S","House","Northeast","City Road",6.0,"Near Commercial District",80,200,"2nd quarter 2014",""
64,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Hatori","Shizuoka","1H-1H30",7500000,"","120",63000,"Irregular Shaped","3.0","","","","","North","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
65,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Hatori","Shizuoka","1H-1H30",8000000,"","90",,"Rectangular Shaped","5.0","50","1968","W","House","Southeast","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
66,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Hatori","Shizuoka","1H-1H30",11000000,"","300",34000,"Irregular Shaped","","","","","","West","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
67,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Hatori","Shizuoka","1H-1H30",19000000,"","100",,"Semi-shaped","9.0","95","2006","W","House","Southwest","Private Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
68,"Residential Land(Land Only)","Potential Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Hatori","Shizuoka","1H-1H30",10000000,"","390",26000,"Irregular Shaped","4.0","","","","","Southwest","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
69,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Hatoridaimoncho","Shizuoka","30-60minutes",24000000,"","100",,"Rectangular Shaped","11.5","90","2014","W","House","Southwest","Private Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
70,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Hatoridaimoncho","Shizuoka","30-60minutes",8000000,"","115",70000,"Rectangular Shaped","5.0","","","","","Northeast","Private Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings including private road"
71,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Hatoridaimoncho","Shizuoka","30-60minutes",4500000,"","140",,"Rectangular Shaped","10.0","140","1969","","","Northwest","City Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
72,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Babancho","Shizuoka","16",34000000,"3LDK","80",,"","","","2003","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
73,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Higashikusabukacho","Shizuoka","23",61000000,"","230",,"Irregular Shaped","14.0","180","1989","","","Southwest","Prefectural Road",14.5,"Category 2 Residential District",60,200,"2nd quarter 2014",""
74,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Higashitakajomachi","Shizuoka","20",20000000,"","100",190000,"Irregular Shaped","6.5","","","","","Northwest","City Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
75,"Residential Land(Land Only)","Commercial Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Hitoyadocho","Shizuoka","15",35000000,"","155",230000,"Rectangular Shaped","5.0","","","","","Northwest","City Road",5.8,"Commercial District",80,500,"2nd quarter 2014",""
76,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Furusho","Shizuoka","30-60minutes",27000000,"","200",,"Trapezoidal Shaped","14.8","135","1986","W","House","Southeast","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
77,"Residential Land(Land and Building)","Commercial Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Hontoori","Shizuoka","19",170000000,"","230",,"Rectangular Shaped","9.0","960","1990","SRC","Housing Complex","Northwest","Prefectural Road",30.0,"Commercial District",80,400,"2nd quarter 2014",""
78,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Hontoori","Shizuoka","15",5400000,"2DK","35",,"","","","1980","SRC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
79,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Makigaya","Shizuoka","1H-1H30",4000000,"","100",,"Irregular Shaped","10.5","60","1968","W","House","Northeast","City Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
80,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Matsudomi","Shizuoka","1H-1H30",13000000,"","100",130000,"Semi-rectangular Shaped","8.1","","","","","West","City Road",4.5,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
81,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Midoricho","Shizuoka","30-60minutes",50000000,"","270",180000,"Semi-rectangular Shaped","18.0","","","","","Northwest","City Road",7.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
82,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Midoricho","Shizuoka","30-60minutes",25000000,"","135",180000,"Semi-rectangular Shaped","8.8","","","","","Southwest","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
83,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Minamisenacho","Higashishizuoka","30-60minutes",27000000,"","450",59000,"Irregular Shaped","19.0","","","","","South","Private Road",3.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
84,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Minamitamachi","Shizuoka","30-60minutes",36000000,"","340",,"Semi-trapezoidal Shaped","10.0","135","1985","W","House","Northwest","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
85,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Minaminumagami","Shizuoka","1H-1H30",20000000,"","200",100000,"Square Shaped","14.0","","","","","Northeast","City Road",4.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
86,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Yanagicho","Shizuoka","30-60minutes",40000000,"","380",110000,"Irregular Shaped","27.5","","","","","North","Private Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
87,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Yoichi","Shizuoka","1H-1H30",14000000,"","55",,"Semi-rectangular Shaped","6.5","85","2010","W","House","Northwest","City Road",4.3,"Semi-industrial District",60,200,"2nd quarter 2014",""
88,"Residential Land(Land and Building)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Yoichi","Shizuoka","1H-1H30",30000000,"","105",,"Semi-rectangular Shaped","8.5","","","","House","South","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
89,"Residential Land(Land Only)","Residential Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Yoichi","Shizuoka","1H-1H30",25000000,"","210",120000,"Semi-trapezoidal Shaped","8.0","","","","","Northwest","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
90,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Ryunan","Shizuoka","30-60minutes",10000000,"2LDK","65",,"","","","1992","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
91,"Pre-owned Condominiums, etc.","","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Ryogaecho","Shizuoka","11",3200000,"1K","20",,"","","","1984","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
92,"Residential Land(Land and Building)","Commercial Area","22101","Shizuoka Prefecture","Aoi Ward,Shizuoka City","Rokubancho","Shizuoka","21",11000000,"","65",,"Rectangular Shaped","5.5","135","1980","S","House, Shop","Southwest","City Road",20.0,"Near Commercial District",80,300,"2nd quarter 2014",""
93,"Residential Land(Land Only)","Residential Area","22102","Shizuoka Prefecture","Suruga Ward,Shizuoka City","Ikeda","Higashishizuoka","18",26000000,"","210",130000,"Irregular Shaped","16.0","","","","","South","Private Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
94,"Pre-owned Condominiums, etc.","","22102","Shizuoka Prefecture","Suruga Ward,Shizuoka City","Izumicho","Shizuoka","6",24000000,"2LDK","65",,"","","","2003","RC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of redecorated real estate"
