"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
108,"Residential Land(Land Only)","Residential Area","36205","Tokushima Prefecture","Yoshinogawa City","Kamojimachoushishima","Ushinoshima","23",660000,"","290",2300,"Trapezoidal Shaped","15.0","","","","","West","City Road",4.0,"Urbanization Control Area",70,200,"2nd quarter 2014","Dealings including private road"
109,"Residential Land(Land Only)","Commercial Area","36205","Tokushima Prefecture","Yoshinogawa City","Kamojimachokamojima","Kamojima","2",7000000,"","180",39000,"Semi-trapezoidal Shaped","11.0","","","","","North","City Road",5.0,"Commercial District",80,400,"2nd quarter 2014",""
110,"Residential Land(Land Only)","Residential Area","36205","Tokushima Prefecture","Yoshinogawa City","Kamojimachokirai","Kamojima","8",3900000,"","100",40000,"Rectangular Shaped","7.0","","","","","North","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
111,"Residential Land(Land Only)","Residential Area","36205","Tokushima Prefecture","Yoshinogawa City","Kamojimachokirai","Kamojima","8",3900000,"","100",40000,"Rectangular Shaped","7.0","","","","","North","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
112,"Residential Land(Land Only)","Potential Residential Area","36205","Tokushima Prefecture","Yoshinogawa City","Kamojimachojogejima","Kamojima","11",13000000,"","1000",13000,"Semi-shaped","14.0","","","","","South","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
113,"Agricultural Land","","36205","Tokushima Prefecture","Yoshinogawa City","Kamojimachojogejima","","",3500000,"","990",,"","","","","","","","",,"",,,"2nd quarter 2014",""
114,"Agricultural Land","","36205","Tokushima Prefecture","Yoshinogawa City","Kamojimachojogejima","","",2000000,"","390",,"","","","","","","","",,"",,,"2nd quarter 2014",""
115,"Residential Land(Land and Building)","Residential Area","36205","Tokushima Prefecture","Yoshinogawa City","Kawashimachokawashima","Awakawashima","6",7200000,"","390",,"Semi-trapezoidal Shaped","19.5","95","1975","W","House","South","City Road",2.5,"Outside Urban Planning Area",,,"2nd quarter 2014",""
116,"Forest Land","","36205","Tokushima Prefecture","Yoshinogawa City","Misato","","",39000,"","195",,"","","","","","","","",,"",,,"2nd quarter 2014",""
117,"Agricultural Land","","36205","Tokushima Prefecture","Yoshinogawa City","Yamakawacho","","",1600000,"","540",,"","","","","","","","",,"",,,"2nd quarter 2014",""
118,"Agricultural Land","","36205","Tokushima Prefecture","Yoshinogawa City","Yamakawacho","","",100000,"","380",,"","","","","","","","",,"",,,"2nd quarter 2014",""
119,"Agricultural Land","","36206","Tokushima Prefecture","Awa City","Awachonishinagamine","","",120000,"","180",,"","","","","","","","",,"",,,"2nd quarter 2014",""
120,"Agricultural Land","","36206","Tokushima Prefecture","Awa City","Ichibachoomata","","",1700000,"","900",,"","","","","","","","",,"",,,"2nd quarter 2014",""
121,"Forest Land","","36206","Tokushima Prefecture","Awa City","Donarichotakao","","",1000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
122,"Residential Land(Land and Building)","Residential Area","36206","Tokushima Prefecture","Awa City","Donarichodonari","Kamojima","30-60minutes",23000000,"","340",,"Semi-shaped","19.5","105","2014","W","House","Northeast","Road",4.5,"Outside Urban Planning Area",,,"2nd quarter 2014",""
123,"Residential Land(Land and Building)","Residential Area","36206","Tokushima Prefecture","Awa City","Donarichoyoshida","Kamojima","1H-1H30",1600000,"","520",,"Semi-square Shaped","24.0","180","1995","W","House","East","City Road",5.5,"Outside Urban Planning Area",,,"2nd quarter 2014",""
124,"Residential Land(Land and Building)","Residential Area","36206","Tokushima Prefecture","Awa City","Yoshinochosaijo","Ushinoshima","30-60minutes",8900000,"","580",,"Semi-rectangular Shaped","24.0","185","1987","W","House","North","City Road",5.5,"Outside Urban Planning Area",,,"2nd quarter 2014",""
125,"Residential Land(Land Only)","Potential Residential Area","36206","Tokushima Prefecture","Awa City","Yoshinochosaijo","Ushinoshima","30-60minutes",8100000,"","610",13000,"Semi-trapezoidal Shaped","34.5","","","","","West","City Road",2.8,"Outside Urban Planning Area",,,"2nd quarter 2014",""
126,"Residential Land(Land and Building)","Residential Area","36206","Tokushima Prefecture","Awa City","Yoshinochosaijo","Ushinoshima","30-60minutes",7200000,"","1300",,"Irregular Shaped","14.0","210","1990","S","Warehouse","West","City Road",5.8,"Outside Urban Planning Area",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
127,"Agricultural Land","","36206","Tokushima Prefecture","Awa City","Yoshinochosaijo","","",1700000,"","380",,"","","","","","","","",,"",,,"2nd quarter 2014",""
128,"Agricultural Land","","36206","Tokushima Prefecture","Awa City","Yoshinochosaijo","","",800000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
129,"Residential Land(Land Only)","Residential Area","36207","Tokushima Prefecture","Mima City","Anabukichoanabuki","Anabuki","18",5400000,"","270",20000,"Semi-shaped","14.0","","","","","West","City Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
130,"Residential Land(Land Only)","Residential Area","36207","Tokushima Prefecture","Mima City","Mimacho","Sadamitsu","21",6200000,"","370",16000,"Semi-trapezoidal Shaped","10.0","","","","","West","National Highway",10.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
131,"Agricultural Land","","36207","Tokushima Prefecture","Mima City","Mimacho","","",900000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
132,"Agricultural Land","","36207","Tokushima Prefecture","Mima City","Mimacho","","",480000,"","600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
133,"Forest Land","","36207","Tokushima Prefecture","Mima City","Mimacho","","",990000,"","3400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
134,"Forest Land","","36207","Tokushima Prefecture","Mima City","Mimacho","","",2100000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
135,"Agricultural Land","","36207","Tokushima Prefecture","Mima City","Mimacho","","",350000,"","490",,"","","","","","","","",,"",,,"2nd quarter 2014",""
136,"Forest Land","","36207","Tokushima Prefecture","Mima City","Mimacho","","",140000,"","470",,"","","","","","","","",,"",,,"2nd quarter 2014",""
137,"Forest Land","","36207","Tokushima Prefecture","Mima City","Mimacho","","",51000,"","170",,"","","","","","","","",,"",,,"2nd quarter 2014",""
138,"Forest Land","","36207","Tokushima Prefecture","Mima City","Mimacho","","",1300000,"","4300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
139,"Agricultural Land","","36207","Tokushima Prefecture","Mima City","Mimacho","","",2000000,"","870",,"","","","","","","","",,"",,,"2nd quarter 2014",""
140,"Forest Land","","36207","Tokushima Prefecture","Mima City","Mimacho","","",62000,"","210",,"","","","","","","","",,"",,,"2nd quarter 2014",""
141,"Agricultural Land","","36207","Tokushima Prefecture","Mima City","Mimacho","","",3300000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
142,"Residential Land(Land Only)","Residential Area","36207","Tokushima Prefecture","Mima City","Wakimachi","Anabuki","30-60minutes",610000,"","125",4900,"Semi-rectangular Shaped","10.0","","","","","South","Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
143,"Agricultural Land","","36207","Tokushima Prefecture","Mima City","Wakimachi","","",8000000,"","2000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
144,"Agricultural Land","","36207","Tokushima Prefecture","Mima City","Wakimachiiwakura","","",500000,"","540",,"","","","","","","","",,"",,,"2nd quarter 2014",""
145,"Residential Land(Land Only)","Residential Area","36207","Tokushima Prefecture","Mima City","Wakimachi Oaza Inoshiri","Anabuki","30-60minutes",3800000,"","310",12000,"Irregular Shaped","3.0","","","","","West","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
146,"Residential Land(Land and Building)","Residential Area","36208","Tokushima Prefecture","Miyoshi City","Ikedacho","Awaikeda","9",7700000,"","600",,"Semi-rectangular Shaped","16.0","190","1996","W","House","West","City Road",2.5,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings between related objects, Dealings including private road"
147,"Forest Land","","36208","Tokushima Prefecture","Miyoshi City","Ikedachohakuchi","","",350000,"","1300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
148,"Forest Land","","36208","Tokushima Prefecture","Miyoshi City","Ikedachomatsuo","","",300000,"","3800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
149,"Agricultural Land","","36208","Tokushima Prefecture","Miyoshi City","Minochotachinoyama","","",500000,"","190",,"","","","","","","","",,"",,,"2nd quarter 2014",""
150,"Residential Land(Land Only)","Commercial Area","36341","Tokushima Prefecture","Ishii Town,Myosai County","Ishii","Ishii (Tokushima)","5",14000000,"","500",29000,"Semi-rectangular Shaped","17.0","","","","","North","National Highway",12.0,"Commercial District",80,400,"2nd quarter 2014",""
151,"Residential Land(Land Only)","Commercial Area","36341","Tokushima Prefecture","Ishii Town,Myosai County","Ishii","Ishii (Tokushima)","19",6200000,"","300",21000,"Semi-rectangular Shaped","5.5","","","","","North","National Highway",12.3,"Urbanization Control Area",,,"2nd quarter 2014",""
152,"Agricultural Land","","36341","Tokushima Prefecture","Ishii Town,Myosai County","Ishii","","",10000000,"","500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
153,"Residential Land(Land Only)","Residential Area","36341","Tokushima Prefecture","Ishii Town,Myosai County","Urasho","Ishii (Tokushima)","29",2000000,"","320",6100,"Irregular Shaped","35.0","","","","","Northeast","Prefectural Road",8.2,"Urbanization Control Area",,,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings including private road"
154,"Residential Land(Land Only)","Residential Area","36341","Tokushima Prefecture","Ishii Town,Myosai County","Urasho","Ishii (Tokushima)","29",4400000,"","430",10000,"Irregular Shaped","50.0m or longer.","","","","","Southwest","Prefectural Road",7.0,"Urbanization Control Area",,,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings including private road"
155,"Agricultural Land","","36341","Tokushima Prefecture","Ishii Town,Myosai County","Urasho","","",800000,"","790",,"","","","","","","","",,"",,,"2nd quarter 2014",""
156,"Residential Land(Land Only)","Residential Area","36341","Tokushima Prefecture","Ishii Town,Myosai County","Takagawara","Ishii (Tokushima)","12",6700000,"","95",70000,"Semi-rectangular Shaped","10.6","","","","","Southwest","Prefectural Road",7.7,"Category 1 Residential District",60,200,"2nd quarter 2014",""
157,"Residential Land(Land and Building)","Residential Area","36342","Tokushima Prefecture","Kamiyama Town,Myosai County","Ano","Ishii (Tokushima)","1H30-2H",42000000,"","140",,"Semi-trapezoidal Shaped","9.0","100","1974","RC","House, Shop","Southeast","Town Road",6.6,"Outside Urban Planning Area",,,"2nd quarter 2014",""
158,"Residential Land(Land Only)","Residential Area","36342","Tokushima Prefecture","Kamiyama Town,Myosai County","Ano","Ishii (Tokushima)","1H30-2H",570000,"","65",8600,"Irregular Shaped","23.0","","","","","Northeast","Prefectural Road",4.1,"Outside Urban Planning Area",,,"2nd quarter 2014",""
159,"Agricultural Land","","36342","Tokushima Prefecture","Kamiyama Town,Myosai County","Ano","","",3000000,"","1500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
160,"Agricultural Land","","36342","Tokushima Prefecture","Kamiyama Town,Myosai County","Shimobun","","",400000,"","240",,"","","","","","","","",,"",,,"2nd quarter 2014",""
161,"Forest Land","","36342","Tokushima Prefecture","Kamiyama Town,Myosai County","Shimobun","","",63000,"","210",,"","","","","","","","",,"",,,"2nd quarter 2014",""
162,"Forest Land","","36368","Tokushima Prefecture","Naka Town,Naka County","Kitoriu","","",600000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
163,"Forest Land","","36368","Tokushima Prefecture","Naka Town,Naka County","Kitoriu","","",1400000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
164,"Forest Land","","36368","Tokushima Prefecture","Naka Town,Naka County","Kitosuke","","",880000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
165,"Residential Land(Land and Building)","Residential Area","36401","Tokushima Prefecture","Matsushige Town,Itano County","Sumiyoshi","Kyokaimae","1H-1H30",19000000,"","370",,"Irregular Shaped","5.0","140","2010","W","Housing Complex","Northwest","Town Road",4.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
166,"Residential Land(Land Only)","Residential Area","36401","Tokushima Prefecture","Matsushige Town,Itano County","Nakagirai","Kyokaimae","30-60minutes",4800000,"","165",29000,"Irregular Shaped","25.0","","","","","Northwest","Prefectural Road",5.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
167,"Residential Land(Land Only)","Residential Area","36401","Tokushima Prefecture","Matsushige Town,Itano County","Nakagirai","Kyokaimae","30-60minutes",7000000,"","330",21000,"Semi-rectangular Shaped","22.0","","","","","West","Town Road",2.9,"Urbanization Control Area",70,200,"2nd quarter 2014",""
168,"Residential Land(Land and Building)","Residential Area","36402","Tokushima Prefecture","Kitajima Town,Itano County","Tainohama","Yoshinari","25",11000000,"","130",,"Semi-rectangular Shaped","8.0","90","1986","W","House","Northwest","Town Road",4.0,"Semi-residential District",60,200,"2nd quarter 2014",""
169,"Residential Land(Land Only)","Residential Area","36402","Tokushima Prefecture","Kitajima Town,Itano County","Takabo","Shozui","20",26000000,"","470",54000,"Trapezoidal Shaped","34.0","","","","","North","Town Road",5.8,"Near Commercial District",80,200,"2nd quarter 2014",""
170,"Residential Land(Land and Building)","Residential Area","36402","Tokushima Prefecture","Kitajima Town,Itano County","Takabo","Shozui","22",8300000,"","250",,"Irregular Shaped","8.3","125","1974","S, B","House","South","Town Road",4.0,"Urbanization Control Area",,,"2nd quarter 2014",""
171,"Residential Land(Land and Building)","Commercial Area","36402","Tokushima Prefecture","Kitajima Town,Itano County","Takabo","Shozui","4",16000000,"","420",,"Semi-trapezoidal Shaped","21.0","115","1984","W","Office, Shop","Southwest","Prefectural Road",11.0,"Near Commercial District",80,200,"2nd quarter 2014",""
172,"Residential Land(Land Only)","Residential Area","36402","Tokushima Prefecture","Kitajima Town,Itano County","Nakamura","Shozui","1H-1H30",5000000,"","160",31000,"Rectangular Shaped","9.0","","","","","Northeast","Town Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
173,"Residential Land(Land Only)","Residential Area","36402","Tokushima Prefecture","Kitajima Town,Itano County","Nakamura","Shozui","30-60minutes",7800000,"","200",39000,"Semi-rectangular Shaped","15.0","","","","","North","Town Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
174,"Residential Land(Land and Building)","Residential Area","36402","Tokushima Prefecture","Kitajima Town,Itano County","Nakamura","Shozui","30-60minutes",14000000,"","130",,"Semi-rectangular Shaped","10.5","90","1989","W","House","North","Town Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
175,"Residential Land(Land Only)","Commercial Area","36403","Tokushima Prefecture","Aizumi Town,Itano County","Okuno","Shozui","30-60minutes",82000000,"","1300",62000,"Irregular Shaped","25.4","","","","","Southeast","Prefectural Road",13.7,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
176,"Residential Land(Land Only)","Residential Area","36403","Tokushima Prefecture","Aizumi Town,Itano County","Okuno","Yoshinari","1H-1H30",9000000,"","200",45000,"Semi-rectangular Shaped","15.4","","","","","East","Town Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
177,"Agricultural Land","","36403","Tokushima Prefecture","Aizumi Town,Itano County","Otoze","","",3000000,"","730",,"","","","","","","","",,"",,,"2nd quarter 2014",""
178,"Residential Land(Land Only)","Residential Area","36403","Tokushima Prefecture","Aizumi Town,Itano County","Shozui","Shozui","9",19000000,"","330",57000,"Rectangular Shaped","28.5","","","","","South","Town Road",4.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
179,"Residential Land(Land Only)","Residential Area","36403","Tokushima Prefecture","Aizumi Town,Itano County","Shozui","Shozui","16",8300000,"","155",53000,"Rectangular Shaped","10.6","","","","","Northeast","Town Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
180,"Residential Land(Land Only)","Residential Area","36403","Tokushima Prefecture","Aizumi Town,Itano County","Shozui","Shozui","11",7700000,"","140",54000,"Irregular Shaped","13.0","","","","","Northwest","Town Road",4.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
181,"Residential Land(Land and Building)","Residential Area","36403","Tokushima Prefecture","Aizumi Town,Itano County","Shozui","Shozui","16",5000000,"","140",,"Trapezoidal Shaped","13.4","100","1976","W","House","South","Town Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
182,"Residential Land(Land Only)","Residential Area","36403","Tokushima Prefecture","Aizumi Town,Itano County","Sumiyoshi","Shozui","23",7600000,"","180",42000,"Semi-rectangular Shaped","12.0","","","","","East","Town Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
183,"Residential Land(Land Only)","Commercial Area","36403","Tokushima Prefecture","Aizumi Town,Itano County","Tokumei","Itano","30-60minutes",9700000,"","160",60000,"Rectangular Shaped","4.8","","","","","Southwest","Prefectural Road",27.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
184,"Residential Land(Land and Building)","Residential Area","36403","Tokushima Prefecture","Aizumi Town,Itano County","Tokumei","Yoshinari","30-60minutes",19000000,"","200",,"Semi-trapezoidal Shaped","15.4","145","1980","W","House","West","Town Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
185,"Residential Land(Land Only)","Residential Area","36403","Tokushima Prefecture","Aizumi Town,Itano County","Tomiyoshi","Shozui","1H-1H30",7800000,"","200",39000,"Trapezoidal Shaped","12.9","","","","","East","Town Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
186,"Residential Land(Land Only)","Residential Area","36403","Tokushima Prefecture","Aizumi Town,Itano County","Tomiyoshi","Shozui","1H-1H30",6800000,"","190",36000,"Rectangular Shaped","11.9","","","","","West","Town Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
187,"Residential Land(Land Only)","Residential Area","36403","Tokushima Prefecture","Aizumi Town,Itano County","Tomiyoshi","Shozui","1H-1H30",6800000,"","180",37000,"Semi-rectangular Shaped","11.8","","","","","East","Town Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",50,200,"2nd quarter 2014",""
188,"Residential Land(Land Only)","Residential Area","36403","Tokushima Prefecture","Aizumi Town,Itano County","Yakami","Shozui","30-60minutes",12000000,"","210",54000,"Semi-trapezoidal Shaped","14.5","","","","","Southeast","Town Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
189,"Residential Land(Land Only)","Residential Area","36404","Tokushima Prefecture","Itano Town,Itano County","Otera","Itano","22",2200000,"","160",14000,"Semi-square Shaped","13.5","","","","","North","Town Road",7.5,"Outside Urban Planning Area",,,"2nd quarter 2014",""
190,"Agricultural Land","","36405","Tokushima Prefecture","Kamiita Town,Itano County","Satozuka","","",2500000,"","1600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
191,"Agricultural Land","","36405","Tokushima Prefecture","Kamiita Town,Itano County","Satozuka","","",2400000,"","1500",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
192,"Residential Land(Land and Building)","Residential Area","36405","Tokushima Prefecture","Kamiita Town,Itano County","Takase","Itano","1H30-2H",6900000,"","370",,"Trapezoidal Shaped","9.4","95","1996","W","House","Southwest","Private Road",4.5,"Outside Urban Planning Area",,,"2nd quarter 2014","Dealings including private road"
193,"Agricultural Land","","36405","Tokushima Prefecture","Kamiita Town,Itano County","Hikino","","",140000,"","280",,"","","","","","","","",,"",,,"2nd quarter 2014",""
194,"Agricultural Land","","36489","Tokushima Prefecture","Higashimiyoshi Town,Miyoshi County","Hiruma","","",350000,"","195",,"","","","","","","","",,"",,,"2nd quarter 2014",""
