"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
227,"Agricultural Land","","35206","Yamaguchi Prefecture","Hofu City","Oaza Sano","","",480000,"","1600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
228,"Residential Land(Land Only)","Potential Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Shimomigita","Hofu","30-60minutes",25000000,"","2,000 m^2 or greater.",8800,"Irregular Shaped","20.0","","","","","Northeast","City Road",6.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
229,"Residential Land(Land Only)","Potential Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Shimomigita","Hofu","30-60minutes",1400000,"","510",2700,"Rectangular Shaped","47.0","","","","","Southeast","City Road",7.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
230,"Residential Land(Land Only)","Potential Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Shimomigita","Hofu","30-60minutes",1500000,"","500",3000,"Semi-rectangular Shaped","45.0","","","","","Southeast","City Road",7.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
231,"Residential Land(Land and Building)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Shinden","Hofu","26",4700000,"","330",,"Semi-trapezoidal Shaped","24.5","110","1966","W","House","Northwest","City Road",5.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
232,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Shinden","Hofu","30-60minutes",5700000,"","210",27000,"Semi-rectangular Shaped","10.0","","","","","Southwest","Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
233,"Residential Land(Land and Building)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Shinden","Hofu","1H-1H30",4500000,"","240",,"Semi-rectangular Shaped","10.0","95","1977","RC","House","Northwest","City Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
234,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Shinden","Hofu","30-60minutes",7000000,"","300",24000,"Semi-rectangular Shaped","12.0","","","","","Southeast","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
235,"Residential Land(Land and Building)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Shimbashicho","Hofu","24",19000000,"","260",,"Semi-trapezoidal Shaped","15.0","135","1994","W","House","Northeast","Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
236,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Sebatocho","Hofu","21",9000000,"","350",25000,"Irregular Shaped","","","","","","South","Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
237,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Sebatocho","Hofu","15",7000000,"","430",16000,"Irregular Shaped","21.0","","","","","South","City Road",2.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
238,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Daido","Daido","7",3000000,"","185",16000,"Rectangular Shaped","11.5","","","","","Northeast","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
239,"Residential Land(Land and Building)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Daido","Daido","5",10000000,"","210",,"Semi-square Shaped","14.0","95","1982","LS","House","Southeast","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
240,"Residential Land(Land and Building)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Takakura","Hofu","18",16000000,"","210",,"Semi-rectangular Shaped","14.0","100","1999","W","House","North","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
241,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Tajima","Hofu","30-60minutes",6200000,"","260",24000,"Semi-trapezoidal Shaped","12.5","","","","","Southeast","Private Road",5.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
242,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Tajima","Hofu","30-60minutes",25000000,"","1300",19000,"Irregular Shaped","","","","","","Northwest","Town Road",5.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
243,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Tajima","Hofu","1H-1H30",3800000,"","160",24000,"Semi-trapezoidal Shaped","9.0","","","","","North","Prefectural Road",16.5,"Category 2 Residential District",60,200,"2nd quarter 2014",""
244,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Tajima","Hofu","1H-1H30",3000000,"","125",24000,"Semi-trapezoidal Shaped","9.0","","","","","North","Prefectural Road",16.5,"Category 2 Residential District",60,200,"2nd quarter 2014",""
245,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Tajima","Hofu","1H-1H30",4500000,"","210",21000,"Rectangular Shaped","15.0","","","","","Northeast","Road",6.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
246,"Agricultural Land","","35206","Yamaguchi Prefecture","Hofu City","Oaza Tajima","","",100000,"","450",,"","","","","","","","",,"",,,"2nd quarter 2014",""
247,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Tatara","Hofu","26",66000000,"","2,000 m^2 or greater.",33000,"Irregular Shaped","32.0","","","","","East","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
248,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Tatara","Hofu","30-60minutes",8400000,"","220",38000,"Semi-rectangular Shaped","19.0","","","","","North","Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
249,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Tenjin","Hofu","14",7000000,"","250",28000,"Semi-trapezoidal Shaped","17.0","","","","","Northeast","City Road",2.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
250,"Residential Land(Land and Building)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Tonomi","Tonomi","19",1300000,"","390",,"Semi-trapezoidal Shaped","","65","","W","House","Northeast","Private Road",2.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
251,"Residential Land(Land Only)","Potential Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Tonomi","Tonomi","19",700000,"","380",1900,"Semi-rectangular Shaped","20.0","","","","","Southwest","Private Road",2.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
252,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Oaza Tonomi","Tonomi","9",6000000,"","400",15000,"Semi-rectangular Shaped","23.0","","","","","Southeast","Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
253,"Agricultural Land","","35206","Yamaguchi Prefecture","Hofu City","Oaza Niiryo","","",3500000,"","1700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
254,"Residential Land(Land and Building)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Niiryocho","Hofu","19",11000000,"","210",,"Semi-rectangular Shaped","16.0","","","","","Northwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
255,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Hanagichuo","Hofu","30-60minutes",5700000,"","330",17000,"Semi-rectangular Shaped","15.0","","","","","South","City Road",3.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
256,"Residential Land(Land and Building)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Hanazonocho","Hofu","23",10000000,"","520",,"Semi-rectangular Shaped","20.0","","","W","House","North","City Road",7.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
257,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Matsuzakicho","Hofu","19",1500000,"","750",2000,"Semi-shaped","16.0","","","","","East","Road",2.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
258,"Agricultural Land","","35206","Yamaguchi Prefecture","Hofu City","Oaza Mure","","",1000000,"","2200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
259,"Agricultural Land","","35206","Yamaguchi Prefecture","Hofu City","Oaza Mure","","",400000,"","1300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
260,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Mureimajuku","Hofu","30-60minutes",5800000,"","250",23000,"Semi-rectangular Shaped","19.0","","","","","North","Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
261,"Residential Land(Land Only)","Residential Area","35206","Yamaguchi Prefecture","Hofu City","Mureyanagi","Hofu","30-60minutes",6000000,"","290",21000,"Semi-trapezoidal Shaped","35.0","","","","","East","Road",2.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
262,"Residential Land(Land and Building)","Commercial Area","35207","Yamaguchi Prefecture","Kudamatsu City","Ekiminami","Kudamatsu (Yamaguchi)","2",15000000,"","250",,"Rectangular Shaped","5.5","130","1979","W","Shop","Southwest","City Road",14.0,"Commercial District",80,400,"2nd quarter 2014",""
263,"Forest Land","","35207","Yamaguchi Prefecture","Kudamatsu City","Oaza Kurumaki","","",9900000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
264,"Forest Land","","35207","Yamaguchi Prefecture","Kudamatsu City","Oaza Kurumaki","","",5000000,"","3300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
265,"Residential Land(Land and Building)","Residential Area","35207","Yamaguchi Prefecture","Kudamatsu City","Sakuracho","Kudamatsu (Yamaguchi)","30-60minutes",16000000,"","180",,"Irregular Shaped","4.5","85","1988","S","House","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
266,"Residential Land(Land Only)","Commercial Area","35207","Yamaguchi Prefecture","Kudamatsu City","Sakuracho","Kudamatsu (Yamaguchi)","13",46000000,"","720",64000,"Irregular Shaped","14.0","","","","","Southwest","City Road",16.0,"Semi-residential District",60,200,"2nd quarter 2014",""
267,"Residential Land(Land and Building)","Residential Area","35207","Yamaguchi Prefecture","Kudamatsu City","Shionecho","Kushigahama","26",3500000,"","130",,"Semi-rectangular Shaped","6.5","","","","House","West","Road",7.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
268,"Residential Land(Land Only)","Residential Area","35207","Yamaguchi Prefecture","Kudamatsu City","Oaza Suetakekami","Suohanaoka","11",8700000,"","240",36000,"Trapezoidal Shaped","22.0","","","","","Northwest","Private Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
269,"Residential Land(Land Only)","Residential Area","35207","Yamaguchi Prefecture","Kudamatsu City","Oaza Suetakekami","Suohanaoka","6",11000000,"","175",63000,"Semi-trapezoidal Shaped","13.0","","","","","South","Private Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
270,"Residential Land(Land Only)","Residential Area","35207","Yamaguchi Prefecture","Kudamatsu City","Oaza Suetakekami","Suohanaoka","3",12000000,"","220",54000,"Rectangular Shaped","12.5","","","","","Southeast","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
271,"Forest Land","","35207","Yamaguchi Prefecture","Kudamatsu City","Towa","","",460000,"","480",,"","","","","","","","",,"",,,"2nd quarter 2014",""
272,"Residential Land(Land and Building)","Residential Area","35207","Yamaguchi Prefecture","Kudamatsu City","Oaza Nishitoyoi","Kudamatsu (Yamaguchi)","10",1000000,"","290",,"Semi-rectangular Shaped","17.0","60","","W","House","North","Road",2.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
273,"Residential Land(Land Only)","Industrial Area","35207","Yamaguchi Prefecture","Kudamatsu City","Hayama","Suokubo","28",10000000,"","2,000 m^2 or greater.",1200,"Semi-rectangular Shaped","","","","","","Southeast","Road",3.0,"Industrial District",60,200,"2nd quarter 2014",""
274,"Residential Land(Land Only)","Industrial Area","35207","Yamaguchi Prefecture","Kudamatsu City","Hayama","Suokubo","28",210000000,"","430",490000,"Irregular Shaped","","","","","","Southwest","City Road",12.0,"Industrial District",50,200,"2nd quarter 2014",""
275,"Residential Land(Land Only)","Residential Area","35207","Yamaguchi Prefecture","Kudamatsu City","Hoshigaoka","Suokubo","30-60minutes",7600000,"","200",38000,"Semi-trapezoidal Shaped","10.0","","","","","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
276,"Residential Land(Land and Building)","Residential Area","35207","Yamaguchi Prefecture","Kudamatsu City","Misatocho","Kudamatsu (Yamaguchi)","30-60minutes",16000000,"","185",,"Rectangular Shaped","9.5","140","1995","S","House","Northwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
277,"Residential Land(Land Only)","Residential Area","35207","Yamaguchi Prefecture","Kudamatsu City","Minamihanaoka","Suohanaoka","11",20000000,"","360",54000,"Irregular Shaped","12.0","","","","","Southwest","Private Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
278,"Residential Land(Land and Building)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Imazumachi","Iwakuni","23",45000000,"","320",,"Rectangular Shaped","10.8","290","1990","W","Housing Complex","Northwest","City Road",4.5,"Commercial District",80,900,"2nd quarter 2014",""
279,"Residential Land(Land and Building)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Iwakuni","Nishiiwakuni","19",26000000,"","210",,"Rectangular Shaped","6.0","110","","","","South","City Road",5.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
280,"Forest Land","","35208","Yamaguchi Prefecture","Iwakuni City","Oze","","",2500000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
281,"Residential Land(Land Only)","Commercial Area","35208","Yamaguchi Prefecture","Iwakuni City","Ozumachi","Minamiiwakuni","10",73000000,"","990",74000,"Rectangular Shaped","19.0","","","","","Northwest","National Highway",15.0,"Near Commercial District",80,200,"2nd quarter 2014",""
282,"Residential Land(Land and Building)","Commercial Area","35208","Yamaguchi Prefecture","Iwakuni City","Ozumachi","Minamiiwakuni","5",39000000,"","440",,"Semi-rectangular Shaped","10.2","280","1972","S","Office, Warehouse","Northwest","National Highway",15.0,"Near Commercial District",80,200,"2nd quarter 2014",""
283,"Agricultural Land","","35208","Yamaguchi Prefecture","Iwakuni City","Kawanishi","","",3300000,"","360",,"","","","","","","","",,"",,,"2nd quarter 2014",""
284,"Agricultural Land","","35208","Yamaguchi Prefecture","Iwakuni City","Kawanishi","","",8500000,"","220",,"","","","","","","","",,"",,,"2nd quarter 2014",""
285,"Residential Land(Land Only)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Kugamachi","Kinmeiji","23",1100000,"","360",3000,"Irregular Shaped","38.0","","","","","Southeast","National Highway",11.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
286,"Residential Land(Land Only)","Commercial Area","35208","Yamaguchi Prefecture","Iwakuni City","Kugamachi","Kuga","7",6700000,"","290",23000,"Semi-rectangular Shaped","10.0","","","","","North","Prefectural Road",6.0,"Near Commercial District",80,200,"2nd quarter 2014",""
287,"Residential Land(Land Only)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Kugamachi","Kuga","3",28000000,"","390",72000,"Irregular Shaped","30.0","","","","","South","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
288,"Residential Land(Land and Building)","Commercial Area","35208","Yamaguchi Prefecture","Iwakuni City","Kurumamachi","Iwakuni","26",19000000,"","185",,"Rectangular Shaped","8.0","250","1985","S","Shop","Southwest","City Road",15.0,"Commercial District",80,400,"2nd quarter 2014",""
289,"Residential Land(Land and Building)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Kurumamachi","Iwakuni","25",6500000,"","90",,"Semi-rectangular Shaped","7.0","75","1980","W","House","West","City Road",5.0,"Commercial District",80,400,"2nd quarter 2014",""
290,"Forest Land","","35208","Yamaguchi Prefecture","Iwakuni City","Shuchi","","",1700000,"","210",,"","","","","","","","",,"",,,"2nd quarter 2014",""
291,"Forest Land","","35208","Yamaguchi Prefecture","Iwakuni City","Shutomachiosogoe","","",110000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
292,"Forest Land","","35208","Yamaguchi Prefecture","Iwakuni City","Shutomachiosogoe","","",31000,"","2500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
293,"Forest Land","","35208","Yamaguchi Prefecture","Iwakuni City","Shutomachiosogoe","","",160000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
294,"Residential Land(Land Only)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Shutomachinishinagano","Suotakamori","30-60minutes",20000000,"","2,000 m^2 or greater.",7200,"&quot;Flag-shaped&quot; etc.","","","","","","East","Private Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
295,"Agricultural Land","","35208","Yamaguchi Prefecture","Iwakuni City","Takeyasu","","",200000,"","1000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
296,"Pre-owned Condominiums, etc.","","35208","Yamaguchi Prefecture","Iwakuni City","Tateishimachi","Iwakuni","8",15000000,"4LDK","85",,"","","","1999","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
297,"Residential Land(Land and Building)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Nishimi","Nishiiwakuni","14",5000000,"","185",,"Semi-square Shaped","14.0","65","1970","W","House","Southwest","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
298,"Residential Land(Land and Building)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Nishimi","Nishiiwakuni","13",4000000,"","140",,"Rectangular Shaped","10.0","110","1984","W","House","West","Road",1.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
299,"Forest Land","","35208","Yamaguchi Prefecture","Iwakuni City","Hashirano","","",54000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
300,"Forest Land","","35208","Yamaguchi Prefecture","Iwakuni City","Hashirano","","",380000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
301,"Forest Land","","35208","Yamaguchi Prefecture","Iwakuni City","Hashirano","","",180000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
302,"Residential Land(Land Only)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Hirata","Iwakuni","26",9900000,"","210",48000,"Semi-rectangular Shaped","9.0","","","","","Southeast","Road",3.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
303,"Residential Land(Land and Building)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Hirata","Minamiiwakuni","30-60minutes",15000000,"","220",,"Semi-trapezoidal Shaped","12.0","95","1970","W","House","Northwest","City Road",3.7,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
304,"Residential Land(Land Only)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Hirata","Minamiiwakuni","26",7100000,"","125",56000,"Semi-rectangular Shaped","20.0","","","","","North","City Road",2.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
305,"Residential Land(Land and Building)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Hozumachi","Tsuzu","20",25000000,"","260",,"Rectangular Shaped","12.8","150","2003","W","House","Southeast","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
306,"Residential Land(Land Only)","Commercial Area","35208","Yamaguchi Prefecture","Iwakuni City","Marifumachi","Iwakuni","",48000000,"","290",170000,"Square Shaped","17.0","","","","","South","Prefectural Road",,"Commercial District",80,600,"2nd quarter 2014",""
307,"Residential Land(Land and Building)","Commercial Area","35208","Yamaguchi Prefecture","Iwakuni City","Marifumachi","Iwakuni","8",14000000,"","190",,"Semi-rectangular Shaped","15.0","110","1972","W","Shop","Northwest","National Highway",12.0,"Commercial District",80,400,"2nd quarter 2014",""
308,"Residential Land(Land and Building)","Commercial Area","35208","Yamaguchi Prefecture","Iwakuni City","Marifumachi","Iwakuni","5",24000000,"","180",,"Rectangular Shaped","8.0","250","1970","B","Shop","East","National Highway",25.0,"Commercial District",80,600,"2nd quarter 2014",""
309,"Pre-owned Condominiums, etc.","","35208","Yamaguchi Prefecture","Iwakuni City","Marifumachi","Iwakuni","6",6500000,"3LDK","60",,"","","","1992","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
310,"Residential Land(Land Only)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Misho","Seiryu-shin-iwakuni","13",11000000,"","260",41000,"Rectangular Shaped","10.8","","","","","Southwest","City Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
311,"Residential Land(Land and Building)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Misho","Seiryu-shin-iwakuni","4",40000000,"","1100",,"Rectangular Shaped","21.0","610","1987","S","Office, Warehouse","Northwest","Private Road",16.0,"Commercial District",80,400,"2nd quarter 2014",""
312,"Residential Land(Land Only)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Minamiiwakunimachi","Minamiiwakuni","14",14000000,"","165",85000,"Square Shaped","12.5","","","","","Southeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
313,"Residential Land(Land Only)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Minamiiwakunimachi","Minamiiwakuni","16",4400000,"","105",42000,"Semi-square Shaped","11.0","","","","","North","City Road",3.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
314,"Residential Land(Land and Building)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Minamiiwakunimachi","Minamiiwakuni","26",9900000,"","300",,"Semi-rectangular Shaped","19.0","85","1970","W","House","Southwest","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
315,"Residential Land(Land Only)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Miwamachiikimi","Iwakuni","2H-",6600000,"","460",14000,"Semi-trapezoidal Shaped","30.0","","","","","Northwest","City Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
316,"Residential Land(Land Only)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Muronokimachi","Iwakuni","20",14000000,"","290",46000,"Irregular Shaped","22.0","","","","","Southwest","Private Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
317,"Residential Land(Land and Building)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Muronokimachi","Nishiiwakuni","18",3600000,"","145",,"Semi-square Shaped","12.5","100","","W","House","Southeast","Private Road",3.7,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
318,"Residential Land(Land Only)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Motomachi","Iwakuni","4",60000000,"","470",130000,"Semi-rectangular Shaped","22.5","","","","","East","Agricultural Road",7.0,"Commercial District",80,400,"2nd quarter 2014",""
319,"Residential Land(Land Only)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Yamatemachi","Iwakuni","24",10000000,"","340",30000,"Semi-rectangular Shaped","20.2","","","","","North","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
320,"Residential Land(Land Only)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Yamatemachi","Iwakuni","29",4800000,"","130",37000,"Irregular Shaped","6.0","","","","","Southwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
321,"Residential Land(Land and Building)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Yumachikita","Yu","15",7500000,"","165",,"Semi-rectangular Shaped","17.0","90","1987","W","House","Northwest","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
322,"Residential Land(Land Only)","Residential Area","35208","Yamaguchi Prefecture","Iwakuni City","Yokoyama","Kawanishi (Yamaguchi)","30-60minutes",39000000,"","100",400000,"Semi-square Shaped","11.0","","","","","East","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
323,"Residential Land(Land Only)","Potential Residential Area","35210","Yamaguchi Prefecture","Hikari City","Asae","Hikari","15",5000000,"","200",25000,"Trapezoidal Shaped","10.0","","","","","South","Road",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
324,"Residential Land(Land Only)","Potential Residential Area","35210","Yamaguchi Prefecture","Hikari City","Iwagari","Shimata (Yamaguchi)","24",9300000,"","1600",5900,"Semi-trapezoidal Shaped","50.0m or longer.","","","","","Northwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",50,200,"2nd quarter 2014",""
325,"Residential Land(Land and Building)","Residential Area","35210","Yamaguchi Prefecture","Hikari City","Oaza Kozuo","Shimata (Yamaguchi)","30-60minutes",13000000,"","280",,"Rectangular Shaped","14.0","95","1975","W","House","Southwest","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
326,"Agricultural Land","","35210","Yamaguchi Prefecture","Hikari City","Oaza Tateno","","",700000,"","1300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
327,"Residential Land(Land and Building)","Residential Area","35210","Yamaguchi Prefecture","Hikari City","Nijigaoka","Hikari","28",25000000,"","210",,"Rectangular Shaped","16.0","125","2003","LS","House","Southwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
328,"Residential Land(Land and Building)","Residential Area","35210","Yamaguchi Prefecture","Hikari City","Nijigaoka","Hikari","20",17000000,"","210",,"Semi-square Shaped","14.0","115","1990","LS","House","Northwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
329,"Residential Land(Land Only)","Residential Area","35210","Yamaguchi Prefecture","Hikari City","Nijigahama","Hikari","6",5000000,"","260",19000,"Rectangular Shaped","18.0","","","","","West","Private Road",4.0,"Commercial District",80,400,"2nd quarter 2014",""
330,"Residential Land(Land Only)","Commercial Area","35210","Yamaguchi Prefecture","Hikari City","Mitsui","Hikari","30-60minutes",10000000,"","480",21000,"Rectangular Shaped","13.0","","","","","Southwest","National Highway",22.0,"Near Commercial District",80,200,"2nd quarter 2014",""
331,"Residential Land(Land Only)","Residential Area","35210","Yamaguchi Prefecture","Hikari City","Oaza Miwa","Iwata","18",2700000,"","200",14000,"Rectangular Shaped","13.0","","","","","Northwest","Town Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
332,"Forest Land","","35210","Yamaguchi Prefecture","Hikari City","Oaza Miwa","","",1500000,"","450",,"","","","","","","","",,"",,,"2nd quarter 2014",""
