"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
170,"Pre-owned Condominiums, etc.","","15103","Niigata Prefecture","Chuo Ward,Niigata City","Meikekamiyama","Sekiya (Niigata)","30-60minutes",16000000,"3LDK","80",,"","","","1992","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
171,"Residential Land(Land and Building)","Residential Area","15103","Niigata Prefecture","Chuo Ward,Niigata City","Meikehigashi","Niigata","29",12000000,"","160",,"Rectangular Shaped","10.0","105","1990","W","House","Southeast","Private Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
172,"Residential Land(Land Only)","Residential Area","15103","Niigata Prefecture","Chuo Ward,Niigata City","Motoumakoshi","Niigata","16",48000000,"","480",100000,"Irregular Shaped","50.0m or longer.","","","","","West","Prefectural Road",8.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
173,"Residential Land(Land and Building)","Residential Area","15103","Niigata Prefecture","Chuo Ward,Niigata City","Yukicho","Niigata","23",10000000,"","35",,"Semi-rectangular Shaped","4.5","75","1984","S","Housing Complex","Northeast","City Road",5.8,"Near Commercial District",80,300,"2nd quarter 2014",""
174,"Residential Land(Land and Building)","Residential Area","15103","Niigata Prefecture","Chuo Ward,Niigata City","Yotsuyacho","Niigata","30-60minutes",3000000,"","105",,"Trapezoidal Shaped","5.0","130","1979","SRC","House","Northwest","City Road",10.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
175,"Residential Land(Land and Building)","Commercial Area","15103","Niigata Prefecture","Chuo Ward,Niigata City","Yoneyama","Niigata","5",12000000,"","50",,"Semi-rectangular Shaped","6.5","75","1984","W","Shop","West","City Road",5.5,"Commercial District",80,400,"2nd quarter 2014",""
176,"Pre-owned Condominiums, etc.","","15103","Niigata Prefecture","Chuo Ward,Niigata City","Yoneyama","Niigata","8",16000000,"3LDK","70",,"","","","1999","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
177,"Residential Land(Land and Building)","Residential Area","15103","Niigata Prefecture","Chuo Ward,Niigata City","Wagocho","Niigata","30-60minutes",23000000,"","200",,"Semi-rectangular Shaped","10.5","105","1983","W","House","Northwest","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
178,"Residential Land(Land and Building)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Agano","Kameda","1H30-2H",3100000,"","790",,"Rectangular Shaped","26.0","270","1980","W","House","West","Prefectural Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
179,"Residential Land(Land and Building)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Akebonocho","Kameda","30-60minutes",14000000,"","105",,"Rectangular Shaped","8.0","100","1997","","House","Southeast","City Road",4.2,"Semi-industrial District",60,200,"2nd quarter 2014",""
180,"Residential Land(Land and Building)","Industrial Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Akebonocho","Kameda","30-60minutes",18000000,"","660",,"Semi-rectangular Shaped","22.0","450","","","","North","City Road",10.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
181,"Residential Land(Land and Building)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Amano","Niigata","1H30-2H",22000000,"","260",,"Semi-rectangular Shaped","11.0","155","2005","W","House","West","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
182,"Residential Land(Land Only)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Amano","Niigata","1H30-2H",5400000,"","130",41000,"Trapezoidal Shaped","11.0","","","","","South","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
183,"Residential Land(Land Only)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Kamedasuidocho","Kameda","19",8700000,"","140",63000,"Semi-rectangular Shaped","15.0","","","","","West","Private Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
184,"Agricultural Land","","15104","Niigata Prefecture","Konan Ward,Niigata City","Kitsu","","",4000000,"","2000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
185,"Agricultural Land","","15104","Niigata Prefecture","Konan Ward,Niigata City","Kitsu","","",4000000,"","2000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
186,"Agricultural Land","","15104","Niigata Prefecture","Konan Ward,Niigata City","Kitsu","","",2400000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
187,"Residential Land(Land and Building)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Joyama","Kameda","30-60minutes",16000000,"","140",,"Semi-rectangular Shaped","14.5","105","1977","W","House","Southwest","City Road",10.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
188,"Residential Land(Land and Building)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Joyama","Kameda","30-60minutes",7200000,"","380",,"Trapezoidal Shaped","15.0","180","","W","House","Southeast","City Road",3.6,"Category 1 Residential District",60,200,"2nd quarter 2014",""
189,"Residential Land(Land Only)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Sunaoka","Kameda","25",4700000,"","160",29000,"Irregular Shaped","9.0","","","","","Northwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
190,"Residential Land(Land Only)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Sunaoka","Kameda","29",9000000,"","180",51000,"Rectangular Shaped","12.0","","","","","Southeast","City Road",8.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
191,"Residential Land(Land Only)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Sogawa","Niigata","1H30-2H",1000000,"","155",6500,"Irregular Shaped","3.0","","","","","Southeast","City Road",11.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
192,"Residential Land(Land Only)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Sonoki","Niigata","1H30-2H",2500000,"","65",38000,"Rectangular Shaped","4.0","","","","","Northeast","City Road",4.5,"Category 1 Exclusive Mid-high Rise Residential District",50,200,"2nd quarter 2014",""
193,"Residential Land(Land Only)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Sonoki","Niigata","1H30-2H",6100000,"","210",29000,"Rectangular Shaped","14.0","","","","","Northwest","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
194,"Residential Land(Land and Building)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Nihongi","Ogikawa","20",10000000,"","530",,"Rectangular Shaped","13.5","","","","","Northeast","Prefectural Road",8.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
195,"Residential Land(Land and Building)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Hayadori","Kameda","30-60minutes",14000000,"","180",,"Rectangular Shaped","11.5","125","1997","W","House","Northwest","City Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
196,"Residential Land(Land and Building)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Hayadori","Kameda","30-60minutes",12000000,"","290",,"Irregular Shaped","18.0","65","1974","W","House","Southeast","Prefectural Road",11.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
197,"Residential Land(Land Only)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Funatoyama","Kameda","19",25000000,"","660",38000,"Semi-trapezoidal Shaped","50.0m or longer.","","","","","Northwest","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
198,"Residential Land(Land and Building)","Residential Area","15104","Niigata Prefecture","Konan Ward,Niigata City","Motomachi","Kameda","23",18000000,"","165",,"Semi-trapezoidal Shaped","15.5","100","2000","W","House","North","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
199,"Residential Land(Land and Building)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Asahi","Furutsu","8",15000000,"","200",,"Square Shaped","13.5","165","2005","W","Housing Complex","Southeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
200,"Residential Land(Land and Building)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Ojika","Yashiroda","7",15000000,"","150",,"Rectangular Shaped","","100","1996","W","House","Northeast","City Road",7.7,"Semi-industrial District",60,200,"2nd quarter 2014",""
201,"Residential Land(Land Only)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Kawaguchi","Satsukino","8",9100000,"","500",18000,"Rectangular Shaped","18.5","","","","","Southeast","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
202,"Residential Land(Land Only)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Kitakami","Ogikawa","13",3200000,"","130",24000,"Rectangular Shaped","7.5","","","","","Northwest","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
203,"Residential Land(Land Only)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Kitakami","Satsukino","8",9600000,"","165",57000,"Rectangular Shaped","10.0","","","","","West","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
204,"Residential Land(Land Only)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Kitakami","Satsukino","8",14000000,"","200",70000,"Semi-rectangular Shaped","12.0","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
205,"Residential Land(Land Only)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Kosudo","Yashiroda","30-60minutes",2500000,"","165",15000,"Rectangular Shaped","8.5","","","","","Southeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
206,"Residential Land(Land Only)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Koda","Niitsu","15",11000000,"","170",62000,"Semi-rectangular Shaped","13.0","","","","","Northwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
207,"Residential Land(Land and Building)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Satsukino","Satsukino","5",13000000,"","240",,"Rectangular Shaped","14.0","135","1993","W","House","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
208,"Residential Land(Land Only)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Shimogoya","Satsukino","8",8900000,"","145",62000,"Semi-rectangular Shaped","15.0","","","","","North","City Road",10.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
209,"Residential Land(Land Only)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Shimogoya","Satsukino","9",10000000,"","170",62000,"Rectangular Shaped","10.0","","","","","South","City Road",14.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
210,"Residential Land(Land Only)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Shimoshin","Shinseki","19",2300000,"","1600",1400,"Irregular Shaped","17.5","","","","","North","City Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
211,"Residential Land(Land and Building)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Shimbo","Yashiroda","24",7100000,"","195",,"Irregular Shaped","9.0","","","","","Northeast","Prefectural Road",7.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
212,"Forest Land","","15105","Niigata Prefecture","Akiha Ward,Niigata City","Tai","","",600000,"","630",,"","","","","","","","",,"",,,"2nd quarter 2014",""
213,"Residential Land(Land Only)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Nakashinden","Niitsu","30-60minutes",2100000,"","320",6700,"Rectangular Shaped","17.0","","","","","Southwest","Road",2.7,"Urbanization Control Area",60,200,"2nd quarter 2014",""
214,"Agricultural Land","","15105","Niigata Prefecture","Akiha Ward,Niigata City","Nanokamachi","","",300000,"","320",,"","","","","","","","",,"",,,"2nd quarter 2014",""
215,"Residential Land(Land Only)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Niitsuhigashicho","Niitsu","28",7200000,"","190",38000,"Rectangular Shaped","12.0","","","","","Northeast","Private Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
216,"Residential Land(Land and Building)","Commercial Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Niitsuhoncho","Niitsu","9",400000,"","85",,"Irregular Shaped","","75","","","Warehouse","No facing road","",,"Commercial District",80,400,"2nd quarter 2014","Dealings in which auction or arbiter participates"
217,"Residential Land(Land Only)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Niitsuhoncho","Niitsu","6",9400000,"","140",68000,"Rectangular Shaped","9.0","","","","","West","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
218,"Residential Land(Land Only)","Commercial Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Niitsuhoncho","Niitsu","8",3000000,"","105",29000,"Semi-shaped","9.5","","","","","East","City Road",4.0,"Commercial District",80,400,"2nd quarter 2014",""
219,"Residential Land(Land and Building)","Commercial Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Niitsuhoncho","Niitsu","1",5000000,"","120",,"Irregular Shaped","7.0","120","1965","","","West","City Road",10.0,"Commercial District",80,400,"2nd quarter 2014",""
220,"Residential Land(Land Only)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Nippocho","Niitsu","10",5900000,"","175",33000,"Semi-rectangular Shaped","13.0","","","","","South","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
221,"Agricultural Land","","15105","Niigata Prefecture","Akiha Ward,Niigata City","Higashijima","","",22000000,"","1500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
222,"Agricultural Land","","15105","Niigata Prefecture","Akiha Ward,Niigata City","Furutsu","","",1400000,"","120",,"","","","","","","","",,"",,,"2nd quarter 2014",""
223,"Residential Land(Land Only)","Residential Area","15105","Niigata Prefecture","Akiha Ward,Niigata City","Yashiroda","Yashiroda","7",9000000,"","630",14000,"Rectangular Shaped","40.0","","","","","Northeast","City Road",7.7,"Semi-industrial District",60,200,"2nd quarter 2014",""
224,"Agricultural Land","","15106","Niigata Prefecture","Minami Ward,Niigata City","Ajikata","","",500000,"","200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
225,"Residential Land(Land Only)","Residential Area","15106","Niigata Prefecture","Minami Ward,Niigata City","Ajigata","Yashiroda","1H30-2H",2300000,"","120",19000,"Rectangular Shaped","8.0","","","","","South","City Road",6.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
226,"Agricultural Land","","15106","Niigata Prefecture","Minami Ward,Niigata City","Ibarasone","","",4500000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
227,"Residential Land(Land Only)","Residential Area","15106","Niigata Prefecture","Minami Ward,Niigata City","Odoorikogane","Kobari","1H30-2H",4800000,"","170",29000,"Rectangular Shaped","9.0","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
228,"Residential Land(Land and Building)","Residential Area","15106","Niigata Prefecture","Minami Ward,Niigata City","Shichiken","Yashiroda","1H30-2H",20000000,"","150",,"Semi-rectangular Shaped","15.0","","","","","West","City Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
229,"Residential Land(Land and Building)","Residential Area","15106","Niigata Prefecture","Minami Ward,Niigata City","Jogesuwanoki","Yashiroda","1H30-2H",8000000,"","270",,"Semi-rectangular Shaped","18.0","185","1993","W","House","West","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
230,"Residential Land(Land Only)","Residential Area","15106","Niigata Prefecture","Minami Ward,Niigata City","Shirone","Yashiroda","1H30-2H",1500000,"","210",7200,"Rectangular Shaped","12.5","","","","","North","City Road",3.3,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
231,"Residential Land(Land and Building)","Residential Area","15106","Niigata Prefecture","Minami Ward,Niigata City","Shironeazumacho","Yashiroda","1H30-2H",19000000,"","260",,"Rectangular Shaped","17.0","150","2001","LS","House","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
232,"Residential Land(Land Only)","Residential Area","15106","Niigata Prefecture","Minami Ward,Niigata City","Shironehinodecho","Yashiroda","1H30-2H",280000,"","60",4800,"Rectangular Shaped","30.5","","","","","South","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
233,"Agricultural Land","","15106","Niigata Prefecture","Minami Ward,Niigata City","Tsuriyoseshin","","",1000000,"","950",,"","","","","","","","",,"",,,"2nd quarter 2014",""
234,"Residential Land(Land and Building)","Residential Area","15106","Niigata Prefecture","Minami Ward,Niigata City","Toishi","Yashiroda","30-60minutes",9000000,"","175",,"Semi-rectangular Shaped","11.5","130","1998","W","House","Northeast","City Road",6.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
235,"Agricultural Land","","15106","Niigata Prefecture","Minami Ward,Niigata City","Nanaho","","",1000000,"","850",,"","","","","","","","",,"",,,"2nd quarter 2014",""
236,"Residential Land(Land Only)","Residential Area","15106","Niigata Prefecture","Minami Ward,Niigata City","Niida","Tsubamesanjo","1H-1H30",2000000,"","135",15000,"Semi-rectangular Shaped","14.5","","","","","South","City Road",3.6,"Urbanization Control Area",70,200,"2nd quarter 2014",""
237,"Agricultural Land","","15106","Niigata Prefecture","Minami Ward,Niigata City","Niida","","",5000000,"","3700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
238,"Residential Land(Land and Building)","Residential Area","15106","Niigata Prefecture","Minami Ward,Niigata City","Nishikasamakishinden","Satsukino","1H30-2H",300000,"","400",,"Irregular Shaped","18.0","","1965","","","Northwest","Prefectural Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
239,"Residential Land(Land and Building)","Residential Area","15106","Niigata Prefecture","Minami Ward,Niigata City","Nishishirone","Maki","2H-",3000000,"","210",,"Rectangular Shaped","12.5","105","1974","W","House, Shop","South","City Road",6.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
240,"Residential Land(Land Only)","Residential Area","15106","Niigata Prefecture","Minami Ward,Niigata City","Nishishirone","Yashiroda","2H-",1100000,"","60",18000,"Rectangular Shaped","4.0","","","","","East","City Road",4.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
241,"Agricultural Land","","15106","Niigata Prefecture","Minami Ward,Niigata City","Higashikayaba","","",2500000,"","2500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
242,"Residential Land(Land and Building)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Aoyama","Aoyama (Niigata)","2",17000000,"","95",,"Semi-rectangular Shaped","7.0","100","1994","W","House","Southwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
243,"Pre-owned Condominiums, etc.","","15107","Niigata Prefecture","Nishi Ward,Niigata City","Aoyama","Aoyama (Niigata)","9",13000000,"3LDK","75",,"","","","1995","SRC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014",""
244,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Aoyamashimmachi","Aoyama (Niigata)","5",12000000,"","175",66000,"Semi-rectangular Shaped","7.0","","","","","Northwest","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
245,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Aoyamashimmachi","Aoyama (Niigata)","5",15000000,"","220",66000,"Semi-rectangular Shaped","9.0","","","","","Northwest","City Road",4.0,"Category 1 Residential District",60,300,"2nd quarter 2014",""
246,"Pre-owned Condominiums, etc.","","15107","Niigata Prefecture","Nishi Ward,Niigata City","Ariakecho","Kobari","14",4300000,"2LDK","60",,"","","","1994","SRC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings of non-redecorating real estate"
247,"Residential Land(Land and Building)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Ikarashi2nocho","Uchino","19",9300000,"","300",,"Semi-shaped","23.0","165","1991","W","House","Northwest","City Road",3.4,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
248,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Ikarashi2nocho","Uchino","14",4300000,"","220",20000,"Rectangular Shaped","12.0","","","","","West","City Road",8.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
249,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Ikarashi2nocho","Niigatadaigakumae","24",7000000,"","280",25000,"Semi-rectangular Shaped","18.0","","","","","Southeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014","Dealings including private road"
250,"Residential Land(Land and Building)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Ikarashinakajima","Uchino","10",51000000,"","1000",,"Trapezoidal Shaped","41.0","","","","","Southeast","City Road",4.5,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
251,"Residential Land(Land and Building)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Ikarashinakajima","Uchinonishigaoka","11",3400000,"","195",,"Trapezoidal Shaped","15.0","95","1976","W","House","Northeast","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
252,"Residential Land(Land and Building)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Ikarashihigashi","Niigatadaigakumae","9",18000000,"","165",,"Rectangular Shaped","9.0","155","1989","W","House","West","City Road",10.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
253,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Uchinonishi","Uchinonishigaoka","8",30000000,"","990",30000,"Irregular Shaped","31.0","","","","","Northeast","City Road",7.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
254,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Uchinonishi","Uchinonishigaoka","8",46000000,"","1100",41000,"Irregular Shaped","26.0","","","","","Northwest","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
255,"Residential Land(Land and Building)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Urayama","Aoyama (Niigata)","4",12000000,"","195",,"Semi-rectangular Shaped","9.5","165","1992","W","House","Northwest","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
256,"Residential Land(Land and Building)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Ono","Niigatadaigakumae","15",5800000,"","110",,"Trapezoidal Shaped","7.0","95","1984","W","House","South","Private Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
257,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Omigoya","Echigoakatsuka","6",3600000,"","580",6300,"Irregular Shaped","20.0","","","","","Northwest","Road",,"Urbanization Control Area",60,200,"2nd quarter 2014",""
258,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Omigoya","Echigoakatsuka","8",1400000,"","270",5000,"Irregular Shaped","","","","","","Southeast","City Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
259,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Kanemaki","Kobari","1H-1H30",6800000,"","175",39000,"Rectangular Shaped","12.0","","","","","Northwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
260,"Residential Land(Land and Building)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Kamishin-eicho","Terao","19",10000000,"","230",,"Rectangular Shaped","12.8","85","1995","W","House","Northeast","Private Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014","Dealings including private road"
261,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Kamegai","Terao","27",12000000,"","170",72000,"Semi-rectangular Shaped","10.4","","","","","Southeast","Access Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
262,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Koshin-odori","Kobari","30-60minutes",2500000,"","170",15000,"Trapezoidal Shaped","12.5","","","","","Northwest","Access Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
263,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Koshin-odori","Kobari","30-60minutes",10000000,"","155",65000,"Irregular Shaped","12.0","","","","","Northwest","Private Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings including private road"
264,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Koshin-odori","Kobari","30-60minutes",11000000,"","145",73000,"Rectangular Shaped","9.0","","","","","Southeast","Private Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
265,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Koshinnishi","Kobari","25",9000000,"","200",44000,"Rectangular Shaped","11.0","","","","","Northeast","City Road",4.8,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
266,"Residential Land(Land and Building)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Kobari","Kobari","8",8500000,"","140",,"Rectangular Shaped","8.9","115","1988","W","House","Southeast","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
267,"Residential Land(Land and Building)","Commercial Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Kobari","Kobari","9",28000000,"","230",,"Rectangular Shaped","10.5","230","1998","W","Housing Complex, Shop","Northwest","City Road",16.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
268,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Kobari","Kobari","6",18000000,"","220",80000,"Rectangular Shaped","15.0","","","","","Southeast","City Road",10.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
269,"Residential Land(Land Only)","Residential Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Kobari","Kobari","14",2800000,"","135",21000,"Irregular Shaped","6.5","","","","","Northwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014","Dealings including private road"
270,"Residential Land(Land and Building)","Commercial Area","15107","Niigata Prefecture","Nishi Ward,Niigata City","Kobari","Kobari","19",18000000,"","300",,"Rectangular Shaped","18.0","","","W","Shop","Northeast","City Road",14.5,"Category 2 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
