"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
1,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Akanabetatsushin","Gifu","30-60minutes",23000000,"","260",,"Semi-rectangular Shaped","12.0","210","1989","S","","Southeast","City Road",4.2,"Semi-industrial District",60,200,"2nd quarter 2014",""
2,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Akanabenakajima","Gifu","28",13000000,"","320",39000,"Semi-rectangular Shaped","11.7","","","","","South","Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
3,"Pre-owned Condominiums, etc.","","21201","Gifu Prefecture","Gifu City","Akanabehishino","Gifu","30-60minutes",8500000,"3LDK","70",,"","","","1995","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings of non-redecorating real estate"
4,"Pre-owned Condominiums, etc.","","21201","Gifu Prefecture","Gifu City","Akanabehishino","Gifu","30-60minutes",31000000,"4LDK","85",,"","","","2013","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
5,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Akutamidaihannya","Gifu","2H-",12000000,"","990",12000,"Semi-rectangular Shaped","23.0","","","","","South","City Road",6.7,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
6,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Amaike","Gifu","1H-1H30",3600000,"","120",30000,"Semi-square Shaped","10.5","","","","","North","Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
7,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Awanonishi","Gifu","1H30-2H",1500000,"","220",,"Rectangular Shaped","11.0","120","1994","W","House","East","City Road",6.8,"Semi-residential District",60,200,"2nd quarter 2014",""
8,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Awanonishi","Gifu","2H-",4500000,"","240",19000,"Semi-trapezoidal Shaped","10.0","","","","","North","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
9,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Awanonishi","Gifu","1H30-2H",10000000,"","200",51000,"Semi-rectangular Shaped","6.7","","","","","West","Private Road",4.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
10,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Awanonishi","Gifu","1H30-2H",27000000,"","170",,"Rectangular Shaped","16.5","120","2013","W","House","West","Private Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
11,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Awanohigashi","Gifu","1H30-2H",14000000,"","130",,"Rectangular Shaped","10.3","105","1980","W","House","East","City Road",7.5,"Semi-residential District",60,200,"2nd quarter 2014",""
12,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Awanohigashi","Gifu","1H30-2H",18000000,"","280",64000,"Semi-rectangular Shaped","","","","","","South","Private Road",4.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
13,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Ishigai","Gifu","1H30-2H",1000000,"","115",8800,"Semi-rectangular Shaped","8.0","","","","","Southwest","City Road",6.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
14,"Forest Land","","21201","Gifu Prefecture","Gifu City","Ishigai","","",1400000,"","1000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
15,"Forest Land","","21201","Gifu Prefecture","Gifu City","Ishigai","","",4500000,"","4400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
16,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Ishihara","Gifu","2H-",11000000,"","250",,"Trapezoidal Shaped","17.0","125","1991","W","House","North","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
17,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Ichihashi","Nishigifu","8",15000000,"","175",,"Semi-rectangular Shaped","12.8","105","1983","W","House, Office","South","City Road",11.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
18,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Imamine","Nishigifu","20",20000000,"","150",,"Irregular Shaped","17.0","105","2014","W","House","North","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
19,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Iwakuracho","Gifu","30-60minutes",3800000,"","65",,"Rectangular Shaped","6.5","20","1981","LS","Other","North","City Road",7.8,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
20,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Iwatahigashi","Gifu","1H30-2H",26000000,"","260",,"Rectangular Shaped","15.0","115","2014","W","House","Northeast","City Road",8.9,"Urbanization Control Area",60,200,"2nd quarter 2014",""
21,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Iwachi","Gifu","1H-1H30",12000000,"","240",,"Semi-rectangular Shaped","7.5","145","1990","W","House","North","City Road",4.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
22,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Iwachi","Gifu","1H-1H30",9000000,"","410",22000,"Semi-rectangular Shaped","18.0","","","","","West","City Road",11.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
23,"Pre-owned Condominiums, etc.","","21201","Gifu Prefecture","Gifu City","Utsuboyacho","Gifu","30-60minutes",10000000,"4LDK","75",,"","","","1991","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
24,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Esakiminami","Nishigifu","21",2400000,"","370",6500,"Irregular Shaped","4.5","","","","","East","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
25,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Ebisucho","Gifu","30-60minutes",30000000,"","135",,"Rectangular Shaped","6.5","110","2014","W","House","North","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
26,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Oikecho","Gifu","29",33000000,"","360",,"Irregular Shaped","7.5","430","1979","RC","Housing Complex","North","City Road",7.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
27,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Osugakita","Nishigifu","20",3600000,"","150",24000,"Rectangular Shaped","6.0","","","","","North","City Road",7.7,"Category 1 Residential District",60,200,"2nd quarter 2014",""
28,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Osugaminami","Nishigifu","20",29000000,"","630",46000,"Rectangular Shaped","17.7","","","","","East","City Road",5.6,"Category 1 Residential District",60,200,"2nd quarter 2014",""
29,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Osugaminami","Nishigifu","20",4800000,"","90",,"Semi-trapezoidal Shaped","7.5","85","1973","W","House","Southwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
30,"Residential Land(Land Only)","Commercial Area","21201","Gifu Prefecture","Gifu City","Otomicho","Gifu","15",7000000,"","110",64000,"Rectangular Shaped","6.5","","","","","West","City Road",7.5,"Commercial District",80,600,"2nd quarter 2014","Dealings of adjacent land"
31,"Residential Land(Land Only)","Commercial Area","21201","Gifu Prefecture","Gifu City","Otomicho","Gifu","15",7000000,"","110",64000,"Rectangular Shaped","6.5","","","","","West","City Road",7.5,"Commercial District",80,600,"2nd quarter 2014","Dealings between related objects"
32,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Okinohashicho","Gifu","20",19000000,"","85",,"Semi-rectangular Shaped","14.0","230","1984","RC","House","West","City Road",7.7,"Category 2 Residential District",60,300,"2nd quarter 2014",""
33,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Okinohashicho","Gifu","19",8200000,"","85",,"Semi-rectangular Shaped","16.0","130","1966","W","House","West","City Road",7.6,"Category 2 Residential District",60,300,"2nd quarter 2014",""
34,"Residential Land(Land and Building)","Commercial Area","21201","Gifu Prefecture","Gifu City","Ogumacho","Gifu","25",55000000,"","550",,"Semi-rectangular Shaped","14.1","310","1979","","","West","City Road",11.0,"Commercial District",80,400,"2nd quarter 2014",""
35,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Obusasakuramachi","Gifu","1H-1H30",16000000,"","210",77000,"Irregular Shaped","4.2","","","","","North","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
36,"Residential Land(Land and Building)","Commercial Area","21201","Gifu Prefecture","Gifu City","Oritate","Gifu","1H-1H30",140000000,"","2,000 m^2 or greater.",,"Semi-rectangular Shaped","41.5","1300","1970","SRC","Office","Northeast","City Road",7.2,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
37,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Kagashima","Nishigifu","20",21000000,"","440",48000,"Semi-rectangular Shaped","20.0","","","","","North","City Road",3.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
38,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Kagashima","Nishigifu","19",19000000,"","190",,"Irregular Shaped","4.0","115","2002","LS","House","Northwest","City Road",5.1,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
39,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Kagashima","Nishigifu","20",33000000,"","175",,"Semi-rectangular Shaped","8.5","105","2013","W","House","South","Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
40,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Kagashimanishi","Nishigifu","20",58000000,"","1100",,"Semi-rectangular Shaped","35.0","630","1994","","Housing Complex","Southeast","Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
41,"Pre-owned Condominiums, etc.","","21201","Gifu Prefecture","Gifu City","Kagashimaminami","Nishigifu","6",10000000,"3LDK","65",,"","","","1994","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
42,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Gakuencho","Gifu","30-60minutes",9000000,"","190",,"Rectangular Shaped","18.0","135","1969","","","West","City Road",7.9,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
43,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Kano","Gifu","2H-",3800000,"","190",,"Semi-square Shaped","14.0","125","1968","W","House","South","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
44,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Kano","Gifu","2H-",5800000,"","175",,"Semi-rectangular Shaped","15.0","90","1974","W","House","Northwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
45,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Kanoasahimachi","Gifu","14",17000000,"","105",,"Rectangular Shaped","4.5","130","2002","S","House","South","City Road",5.6,"Category 2 Residential District",60,200,"2nd quarter 2014",""
46,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Kanojonandori","Gifu","20",2800000,"","55",,"Rectangular Shaped","6.0","80","1973","W","House","West","Road",3.0,"Near Commercial District",80,300,"2nd quarter 2014",""
47,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Kanoshinhommachi","Gifu","9",7000000,"","80",89000,"Semi-square Shaped","8.5","","","","","West","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
48,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Kanonishimarucho","Gifu","16",21000000,"","195",110000,"Semi-square Shaped","14.5","","","","","North","Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
49,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Kanohommachi","Gifu","7",33000000,"","310",110000,"Irregular Shaped","10.0","","","","","South","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
50,"Residential Land(Land and Building)","Commercial Area","21201","Gifu Prefecture","Gifu City","Kanomizunomachi","Gifu","6",120000000,"","210",,"Rectangular Shaped","10.0","450","1984","S","Other","North","City Road",5.8,"Commercial District",80,400,"2nd quarter 2014",""
51,"Pre-owned Condominiums, etc.","","21201","Gifu Prefecture","Gifu City","Kaburagicho","Gifu","6",19000000,"2LDK","65",,"","","","2006","RC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
52,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Kamikawate","Gifu","30-60minutes",8300000,"","185",45000,"Rectangular Shaped","8.0","","","","","North","Prefectural Road",7.2,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of adjacent land"
53,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Kamikawate","Gifu","25",9000000,"","260",34000,"Rectangular Shaped","10.6","","","","","North","City Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
54,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Kamitsuchii","Gifu","1H-1H30",37000000,"","200",,"Semi-rectangular Shaped","8.4","120","2014","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
55,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Kitaisshiki","Gifu","30-60minutes",500000,"","560",,"Irregular Shaped","12.0","100","1963","RC","House","South","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
56,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Kitaisshiki","Gifu","30-60minutes",24000000,"","125",,"Rectangular Shaped","13.8","105","2014","W","House","West","City Road",6.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
57,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Kitaisshiki","Gifu","30-60minutes",18000000,"","170",,"Semi-trapezoidal Shaped","12.0","115","2002","W","House","West","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
58,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Kitaisshiki","Gifu","30-60minutes",9000000,"","230",38000,"Rectangular Shaped","7.5","","","","","North","City Road",5.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
59,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Kitaisshiki","Gifu","30-60minutes",10000000,"","310",32000,"Semi-rectangular Shaped","34.4","","","","","Northwest","City Road",4.0,"Commercial District",80,400,"2nd quarter 2014",""
60,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Kitajima","Gifu","30-60minutes",15000000,"","230",,"Semi-rectangular Shaped","18.5","170","1988","S","Housing Complex","Southwest","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
61,"Residential Land(Land and Building)","Commercial Area","21201","Gifu Prefecture","Gifu City","Kiyozumicho","Gifu","9",16000000,"","185",,"Semi-rectangular Shaped","11.0","250","2012","W","House","West","City Road",11.0,"Commercial District",80,400,"2nd quarter 2014",""
62,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Kiridooshi","Gifu","30-60minutes",13000000,"","170",77000,"Semi-rectangular Shaped","9.5","","","","","North","City Road",5.7,"Category 1 Residential District",60,200,"2nd quarter 2014",""
63,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Kiridooshi","Gifu","30-60minutes",15000000,"","195",74000,"Semi-rectangular Shaped","9.1","","","","","Southwest","City Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
64,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Kuranomae","Gifu","30-60minutes",10000000,"","180",55000,"Semi-rectangular Shaped","11.0","","","","","South","City Road",3.4,"Category 1 Residential District",60,200,"2nd quarter 2014",""
65,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Kuranomae","Gifu","30-60minutes",9000000,"","200",45000,"Semi-rectangular Shaped","9.9","","","","","South","City Road",2.1,"Category 1 Residential District",60,200,"2nd quarter 2014",""
66,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Kuranomae","Gifu","30-60minutes",42000000,"","190",,"Semi-rectangular Shaped","10.0","160","2014","","House","South","City Road",3.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
67,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Godo","Hozumi","30-60minutes",24000000,"","250",,"Rectangular Shaped","10.4","130","2014","W","House","North","City Road",5.6,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
68,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Godo","Hozumi","30-60minutes",29000000,"","930",31000,"Rectangular Shaped","23.4","","","","","South","City Road",6.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
69,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Godo","Hozumi","29",7700000,"","320",24000,"Rectangular Shaped","6.5","","","","","South","City Road",7.3,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
70,"Residential Land(Land Only)","Commercial Area","21201","Gifu Prefecture","Gifu City","Koganemachi","Gifu","11",9000000,"","75",120000,"Rectangular Shaped","7.0","","","","","East","Prefectural Road",36.0,"Commercial District",80,600,"2nd quarter 2014",""
71,"Residential Land(Land Only)","Commercial Area","21201","Gifu Prefecture","Gifu City","Kotozuka","Gifu","1H-1H30",6000000,"","115",51000,"Semi-rectangular Shaped","8.2","","","","","West","Prefectural Road",16.0,"Semi-residential District",60,200,"2nd quarter 2014",""
72,"Residential Land(Land and Building)","Commercial Area","21201","Gifu Prefecture","Gifu City","Komeyacho","Gifu","30-60minutes",3700000,"","95",,"Semi-rectangular Shaped","5.0","115","before the war","W","House, Shop","Southeast","City Road",8.7,"Commercial District",80,400,"2nd quarter 2014",""
73,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Gomo","Gifu","1H30-2H",8000000,"","165",,"Semi-rectangular Shaped","11.0","125","1987","W","House","North","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
74,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Sakaeshimmachi","Gifu","30-60minutes",8000000,"","100",79000,"Rectangular Shaped","8.0","","","","","East","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
75,"Pre-owned Condominiums, etc.","","21201","Gifu Prefecture","Gifu City","Sakaeshimmachi","Gifu","30-60minutes",15000000,"4LDK","85",,"","","","2003","SRC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
76,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Sagiyama","Gifu","30-60minutes",8000000,"","100",81000,"Rectangular Shaped","9.5","","","","","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
77,"Pre-owned Condominiums, etc.","","21201","Gifu Prefecture","Gifu City","Sagiyamahigashi","Gifu","1H-1H30",5500000,"1LDK","40",,"","","","1981","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
78,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Sakuradoori","Gifu","23",20000000,"","170",120000,"Rectangular Shaped","12.0","","","","","North","City Road",11.0,"Category 2 Residential District",60,300,"2nd quarter 2014",""
79,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Sakuradoori","Gifu","25",20000000,"","300",65000,"Rectangular Shaped","11.0","","","","","South","City Road",10.5,"Category 2 Residential District",60,200,"2nd quarter 2014",""
80,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Shiomachi","Gifu","30-60minutes",6600000,"","210",32000,"Rectangular Shaped","9.0","","","","","North","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
81,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Shikke","Gifu","1H-1H30",4400000,"","200",,"Semi-rectangular Shaped","11.0","90","1973","W","House","North","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
82,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Shimasakaemachi","Gifu","30-60minutes",14000000,"","240",58000,"Semi-rectangular Shaped","22.9","","","","","Northeast","City Road",5.0,"Commercial District",80,400,"2nd quarter 2014",""
83,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Shimada","Gifu","30-60minutes",20000000,"","180",,"Semi-rectangular Shaped","8.0","100","2014","W","House","North","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
84,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Shimotsuchii","Gifu","1H-1H30",9000000,"","170",53000,"Semi-rectangular Shaped","7.0","","","","","North","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
85,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Shimonara","Nishigifu","30-60minutes",73000000,"","2,000 m^2 or greater.",32000,"Rectangular Shaped","50.0m or longer.","","","","","North","City Road",9.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
86,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Shimonara","Nishigifu","30-60minutes",9100000,"","230",39000,"Rectangular Shaped","12.7","","","","","West","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
87,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Shimonara","Nishigifu","24",14000000,"","200",70000,"Semi-square Shaped","13.5","","","","","South","City Road",6.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
88,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Showamachi","Gifu","14",7000000,"","65",,"Semi-rectangular Shaped","6.0","115","1966","","Warehouse","East","City Road",8.0,"Commercial District",80,400,"2nd quarter 2014",""
89,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Suga","Nishigifu","30-60minutes",52000000,"","700",,"Square Shaped","25.5","540","2004","S","Housing Complex","East","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
90,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Suga","Nishigifu","28",65000000,"","1700",39000,"Irregular Shaped","29.0","","","","","West","Prefectural Road",10.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
91,"Residential Land(Land Only)","Commercial Area","21201","Gifu Prefecture","Gifu City","Sugo","Gifu","30-60minutes",7400000,"","150",50000,"Semi-square Shaped","12.0","","","","","North","Prefectural Road",22.0,"Near Commercial District",80,200,"2nd quarter 2014",""
92,"Residential Land(Land Only)","Commercial Area","21201","Gifu Prefecture","Gifu City","Sugo","Gifu","30-60minutes",5600000,"","110",50000,"Semi-trapezoidal Shaped","10.5","","","","","North","Prefectural Road",22.0,"Near Commercial District",80,200,"2nd quarter 2014",""
93,"Pre-owned Condominiums, etc.","","21201","Gifu Prefecture","Gifu City","Sei","Gifu","19",12000000,"3LDK","70",,"","","","2000","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
94,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Seihommachi","Gifu","30-60minutes",25000000,"","150",,"Rectangular Shaped","8.8","105","2014","W","House","South","City Road",8.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
95,"Residential Land(Land Only)","Industrial Area","21201","Gifu Prefecture","Gifu City","Seihommachi","Gifu","20",25000000,"","330",76000,"Semi-square Shaped","18.5","","","","","South","City Road",9.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
96,"Agricultural Land","","21201","Gifu Prefecture","Gifu City","Daigakunishi","","",1000000,"","280",,"","","","","","","","",,"",,,"2nd quarter 2014",""
97,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Takata","Gifu","1H-1H30",12000000,"","200",58000,"Semi-rectangular Shaped","10.3","","","","","South","Prefectural Road",7.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
98,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Taromaru","Gifu","2H-",7000000,"","1200",5700,"Semi-rectangular Shaped","28.5","","","","","North","City Road",5.7,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
99,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Dannoshima","Gifu","1H-1H30",20000000,"","480",41000,"Square Shaped","23.0","","","","","Southeast","City Road",16.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
100,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Dannoshima","Gifu","1H-1H30",11000000,"","220",48000,"Rectangular Shaped","8.6","","","","","Northeast","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
101,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Dannoshima","Gifu","1H-1H30",20000000,"","175",,"Rectangular Shaped","7.0","105","2014","W","House","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
102,"Residential Land(Land Only)","Residential Area","21201","Gifu Prefecture","Gifu City","Tejikaracho","Gifu","1H-1H30",12000000,"","270",47000,"Semi-rectangular Shaped","10.9","","","","","Southeast","National Highway",11.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
103,"Residential Land(Land Only)","Commercial Area","21201","Gifu Prefecture","Gifu City","Toiyamachi","Gifu","4",8200000,"","70",110000,"Rectangular Shaped","13.5","","","","","West","City Road",5.8,"Commercial District",80,600,"2nd quarter 2014",""
104,"Residential Land(Land and Building)","Residential Area","21201","Gifu Prefecture","Gifu City","Naka","Gifu","1H30-2H",10000000,"","180",,"Rectangular Shaped","9.5","95","1993","W","House","South","City Road",5.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
