"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
247,"Residential Land(Land Only)","Residential Area","25209","Shiga Prefecture","Koka City","Minakuchichoyama","Minakuchimatsuo","30-60minutes",6000000,"","210",28000,"Semi-rectangular Shaped","11.0","","","","","East","City Road",7.5,"Urbanization Control Area",70,200,"2nd quarter 2014",""
248,"Residential Land(Land and Building)","Residential Area","25209","Shiga Prefecture","Koka City","Minakuchichoyama","Minakuchimatsuo","30-60minutes",15000000,"","195",,"Semi-rectangular Shaped","20.0","115","2008","W","House","Southwest","City Road",5.5,"Urbanization Control Area",70,200,"2nd quarter 2014",""
249,"Residential Land(Land and Building)","Residential Area","25210","Shiga Prefecture","Yasu City","Ichimiyake","Yasu","3",84000000,"","910",,"Semi-rectangular Shaped","42.5","400","2003","S","Housing Complex","Northeast","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
250,"Agricultural Land","","25210","Shiga Prefecture","Yasu City","Kita","","",450000,"","490",,"","","","","","","","",,"",,,"2nd quarter 2014",""
251,"Residential Land(Land and Building)","Residential Area","25210","Shiga Prefecture","Yasu City","Takagi","Shinohara (Shiga)","5",9800000,"","180",,"Semi-trapezoidal Shaped","17.3","130","1982","W","House","East","City Road",7.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
252,"Agricultural Land","","25210","Shiga Prefecture","Yasu City","Hie","","",3900000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
253,"Residential Land(Land Only)","Residential Area","25210","Shiga Prefecture","Yasu City","Yasu","Yasu","18",12000000,"","130",93000,"Semi-rectangular Shaped","10.0","","","","","Northwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
254,"Agricultural Land","","25210","Shiga Prefecture","Yasu City","Yabu","","",1900000,"","3000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
255,"Agricultural Land","","25210","Shiga Prefecture","Yasu City","Yoshikawa","","",250000,"","350",,"","","","","","","","",,"",,,"2nd quarter 2014",""
256,"Agricultural Land","","25210","Shiga Prefecture","Yasu City","Yoshikawa","","",250000,"","340",,"","","","","","","","",,"",,,"2nd quarter 2014",""
257,"Residential Land(Land and Building)","Residential Area","25211","Shiga Prefecture","Konan City","Omidai","Yasu","1H30-2H",13000000,"","430",,"Semi-shaped","19.0","160","1977","W","House","Southeast","City Road",5.3,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
258,"Residential Land(Land Only)","Residential Area","25211","Shiga Prefecture","Konan City","Saidotaun","Yasu","1H30-2H",11000000,"","330",32000,"Rectangular Shaped","20.0","","","","","Southwest","City Road",4.9,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
259,"Residential Land(Land and Building)","Residential Area","25211","Shiga Prefecture","Konan City","Saidotaun","Yasu","1H30-2H",7800000,"","190",,"Irregular Shaped","5.0","105","1991","W","House","Southwest","City Road",4.6,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
260,"Residential Land(Land Only)","Residential Area","25211","Shiga Prefecture","Konan City","Saidotaun","Yasu","1H30-2H",16000000,"","1100",15000,"Irregular Shaped","10.0","","","","","Southeast","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
261,"Residential Land(Land Only)","Residential Area","25211","Shiga Prefecture","Konan City","Shimoda","Mikumo","1H-1H30",5800000,"","165",35000,"Rectangular Shaped","10.6","","","","","West","City Road",6.8,"Category 2 Exclusive Low Rise Residential District",60,150,"2nd quarter 2014",""
262,"Residential Land(Land Only)","Residential Area","25211","Shiga Prefecture","Konan City","Bodaiji","Ishibe","30-60minutes",9000000,"","920",9800,"Semi-shaped","33.0","","","","","South","City Road",6.4,"Urbanization Control Area",70,200,"2nd quarter 2014",""
263,"Residential Land(Land and Building)","Residential Area","25211","Shiga Prefecture","Konan City","Bodaiji","Ishibe","30-60minutes",7000000,"","310",,"Irregular Shaped","","260","","W","House","Northwest","Hokkaido Prefectural Road",,"Urbanization Control Area",70,200,"2nd quarter 2014",""
264,"Residential Land(Land Only)","Residential Area","25211","Shiga Prefecture","Konan City","Bodaijikita","Yasu","1H30-2H",12000000,"","310",39000,"Rectangular Shaped","15.0","","","","","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
265,"Residential Land(Land and Building)","Residential Area","25211","Shiga Prefecture","Konan City","Mitocho","Mikumo","30-60minutes",18000000,"","150",,"Rectangular Shaped","10.4","120","2007","LS","House","Southwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
266,"Forest Land","","25212","Shiga Prefecture","Takashima City","Imazuchoumehara","","",200000,"","2400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
267,"Residential Land(Land Only)","Residential Area","25212","Shiga Prefecture","Takashima City","Kutsukifurukawa","Adogawa","2H-",1200000,"","980",1200,"Semi-trapezoidal Shaped","34.0","","","","","Northwest","National Highway",7.5,"Outside Urban Planning Area",,,"2nd quarter 2014",""
268,"Residential Land(Land Only)","Residential Area","25212","Shiga Prefecture","Takashima City","Shin-asahichoaiba","Shin-asahi","30-60minutes",4900000,"","1100",4300,"Semi-rectangular Shaped","35.0","","","","","North","Private Road",9.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
269,"Agricultural Land","","25212","Shiga Prefecture","Takashima City","Shin-asahichoasahi","","",900000,"","770",,"","","","","","","","",,"",,,"2nd quarter 2014",""
270,"Residential Land(Land Only)","Potential Residential Area","25212","Shiga Prefecture","Takashima City","Shin-asahichokitabata","Shin-asahi","13",11000000,"","730",15000,"Rectangular Shaped","18.7","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
271,"Agricultural Land","","25212","Shiga Prefecture","Takashima City","Shin-asahichoshinjo","","",1300000,"","660",,"","","","","","","","",,"",,,"2nd quarter 2014",""
272,"Residential Land(Land and Building)","Residential Area","25212","Shiga Prefecture","Takashima City","Shin-asahichoharie","Shin-asahi","30-60minutes",8500000,"","270",,"Rectangular Shaped","26.0","100","1993","W","House","Southwest","Private Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
273,"Residential Land(Land Only)","Residential Area","25212","Shiga Prefecture","Takashima City","Shin-asahichoharie","Shin-asahi","30-60minutes",5000000,"","330",15000,"Rectangular Shaped","20.0","","","","","Northwest","Private Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
274,"Residential Land(Land and Building)","Residential Area","25212","Shiga Prefecture","Takashima City","Shin-asahichofukamizo","Shin-asahi","30-60minutes",3800000,"","135",,"Rectangular Shaped","8.6","","","","House","Southwest","Private Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
275,"Agricultural Land","","25212","Shiga Prefecture","Takashima City","Shin-asahichowarasono","","",1200000,"","3000",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
276,"Residential Land(Land Only)","Residential Area","25212","Shiga Prefecture","Takashima City","Makinochokamikaide","Makino","30-60minutes",500000,"","280",1800,"Semi-rectangular Shaped","18.0","","","","","Northwest","City Road",4.5,"Outside Urban Planning Area",,,"2nd quarter 2014","Dealings of adjacent land"
277,"Residential Land(Land Only)","Residential Area","25212","Shiga Prefecture","Takashima City","Makinochonishihama","Makino","11",900000,"","130",6800,"Rectangular Shaped","9.5","","","","","North","City Road",7.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014","Dealings of adjacent land"
278,"Agricultural Land","","25213","Shiga Prefecture","Higashiomi City","Ikeshocho","","",200000,"","820",,"","","","","","","","",,"",,,"2nd quarter 2014",""
279,"Agricultural Land","","25213","Shiga Prefecture","Higashiomi City","Imacho","","",57000,"","120",,"","","","","","","","",,"",,,"2nd quarter 2014",""
280,"Agricultural Land","","25213","Shiga Prefecture","Higashiomi City","Imacho","","",440000,"","940",,"","","","","","","","",,"",,,"2nd quarter 2014",""
281,"Residential Land(Land and Building)","Residential Area","25213","Shiga Prefecture","Higashiomi City","Eigenjitakanocho","Yokaichi","2H-",500000,"","1000",,"Semi-trapezoidal Shaped","50.0m or longer.","40","","W","House","Southwest","Prefectural Road",,"Outside Urban Planning Area",,,"2nd quarter 2014",""
282,"Agricultural Land","","25213","Shiga Prefecture","Higashiomi City","Ogawacho","","",390000,"","3900",,"","","","","","","","",,"",,,"2nd quarter 2014",""
283,"Residential Land(Land Only)","Commercial Area","25213","Shiga Prefecture","Higashiomi City","Kakimicho","Notogawa","5",17000000,"","280",61000,"Semi-trapezoidal Shaped","15.8","","","","","Northwest","City Road",4.5,"Commercial District",80,400,"2nd quarter 2014",""
284,"Agricultural Land","","25213","Shiga Prefecture","Higashiomi City","Kamigishimotocho","","",460000,"","1500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
285,"Agricultural Land","","25213","Shiga Prefecture","Higashiomi City","Kamigishimotocho","","",910000,"","3000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
286,"Agricultural Land","","25213","Shiga Prefecture","Higashiomi City","Kamigishimotocho","","",200000,"","670",,"","","","","","","","",,"",,,"2nd quarter 2014",""
287,"Residential Land(Land Only)","Residential Area","25213","Shiga Prefecture","Higashiomi City","Gokashoishizukacho","Gokasho","30-60minutes",8900000,"","165",54000,"Semi-trapezoidal Shaped","15.1","","","","","Northeast","Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
288,"Residential Land(Land and Building)","Residential Area","25213","Shiga Prefecture","Higashiomi City","Gokashoishibajicho","Gokasho","30-60minutes",3400000,"","230",,"Semi-trapezoidal Shaped","16.5","95","1977","LS","House","Northwest","City Road",8.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
289,"Residential Land(Land Only)","Industrial Area","25213","Shiga Prefecture","Higashiomi City","Gokashoobatacho","Gokasho","6",30000000,"","1300",23000,"Irregular Shaped","18.2","","","","","East","Prefectural Road",7.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
290,"Residential Land(Land Only)","Residential Area","25213","Shiga Prefecture","Higashiomi City","Gokashoyanazecho","Gokasho","19",7900000,"","170",47000,"Semi-rectangular Shaped","12.0","","","","","Northeast","Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
291,"Agricultural Land","","25213","Shiga Prefecture","Higashiomi City","Gokashoyamamotocho","","",69000,"","140",,"","","","","","","","",,"",,,"2nd quarter 2014",""
292,"Residential Land(Land and Building)","Residential Area","25213","Shiga Prefecture","Higashiomi City","Sanocho","Notogawa","9",12000000,"","120",,"Semi-rectangular Shaped","9.0","95","1995","W","House","Southwest","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
293,"Forest Land","","25213","Shiga Prefecture","Higashiomi City","Shimonakanocho","","",200000,"","430",,"","","","","","","","",,"",,,"2nd quarter 2014",""
294,"Residential Land(Land Only)","Residential Area","25213","Shiga Prefecture","Higashiomi City","Taikojicho","Notogawa","12",16000000,"","200",79000,"Rectangular Shaped","9.9","","","","","Southwest","Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
295,"Residential Land(Land Only)","Residential Area","25213","Shiga Prefecture","Higashiomi City","Taikojicho","Notogawa","12",13000000,"","560",22000,"Semi-rectangular Shaped","44.8","","","","","Northeast","City Road",4.7,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
296,"Residential Land(Land and Building)","Residential Area","25213","Shiga Prefecture","Higashiomi City","Tanecho","Notogawa","30-60minutes",2200000,"","185",,"Semi-trapezoidal Shaped","12.5","100","1978","LS","House","Northwest","City Road",6.9,"Urbanization Control Area",70,200,"2nd quarter 2014",""
297,"Residential Land(Land Only)","Residential Area","25213","Shiga Prefecture","Higashiomi City","Hiramatsucho","Yokaichi","1H-1H30",250000,"","125",2000,"Semi-rectangular Shaped","10.0","","","","","Southwest","Road",3.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
298,"Residential Land(Land Only)","Commercial Area","25213","Shiga Prefecture","Higashiomi City","Yamakamicho","Yokaichi","2H-",1200000,"","770",1600,"Semi-rectangular Shaped","","","","","","South","National Highway",10.5,"Outside Urban Planning Area",,,"2nd quarter 2014",""
299,"Residential Land(Land and Building)","Residential Area","25213","Shiga Prefecture","Higashiomi City","Yamakamicho","Yokaichi","2H-",1300000,"","115",,"Semi-rectangular Shaped","15.0","95","","W","House","Northwest","City Road",5.5,"Outside Urban Planning Area",,,"2nd quarter 2014",""
300,"Agricultural Land","","25214","Shiga Prefecture","Maibara City","Kashiwabara","","",2000000,"","330",,"","","","","","","","",,"",,,"2nd quarter 2014",""
301,"Residential Land(Land Only)","Residential Area","25214","Shiga Prefecture","Maibara City","Maihara","Maibara","5",4000000,"","230",18000,"Semi-rectangular Shaped","10.0","","","","","Northwest","City Road",5.0,"Commercial District",80,400,"2nd quarter 2014",""
302,"Forest Land","","25383","Shiga Prefecture","Hino Town,Gamou County","Oaza Oiguchi","","",20000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
303,"Residential Land(Land Only)","Commercial Area","25383","Shiga Prefecture","Hino Town,Gamou County","Okubo","Hino (Shiga)","30-60minutes",1500000,"","60",25000,"Semi-rectangular Shaped","5.0","","","","","Northwest","Road",4.0,"Near Commercial District",80,200,"2nd quarter 2014",""
304,"Forest Land","","25383","Shiga Prefecture","Hino Town,Gamou County","Oaza Sugi","","",600000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
305,"Agricultural Land","","25383","Shiga Prefecture","Hino Town,Gamou County","Oaza Nakayama","","",300000,"","810",,"","","","","","","","",,"",,,"2nd quarter 2014",""
306,"Forest Land","","25383","Shiga Prefecture","Hino Town,Gamou County","Oaza Hasama","","",1200000,"","3500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
307,"Forest Land","","25383","Shiga Prefecture","Hino Town,Gamou County","Oaza Hasama","","",93000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
308,"Agricultural Land","","25384","Shiga Prefecture","Ryuo Town,Gamou County","Oaza Oguchi","","",2400000,"","310",,"","","","","","","","",,"",,,"2nd quarter 2014",""
309,"Agricultural Land","","25384","Shiga Prefecture","Ryuo Town,Gamou County","Oaza Yamanoue","","",180000,"","3000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
310,"Residential Land(Land Only)","Residential Area","25425","Shiga Prefecture","Aisho Town,Echi County","Kano","Echigawa","1H-1H30",3200000,"","360",9100,"Irregular Shaped","8.6","","","","","Northeast","Town Road",3.2,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",,,"2nd quarter 2014",""
311,"Residential Land(Land and Building)","Residential Area","25441","Shiga Prefecture","Toyosato Town,Inukami County","Oaza Anjikiminami","Toyosato (Shiga)","20",2300000,"","230",,"Semi-square Shaped","15.1","185","1986","W","House","Northwest","Town Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
