"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
127,"Residential Land(Land Only)","Residential Area","39205","Kochi Prefecture","Tosa City","Takaokacho","Hakawa","1H30-2H",8000000,"","400",20000,"Irregular Shaped","20.0","","","","","Southeast","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
128,"Residential Land(Land Only)","Residential Area","39205","Kochi Prefecture","Tosa City","Takaokacho","Hakawa","1H-1H30",7500000,"","165",45000,"Semi-rectangular Shaped","9.7","","","","","South","City Road",6.2,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,300,"2nd quarter 2014",""
129,"Residential Land(Land and Building)","Residential Area","39205","Kochi Prefecture","Tosa City","Takaokacho","Hakawa","1H-1H30",9000000,"","115",,"Semi-trapezoidal Shaped","25.0","85","1995","W","House","Southwest","City Road",3.7,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,400,"2nd quarter 2014",""
130,"Residential Land(Land and Building)","Residential Area","39205","Kochi Prefecture","Tosa City","Takaokacho","Hakawa","1H30-2H",77000000,"","230",,"Semi-trapezoidal Shaped","14.0","210","2014","LS","House","North","Private Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
131,"Residential Land(Land Only)","Potential Residential Area","39205","Kochi Prefecture","Tosa City","Takaokacho","Hakawa","1H-1H30",19000000,"","1200",15000,"Semi-rectangular Shaped","11.0","","","","","South","City Road",2.6,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
132,"Residential Land(Land Only)","Potential Residential Area","39205","Kochi Prefecture","Tosa City","Takaokacho","Hakawa","1H-1H30",34000000,"","2,000 m^2 or greater.",15000,"Semi-rectangular Shaped","20.0","","","","","South","City Road",2.6,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
133,"Residential Land(Land Only)","Potential Residential Area","39205","Kochi Prefecture","Tosa City","Takaokacho","Hakawa","1H-1H30",17000000,"","1100",15000,"Semi-rectangular Shaped","10.0","","","","","South","City Road",2.6,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
134,"Residential Land(Land Only)","Potential Residential Area","39205","Kochi Prefecture","Tosa City","Takaokacho","Hakawa","1H-1H30",15000000,"","1000",15000,"Semi-rectangular Shaped","9.0","","","","","South","City Road",2.6,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
135,"Residential Land(Land and Building)","Residential Area","39205","Kochi Prefecture","Tosa City","Nii","Hakawa","2H-",13000000,"","290",,"Semi-rectangular Shaped","16.0","135","1991","LS","House","East","City Road",2.1,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
136,"Residential Land(Land Only)","Potential Residential Area","39205","Kochi Prefecture","Tosa City","Hasuike","Ino (JR)","1H30-2H",19000000,"","2,000 m^2 or greater.",7600,"Irregular Shaped","42.3","","","","","Northwest","City Road",5.7,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
137,"Forest Land","","39206","Kochi Prefecture","Susaki City","Uranouchi","","",450000,"","2300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
138,"Forest Land","","39206","Kochi Prefecture","Susaki City","Uranouchi","","",180000,"","590",,"","","","","","","","",,"",,,"2nd quarter 2014",""
139,"Forest Land","","39206","Kochi Prefecture","Susaki City","Uranouchi","","",18000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
140,"Residential Land(Land and Building)","Residential Area","39206","Kochi Prefecture","Susaki City","Omahommachi","Oma","6",9000000,"","320",,"Semi-rectangular Shaped","18.0","","1975","W","House","Southeast","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
141,"Agricultural Land","","39206","Kochi Prefecture","Susaki City","Oshioka","","",600000,"","780",,"","","","","","","","",,"",,,"2nd quarter 2014",""
142,"Residential Land(Land and Building)","Residential Area","39206","Kochi Prefecture","Susaki City","Nakamachi","Tosashinjo","7",330000,"","70",,"Semi-rectangular Shaped","6.0","30","","W","House","North","City Road",3.8,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
143,"Residential Land(Land and Building)","Commercial Area","39206","Kochi Prefecture","Susaki City","Nishizakimachi","Onogo","6",9700000,"","95",,"Semi-rectangular Shaped","11.9","195","1988","S","Office","Northwest","Prefectural Road",16.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
144,"Residential Land(Land Only)","Industrial Area","39206","Kochi Prefecture","Susaki City","Haramachi","Susaki","3",25000000,"","1300",19000,"Semi-rectangular Shaped","45.0","","","","","East","Prefectural Road",7.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
145,"Residential Land(Land and Building)","Industrial Area","39206","Kochi Prefecture","Susaki City","Minatomachi","Susaki","7",3500000,"","580",,"Semi-rectangular Shaped","8.0","","1967","S","Factory","Southeast","City Road",7.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
146,"Agricultural Land","","39208","Kochi Prefecture","Sukumo City","Hashikamicho","","",700000,"","1100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
147,"Residential Land(Land and Building)","Residential Area","39209","Kochi Prefecture","Tosashimizu City","Shimonokae","","",2500000,"","200",,"Irregular Shaped","29.0","125","","W","House","East","City Road",11.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
148,"Forest Land","","39210","Kochi Prefecture","Shimanto City","Kawanobori","","",820000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
149,"Agricultural Land","","39210","Kochi Prefecture","Shimanto City","Nishitosaomiya","","",900000,"","3100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
150,"Residential Land(Land Only)","Residential Area","39210","Kochi Prefecture","Shimanto City","Hirano","Nakamura","1H-1H30",8300000,"","810",10000,"Irregular Shaped","9.6","","","","","East","Prefectural Road",8.4,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
151,"Agricultural Land","","39210","Kochi Prefecture","Shimanto City","Fukaki","","",300000,"","350",,"","","","","","","","",,"",,,"2nd quarter 2014",""
152,"Forest Land","","39210","Kochi Prefecture","Shimanto City","Misato","","",3400000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
153,"Forest Land","","39210","Kochi Prefecture","Shimanto City","Misato","","",76000,"","1700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
154,"Forest Land","","39210","Kochi Prefecture","Shimanto City","Misato","","",4700000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
155,"Forest Land","","39210","Kochi Prefecture","Shimanto City","Misato","","",190000,"","4200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
156,"Forest Land","","39210","Kochi Prefecture","Shimanto City","Misato","","",3200000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
157,"Forest Land","","39210","Kochi Prefecture","Shimanto City","Yokoze","","",10000,"","3200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
158,"Forest Land","","39210","Kochi Prefecture","Shimanto City","Yokoze","","",10000,"","230",,"","","","","","","","",,"",,,"2nd quarter 2014",""
159,"Forest Land","","39210","Kochi Prefecture","Shimanto City","Yokoze","","",10000,"","2200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
160,"Forest Land","","39210","Kochi Prefecture","Shimanto City","Yokoze","","",30000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
161,"Agricultural Land","","39210","Kochi Prefecture","Shimanto City","Watarigawa","","",6600000,"","980",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
162,"Agricultural Land","","39211","Kochi Prefecture","Konan City","Yoshikawachoyoshihara","","",450000,"","570",,"","","","","","","","",,"",,,"2nd quarter 2014",""
163,"Forest Land","","39212","Kochi Prefecture","Kami City","Tosayamadachokuzume","","",500000,"","480",,"","","","","","","","",,"",,,"2nd quarter 2014",""
164,"Forest Land","","39305","Kochi Prefecture","Kitagawa Village,Aki County","Oaza Nishidani","","",300000,"","2300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
165,"Forest Land","","39344","Kochi Prefecture","Otoyo Town,Nagaoka County","Ionotani","","",300000,"","3200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
166,"Forest Land","","39344","Kochi Prefecture","Otoyo Town,Nagaoka County","Ionotani","","",200000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
167,"Forest Land","","39344","Kochi Prefecture","Otoyo Town,Nagaoka County","Ogawa","","",150000,"","830",,"","","","","","","","",,"",,,"2nd quarter 2014",""
168,"Forest Land","","39344","Kochi Prefecture","Otoyo Town,Nagaoka County","Yunoki","","",110000,"","450",,"","","","","","","","",,"",,,"2nd quarter 2014",""
169,"Forest Land","","39344","Kochi Prefecture","Otoyo Town,Nagaoka County","Yone","","",5000,"","330",,"","","","","","","","",,"",,,"2nd quarter 2014",""
170,"Residential Land(Land Only)","Residential Area","39386","Kochi Prefecture","Ino Town,Agawa County","Utsunohigashimachi","Ino (JR)","8",5300000,"","100",53000,"Trapezoidal Shaped","5.7","","","","","Southeast","Prefectural Road",6.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
171,"Residential Land(Land Only)","Residential Area","39386","Kochi Prefecture","Ino Town,Agawa County","Edagawa","Edagawa (JR)","16",6500000,"","150",44000,"Trapezoidal Shaped","8.3","","","","","Northwest","Town Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
172,"Residential Land(Land and Building)","Residential Area","39386","Kochi Prefecture","Ino Town,Agawa County","Edagawa","Edagawa (JR)","9",6000000,"","150",,"Semi-rectangular Shaped","","125","1974","W","House","West","Road",4.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
173,"Forest Land","","39386","Kochi Prefecture","Ino Town,Agawa County","Omori","","",3900000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
174,"Forest Land","","39386","Kochi Prefecture","Ino Town,Agawa County","Kamiyakawashimobun","","",570000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
175,"Forest Land","","39386","Kochi Prefecture","Ino Town,Agawa County","Kamiyakawashimobun","","",820000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
176,"Forest Land","","39386","Kochi Prefecture","Ino Town,Agawa County","Kamiyakawashimobun","","",420000,"","3800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
177,"Forest Land","","39386","Kochi Prefecture","Ino Town,Agawa County","Kamiyakawashimobun","","",750000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
178,"Forest Land","","39386","Kochi Prefecture","Ino Town,Agawa County","Kamiyakawashimobun","","",450000,"","4100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
179,"Forest Land","","39386","Kochi Prefecture","Ino Town,Agawa County","Kogawahigashitsugasai","","",300000,"","4500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
180,"Forest Land","","39386","Kochi Prefecture","Ino Town,Agawa County","Kogawahigashitsugasai","","",2100000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
181,"Forest Land","","39386","Kochi Prefecture","Ino Town,Agawa County","Kogawahigashitsugasai","","",750000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
182,"Residential Land(Land Only)","Residential Area","39386","Kochi Prefecture","Ino Town,Agawa County","Hakawa","Ino (JR)","28",120000000,"","2,000 m^2 or greater.",55000,"Semi-shaped","36.0","","","","","Northwest","National Highway",10.5,"Industrial District",60,200,"2nd quarter 2014",""
183,"Forest Land","","39387","Kochi Prefecture","Niyodogawa Town,Agawa County","Izumi","","",850000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
184,"Forest Land","","39387","Kochi Prefecture","Niyodogawa Town,Agawa County","Choja","","",1000000,"","550",,"","","","","","","","",,"",,,"2nd quarter 2014",""
185,"Forest Land","","39387","Kochi Prefecture","Niyodogawa Town,Agawa County","Choja","","",800000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
186,"Forest Land","","39387","Kochi Prefecture","Niyodogawa Town,Agawa County","Choja","","",300000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
187,"Agricultural Land","","39401","Kochi Prefecture","Nakatosa Town,Takaoka County","Onomitsuganokawa","","",1000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
188,"Agricultural Land","","39401","Kochi Prefecture","Nakatosa Town,Takaoka County","Kaminokae","","",680000,"","400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
189,"Agricultural Land","","39401","Kochi Prefecture","Nakatosa Town,Takaoka County","Kure","","",590000,"","240",,"","","","","","","","",,"",,,"2nd quarter 2014",""
190,"Residential Land(Land Only)","Residential Area","39402","Kochi Prefecture","Sakawa Town,Takaoka County","Kamo","Tosakamo","28",300000,"","280",1100,"Irregular Shaped","27.0","","","","","North","Town Road",2.2,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
191,"Forest Land","","39402","Kochi Prefecture","Sakawa Town,Takaoka County","Kamo","","",3600000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
192,"Forest Land","","39402","Kochi Prefecture","Sakawa Town,Takaoka County","Kamo","","",6400000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
193,"Residential Land(Land Only)","Residential Area","39402","Kochi Prefecture","Sakawa Town,Takaoka County","","Sakawa","16",2500000,"","155",16000,"Semi-rectangular Shaped","12.0","","","","","Southeast","Town Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
194,"Residential Land(Land Only)","Residential Area","39402","Kochi Prefecture","Sakawa Town,Takaoka County","","Sakawa","28",2500000,"","230",11000,"Semi-rectangular Shaped","18.0","","","","","West","Town Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
195,"Forest Land","","39402","Kochi Prefecture","Sakawa Town,Takaoka County","","","",450000,"","270",,"","","","","","","","",,"",,,"2nd quarter 2014",""
196,"Forest Land","","39403","Kochi Prefecture","Ochi Town,Takaoka County","Imanari","","",200000,"","270",,"","","","","","","","",,"",,,"2nd quarter 2014",""
197,"Agricultural Land","","39403","Kochi Prefecture","Ochi Town,Takaoka County","Kamaida","","",150000,"","300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
198,"Agricultural Land","","39403","Kochi Prefecture","Ochi Town,Takaoka County","Kamaida","","",50000,"","140",,"","","","","","","","",,"",,,"2nd quarter 2014",""
199,"Residential Land(Land and Building)","Residential Area","39405","Kochi Prefecture","Yusuhara Town,Takaoka County","Iibo","Oma","2H-",19000000,"","500",,"Semi-rectangular Shaped","30.0","120","1973","W","House","North","Town Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
200,"Residential Land(Land Only)","Residential Area","39405","Kochi Prefecture","Yusuhara Town,Takaoka County","Kamihommura","","",500000,"","470",1100,"Semi-shaped","23.0","","","","","North","Town Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
201,"Agricultural Land","","39405","Kochi Prefecture","Yusuhara Town,Takaoka County","Shimaju","","",600000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
202,"Agricultural Land","","39405","Kochi Prefecture","Yusuhara Town,Takaoka County","Hirono","","",870000,"","1700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
203,"Forest Land","","39405","Kochi Prefecture","Yusuhara Town,Takaoka County","Hirono","","",50000,"","450",,"","","","","","","","",,"",,,"2nd quarter 2014",""
204,"Residential Land(Land and Building)","Residential Area","39410","Kochi Prefecture","Hidaka Village,Takaoka County","Iwameji","Okabana","20",2500000,"","360",,"Semi-rectangular Shaped","30.0","120","1993","W","House","South","Village Road",3.9,"Outside Urban Planning Area",,,"2nd quarter 2014",""
205,"Residential Land(Land Only)","Residential Area","39410","Kochi Prefecture","Hidaka Village,Takaoka County","Shimobun","Kusaka","20",2000000,"","460",4300,"Semi-shaped","40.0","","","","","South","Village Road",5.2,"Outside Urban Planning Area",,,"2nd quarter 2014",""
206,"Agricultural Land","","39410","Kochi Prefecture","Hidaka Village,Takaoka County","Hommura","","",1400000,"","3000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
207,"Forest Land","","39410","Kochi Prefecture","Hidaka Village,Takaoka County","Hommura","","",200000,"","990",,"","","","","","","","",,"",,,"2nd quarter 2014",""
208,"Forest Land","","39410","Kochi Prefecture","Hidaka Village,Takaoka County","Hommura","","",440000,"","2200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
209,"Agricultural Land","","39411","Kochi Prefecture","Tsuno Town,Takaoka County","Akagi","","",300000,"","740",,"","","","","","","","",,"",,,"2nd quarter 2014",""
210,"Residential Land(Land and Building)","Residential Area","39411","Kochi Prefecture","Tsuno Town,Takaoka County","Kabanokawa","Oma","2H-",11000000,"","480",,"Irregular Shaped","45.0","","1988","W","House","West","Road",4.2,"Outside Urban Planning Area",,,"2nd quarter 2014",""
211,"Forest Land","","39411","Kochi Prefecture","Tsuno Town,Takaoka County","Kurokawa","","",200000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
212,"Forest Land","","39411","Kochi Prefecture","Tsuno Town,Takaoka County","Kurokawa","","",200000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
213,"Forest Land","","39411","Kochi Prefecture","Tsuno Town,Takaoka County","Kurokawa","","",100000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
214,"Forest Land","","39411","Kochi Prefecture","Tsuno Town,Takaoka County","Kuwagaichi","","",120000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
215,"Residential Land(Land and Building)","Commercial Area","39411","Kochi Prefecture","Tsuno Town,Takaoka County","Suginokawa","Oma","2H-",1600000,"","80",,"Semi-shaped","8.0","110","1985","S","House","Southwest","National Highway",10.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
216,"Residential Land(Land and Building)","Residential Area","39411","Kochi Prefecture","Tsuno Town,Takaoka County","Himenono","Oma","2H-",6600000,"","140",,"Semi-rectangular Shaped","6.8","","1998","","House","Southeast","Town Road",7.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
217,"Residential Land(Land and Building)","Residential Area","39411","Kochi Prefecture","Tsuno Town,Takaoka County","Himenono","Oma","2H-",7300000,"","140",,"Semi-rectangular Shaped","7.0","","1998","","","Southeast","Town Road",7.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
218,"Forest Land","","39412","Kochi Prefecture","Shimanto Town,Takaoka County","Naro","","",600000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
219,"Forest Land","","39412","Kochi Prefecture","Shimanto Town,Takaoka County","Hiragushi","","",80000,"","420",,"","","","","","","","",,"",,,"2nd quarter 2014",""
220,"Residential Land(Land Only)","Residential Area","39428","Kochi Prefecture","Kuroshio Town,Hata County","Iyoki","Iyoki","4",2000000,"","510",3900,"Irregular Shaped","28.0","","","","","West","National Highway",10.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
221,"Agricultural Land","","39428","Kochi Prefecture","Kuroshio Town,Hata County","Iyoki","","",220000,"","110",,"","","","","","","","",,"",,,"2nd quarter 2014",""
222,"Agricultural Land","","39428","Kochi Prefecture","Kuroshio Town,Hata County","Kuchiminatogawa","","",1300000,"","750",,"","","","","","","","",,"",,,"2nd quarter 2014",""
