"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
1,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Asaokacho","Motoyama (Aichi)","6",310000000,"","280",,"Rectangular Shaped","10.0","680","2014","RC","Housing Complex","Northeast","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
2,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Ikesonocho","Motoyama (Aichi)","6",63000000,"4LDK","100",,"","","","2011","RC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
3,"Residential Land(Land Only)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Imaike","Imaike (Aichi)","6",58000000,"","270",220000,"Trapezoidal Shaped","13.7","","","","","East","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
4,"Residential Land(Land and Building)","Commercial Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Imaike","Imaike (Aichi)","2",95000000,"","150",,"Rectangular Shaped","8.0","610","1991","RC","Housing Complex, Shop","East","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
5,"Residential Land(Land Only)","Commercial Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Imaike","Imaike (Aichi)","1",14000000,"","55",250000,"Rectangular Shaped","5.9","","","","","North","City Road",6.0,"Commercial District",80,500,"2nd quarter 2014",""
6,"Residential Land(Land Only)","Commercial Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Imaike","Imaike (Aichi)","2",150000000,"","170",870000,"Rectangular Shaped","10.7","","","","","North","Prefectural Road",30.0,"Commercial District",80,600,"2nd quarter 2014",""
7,"Residential Land(Land and Building)","Commercial Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Imaike","Imaike (Aichi)","2",26000000,"","85",,"Semi-shaped","4.8","100","before the war","W","House","West","City Road",6.0,"Commercial District",80,600,"2nd quarter 2014",""
8,"Residential Land(Land and Building)","Commercial Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Imaike","Imaike (Aichi)","2",80000000,"","95",,"Rectangular Shaped","5.5","110","1957","W","House","West","Prefectural Road",30.0,"Commercial District",80,600,"2nd quarter 2014",""
9,"Residential Land(Land Only)","Commercial Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Imaike","Imaike (Aichi)","2",86000000,"","190",450000,"Rectangular Shaped","11.0","","","","","West","City Road",6.0,"Commercial District",80,600,"2nd quarter 2014",""
10,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Imaikeminami","Imaike (Aichi)","4",13000000,"3LDK","65",,"","","","1986","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
11,"Residential Land(Land Only)","Commercial Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Uchiyama","Imaike (Aichi)","2",140000000,"","320",420000,"Semi-rectangular Shaped","18.3","","","","","West","City Road",8.0,"Commercial District",80,600,"2nd quarter 2014",""
12,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Uchiyama","Imaike (Aichi)","5",30000000,"","185",,"Semi-rectangular Shaped","9.0","410","1973","RC","Housing Complex, Shop","East","City Road",8.0,"Near Commercial District",80,300,"2nd quarter 2014",""
13,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Oshimacho","Kakuozan","13",35000000,"","115",,"Rectangular Shaped","7.0","140","1996","W","House","North","City Road",5.4,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
14,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Kasumigaoka","Jiyugaoka (Aichi)","6",10000000,"","65",,"","","","1991","RC","House","","",,"Category 1 Exclusive Low Rise Residential District",30,100,"2nd quarter 2014",""
15,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Kanarebashi","Obata","23",8100000,"3LDK","70",,"","","","1996","RC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
16,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Kanarebashi","Chayagasaka","26",13000000,"2LDK","75",,"","","","1998","RC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014",""
17,"Residential Land(Land Only)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Kanokocho","Motoyama (Aichi)","6",28000000,"","110",250000,"Rectangular Shaped","8.5","","","","","Northwest","City Road",5.5,"Category 1 Exclusive Low Rise Residential District",50,150,"2nd quarter 2014",""
18,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Karayamacho","Higashiyamakoen (Aichi)","3",110000000,"","300",,"Trapezoidal Shaped","13.5","270","1990","LS","House","Northeast","City Road",7.5,"Category 1 Exclusive Mid-high Rise Residential District",50,150,"2nd quarter 2014",""
19,"Residential Land(Land Only)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Kawasakicho","Motoyama (Aichi)","10",60000000,"","230",260000,"Rectangular Shaped","12.5","","","","","West","City Road",7.2,"Category 1 Exclusive Low Rise Residential District",50,150,"2nd quarter 2014",""
20,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Kangetsucho","Kakuozan","2",240000000,"","170",,"Rectangular Shaped","8.6","700","2011","RC","Housing Complex","South","City Road",5.5,"Commercial District",80,500,"2nd quarter 2014",""
21,"Residential Land(Land Only)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Koyocho","Kakuozan","7",110000000,"","420",260000,"Irregular Shaped","22.0","","","","","East","City Road",7.2,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
22,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Shin-ikecho","Higashiyamakoen (Aichi)","5",26000000,"4LDK","100",,"","","","1973","SRC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
23,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Shin-ikecho","Higashiyamakoen (Aichi)","5",33000000,"3LDK","80",,"","","","2001","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
24,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Shin-ikecho","Higashiyamakoen (Aichi)","6",50000000,"4LDK","115",,"","","","2007","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
25,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Shinnishi","Chayagasaka","30-60minutes",31000000,"","95",,"Rectangular Shaped","6.6","100","2014","W","House","North","City Road",8.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
26,"Residential Land(Land Only)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Shimpocho","Ikeshita","15",46000000,"","210",220000,"Rectangular Shaped","12.0","","","","","South","City Road",4.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
27,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Suemoritoori","Kakuozan","0",33000000,"1LDK","45",,"","","","2011","RC","House","","",,"Commercial District",80,500,"2nd quarter 2014",""
28,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Suemoritoori","Kakuozan","0",7000000,"3LDK","55",,"","","","1976","RC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
29,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Suemoritoori","Motoyama (Aichi)","6",9800000,"1K","20",,"","","","2006","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
30,"Residential Land(Land Only)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Takami","Imaike (Aichi)","7",40000000,"","130",310000,"Irregular Shaped","9.2","","","","","South","City Road",14.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
31,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Taniguchicho","Chayagasaka","14",13000000,"3LDK","70",,"","","","1987","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
32,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Chikusa","Fukiage (Aichi)","12",31000000,"3LDK","80",,"","","","2006","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
33,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Chayasakatoori","Chayagasaka","7",18000000,"3LDK","60",,"","","","1994","RC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of redecorated real estate"
34,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Tsukigaoka","Jiyugaoka (Aichi)","9",46000000,"","210",,"Irregular Shaped","11.5","115","2014","W","House","West","City Road",3.6,"Category 1 Exclusive Low Rise Residential District",30,100,"2nd quarter 2014",""
35,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Tsukigaoka","Jiyugaoka (Aichi)","12",3200000,"","300",,"Irregular Shaped","4.0","","","","","South","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",30,100,"2nd quarter 2014",""
36,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Tokugawayamacho","Jiyugaoka (Aichi)","4",82000000,"","210",,"Irregular Shaped","6.4","145","2014","W","House","Northwest","City Road",13.0,"Category 1 Exclusive Low Rise Residential District",40,100,"2nd quarter 2014",""
37,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Tokugawayamacho","Jiyugaoka (Aichi)","11",31000000,"","330",,"Trapezoidal Shaped","13.0","165","1968","RC","House","Southeast","City Road",3.0,"Category 1 Exclusive Low Rise Residential District",30,100,"2nd quarter 2014",""
38,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Tokugawayamacho","Jiyugaoka (Aichi)","9",38000000,"4LDK","90",,"","","","2013","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
39,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Nammeicho","Fukiage (Aichi)","14",77000000,"","160",,"Irregular Shaped","8.2","","","","","Northeast","City Road",4.3,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
40,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Nishiyamamotomachi","Kakuozan","5",150000000,"","360",,"Semi-rectangular Shaped","13.6","190","1981","RC","House","South","City Road",5.4,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
41,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Nekogahoratoori","Higashiyamakoen (Aichi)","14",3200000,"4LDK","100",,"","","","2003","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
42,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Nekogahoratoori","Motoyama (Aichi)","10",30000000,"3LDK","80",,"","","","2001","SRC","House","","",,"Near Commercial District",80,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
43,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Harusatocho","Motoyama (Aichi)","9",50000000,"","195",,"Trapezoidal Shaped","14.5","50","","W","House","Northwest","City Road",5.5,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
44,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Harusatocho","Motoyama (Aichi)","9",18000000,"3LDK","80",,"","","","1985","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings of redecorated real estate"
45,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Harusatocho","Motoyama (Aichi)","9",17000000,"3LDK","75",,"","","","1985","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings of non-redecorating real estate"
46,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Higashichikusadai","Obata","20",5200000,"2LDK","50",,"","","","1975","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
47,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Higashiyamatoori","Higashiyamakoen (Aichi)","2",3500000,"Open Floor","70",,"","","","1984","SRC","Office","","",,"Commercial District",80,400,"2nd quarter 2014",""
48,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Higashiyamamotomachi","Higashiyamakoen (Aichi)","14",13000000,"3LDK","80",,"","","","1984","RC","House","","",,"Category 1 Exclusive Low Rise Residential District",30,100,"2nd quarter 2014","Dealings of redecorated real estate"
49,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Fujimidai","Jiyugaoka (Aichi)","11",22000000,"3LDK","75",,"","","","1998","RC","House","","",,"Category 1 Exclusive Low Rise Residential District",40,100,"2nd quarter 2014","Dealings of non-redecorating real estate"
50,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Fujimidai","Jiyugaoka (Aichi)","11",30000000,"4LDK","90",,"","","","1998","RC","House","","",,"Category 1 Exclusive Low Rise Residential District",40,100,"2nd quarter 2014","Dealings of non-redecorating real estate"
51,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Hoshigaoka","Issha","6",3300000,"3LDK","80",,"","","","2004","RC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
52,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Hoshigaokamotomachi","Hoshigaoka (Aichi)","5",100000000,"4LDK","220",,"","","","2003","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
53,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Hoshigaokayamate","Hoshigaoka (Aichi)","4",53000000,"3LDK","85",,"","","","2007","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
54,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Honamicho","Motoyama (Aichi)","7",53000000,"","85",,"Rectangular Shaped","8.5","115","2014","W","House","Southeast","City Road",7.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
55,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Horiwaricho","Ikeshita","4",75000000,"","110",,"Semi-rectangular Shaped","7.8","170","2014","W","House","North","City Road",5.4,"Category 1 Residential District",60,200,"2nd quarter 2014",""
56,"Residential Land(Land and Building)","Residential Area","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Minamigaoka","Jiyugaoka (Aichi)","11",19000000,"","150",,"Semi-rectangular Shaped","9.0","85","1989","W","House","North","Road",4.0,"Category 1 Exclusive Low Rise Residential District",30,100,"2nd quarter 2014",""
57,"Pre-owned Condominiums, etc.","","23101","Aichi Prefecture","Chikusa Ward,Nagoya City","Yotsuyatoori","Motoyama (Aichi)","5",39000000,"2LDK","95",,"","","","2002","SRC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of redecorated real estate"
58,"Residential Land(Land and Building)","Commercial Area","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Aoi","Shinsakaemachi (Aichi)","4",50000000,"","175",,"Irregular Shaped","13.1","340","1978","RC","Housing Complex","North","City Road",4.0,"Commercial District",80,600,"2nd quarter 2014",""
59,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Izumi","Hisayaodori","3",38000000,"3LDK","80",,"","","","1999","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
60,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Izumi","Hisayaodori","3",18000000,"4LDK","85",,"","","","1985","SRC","House","","",,"Commercial District",80,800,"2nd quarter 2014","Dealings of non-redecorating real estate"
61,"Residential Land(Land Only)","Residential Area","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Shumokucho","Takaoka","9",100000000,"","240",420000,"Semi-rectangular Shaped","14.0","","","","","South","City Road",8.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
62,"Residential Land(Land Only)","Residential Area","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Shirakabe","Higashiote","4",180000000,"","500",360000,"Semi-square Shaped","22.6","","","","","West","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
63,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Sunadabashi","Sunadabashi","7",18000000,"3LDK","80",,"","","","1975","SRC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
64,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Daikancho","Kurumamichi","11",8800000,"4DK","65",,"","","","1985","SRC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
65,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Daikancho","Kurumamichi","10",25000000,"4LDK","80",,"","","","1999","SRC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of redecorated real estate"
66,"Residential Land(Land and Building)","Residential Area","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Tokugawa","Amagasaka","15",48000000,"","95",,"Irregular Shaped","4.0","120","2014","W","House","South","City Road",5.6,"Category 2 Residential District",60,200,"2nd quarter 2014",""
67,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Tokugawa","Takaoka","12",32000000,"3LDK","70",,"","","","2013","RC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
68,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Tokugawa","Morishita (Aichi)","10",3100000,"1K","15",,"","","","1993","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
69,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Tokugawa","Morishita (Aichi)","11",19000000,"3LDK","70",,"","","","2000","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
70,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Tokugawa","Morishita (Aichi)","4",14000000,"4LDK","80",,"","","","1991","SRC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
71,"Residential Land(Land Only)","Residential Area","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Tokugawacho","Morishita (Aichi)","4",43000000,"","180",240000,"Rectangular Shaped","8.0","","","","","North","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
72,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Higashisakura","Takaoka","2",600000,"","20",,"","","","1974","SRC","House","","",,"Commercial District",80,800,"2nd quarter 2014","Dealings of non-redecorating real estate"
73,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Higashisakura","Takaoka","2",1200000,"1K","20",,"","","","1974","SRC","House","","",,"Commercial District",80,800,"2nd quarter 2014","Dealings of redecorated real estate"
74,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Higashisakura","Takaoka","2",5000000,"1K","20",,"","","","1974","SRC","House","","",,"Commercial District",80,800,"2nd quarter 2014","Dealings of redecorated real estate"
75,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Higashisakura","Takaoka","2",1800000,"1K","20",,"","","","1974","SRC","House","","",,"Commercial District",80,800,"2nd quarter 2014","Dealings of non-redecorating real estate"
76,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Yada","Ozone","7",15000000,"3LDK","65",,"","","","2001","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
77,"Residential Land(Land Only)","Residential Area","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Yada","Yada (Aichi)","4",9000000,"","65",140000,"Semi-rectangular Shaped","4.5","","","","","Southwest","City Road",2.2,"Category 2 Residential District",60,200,"2nd quarter 2014",""
78,"Residential Land(Land and Building)","Residential Area","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Yamaguchicho","Morishita (Aichi)","9",44000000,"","85",,"Irregular Shaped","6.0","110","2014","W","House","East","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
79,"Residential Land(Land Only)","Residential Area","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Yoshino","Amagasaka","6",6000000,"","50",120000,"Rectangular Shaped","5.0","","","","","West","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
80,"Pre-owned Condominiums, etc.","","23102","Aichi Prefecture","Higashi Ward,Nagoya City","Yoshino","Morishita (Aichi)","6",16000000,"3LDK","60",,"","","","1988","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
81,"Residential Land(Land Only)","Residential Area","23103","Aichi Prefecture","Kita Ward,Nagoya City","Ikomacho","Shigahondori","3",13000000,"","80",160000,"Rectangular Shaped","4.5","","","","","East","City Road",5.4,"Near Commercial District",80,200,"2nd quarter 2014",""
82,"Residential Land(Land Only)","Residential Area","23103","Aichi Prefecture","Kita Ward,Nagoya City","Ogamacho","Ajiyoshi (Meitetsu)","30-60minutes",19000000,"","150",120000,"Rectangular Shaped","10.0","","","","","West","National Highway",40.0,"Semi-industrial District",60,300,"2nd quarter 2014",""
83,"Pre-owned Condominiums, etc.","","23103","Aichi Prefecture","Kita Ward,Nagoya City","Osugi","Amagasaka","3",22000000,"3LDK","75",,"","","","2001","SRC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
84,"Pre-owned Condominiums, etc.","","23103","Aichi Prefecture","Kita Ward,Nagoya City","Ozone","Ozone","2",29000000,"3LDK","75",,"","","","2005","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
85,"Pre-owned Condominiums, etc.","","23103","Aichi Prefecture","Kita Ward,Nagoya City","Ozone","Ozone","2",27000000,"3LDK","75",,"","","","2005","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
86,"Pre-owned Condominiums, etc.","","23103","Aichi Prefecture","Kita Ward,Nagoya City","Ozone","Ozone","2",27000000,"3LDK","75",,"","","","2005","RC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
87,"Pre-owned Condominiums, etc.","","23103","Aichi Prefecture","Kita Ward,Nagoya City","Ozone","Ozone","4",8000000,"3LDK","55",,"","","","1985","SRC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
88,"Pre-owned Condominiums, etc.","","23103","Aichi Prefecture","Kita Ward,Nagoya City","Ozone","Ozone","3",14000000,"4LDK","75",,"","","","1982","SRC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of redecorated real estate"
89,"Pre-owned Condominiums, etc.","","23103","Aichi Prefecture","Kita Ward,Nagoya City","Ozone","Ozone","3",11000000,"","65",,"","","","1982","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
90,"Pre-owned Condominiums, etc.","","23103","Aichi Prefecture","Kita Ward,Nagoya City","Ozone","Ozone","2",27000000,"4LDK","75",,"","","","2005","RC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
91,"Pre-owned Condominiums, etc.","","23103","Aichi Prefecture","Kita Ward,Nagoya City","Ozone","Ozone","5",5000000,"3LDK","65",,"","","","1985","SRC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
92,"Pre-owned Condominiums, etc.","","23103","Aichi Prefecture","Kita Ward,Nagoya City","Kamiiidakitamachi","Kamiiida","1",27000000,"4LDK","95",,"","","","2004","SRC","House","","",,"Near Commercial District",80,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
93,"Pre-owned Condominiums, etc.","","23103","Aichi Prefecture","Kita Ward,Nagoya City","Kamiiidahigashimachi","Kamiiida","11",15000000,"3LDK","70",,"","","","1994","SRC","House","","",,"Semi-industrial District",60,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
94,"Residential Land(Land Only)","Residential Area","23103","Aichi Prefecture","Kita Ward,Nagoya City","Kamiiidaminamimachi","Kamiiida","7",6600000,"","55",120000,"Rectangular Shaped","4.5","","","","","West","City Road",7.3,"Semi-industrial District",60,200,"2nd quarter 2014",""
95,"Residential Land(Land Only)","Residential Area","23103","Aichi Prefecture","Kita Ward,Nagoya City","Kisoji","Ajiyoshi (Meitetsu)","30-60minutes",11000000,"","105",100000,"Rectangular Shaped","7.6","","","","","East","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
96,"Pre-owned Condominiums, etc.","","23103","Aichi Prefecture","Kita Ward,Nagoya City","Kinjo","Kurokawa (Aichi)","10",16000000,"3LDK","75",,"","","","1987","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
97,"Pre-owned Condominiums, etc.","","23103","Aichi Prefecture","Kita Ward,Nagoya City","Kinjo","Meijokoen","10",7500000,"3DK","65",,"","","","1973","SRC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
98,"Residential Land(Land and Building)","Residential Area","23103","Aichi Prefecture","Kita Ward,Nagoya City","Kusunoki","Ajima","24",23000000,"","125",,"&quot;Flag-shaped&quot; etc.","2.8","100","2014","W","House","South","City Road",8.2,"Near Commercial District",80,200,"2nd quarter 2014",""
