"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
1,"Residential Land(Land Only)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Uetayahon","Omiya (Saitama)","30-60minutes",19000000,"","690",28000,"Irregular Shaped","30.0","","","","","Northeast","City Road",8.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
2,"Pre-owned Condominiums, etc.","","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Uetayahon","Kitayono","30-60minutes",700000,"2LDK","50",,"","","","1973","RC","House","","",,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
3,"Residential Land(Land Only)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Uchinohongo","Nishioomiya","30-60minutes",27000000,"","440",60000,"Semi-rectangular Shaped","17.0","","","","","Southwest","City Road",3.4,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
4,"Residential Land(Land and Building)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Sashiogi","Sashiogi","10",27000000,"","105",,"Semi-rectangular Shaped","9.4","105","2014","W","House","Northeast","Private Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
5,"Residential Land(Land and Building)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Sashiogi","Sashiogi","24",13000000,"","100",,"Semi-rectangular Shaped","7.0","95","1996","W","House","Northeast","Private Road",4.5,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014","Dealings in which auction or arbiter participates"
6,"Residential Land(Land and Building)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Sashiogi","Sashiogi","10",27000000,"","105",,"Semi-rectangular Shaped","9.1","100","2014","W","House","Southwest","Private Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
7,"Residential Land(Land and Building)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Sashiogi","Sashiogi","8",16000000,"","125",,"Irregular Shaped","10.0","80","1976","W","House","Southeast","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
8,"Residential Land(Land and Building)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Sashiogi","Sashiogi","9",26000000,"","110",,"Semi-shaped","7.9","95","2014","W","House","Southwest","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
9,"Residential Land(Land and Building)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Sashiogi","Sashiogi","9",26000000,"","105",,"Semi-rectangular Shaped","9.5","100","2014","W","House","Southwest","Private Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
10,"Residential Land(Land Only)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Sashiogi","Nishioomiya","25",12000000,"","165",73000,"&quot;Flag-shaped&quot; etc.","3.0","","","","","Southwest","Private Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
11,"Residential Land(Land Only)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Sashiogi","Nishioomiya","5",30000000,"","160",190000,"Semi-rectangular Shaped","9.4","","","","","Northwest","Access Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
12,"Residential Land(Land Only)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Sashiogiryobessho","Sashiogi","10",13000000,"","270",49000,"Semi-trapezoidal Shaped","35.0","","","","","West","City Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
13,"Residential Land(Land and Building)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Sajikawa","Nishioomiya","30-60minutes",26000000,"","140",,"&quot;Flag-shaped&quot; etc.","","110","2014","W","House","Southwest","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
14,"Residential Land(Land Only)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Sajikawa","Nishioomiya","28",23000000,"","220",100000,"Semi-rectangular Shaped","16.5","","","","","Northwest","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
15,"Residential Land(Land and Building)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Sajikawa","Nishioomiya","30-60minutes",10000000,"","100",,"Semi-trapezoidal Shaped","8.0","85","1976","W","House","Southeast","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
16,"Residential Land(Land Only)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Takagi","Nishioomiya","25",20000000,"","270",74000,"Semi-rectangular Shaped","13.3","","","","","East","Access Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
17,"Pre-owned Condominiums, etc.","","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Takagi","Nishioomiya","15",3200000,"3LDK","55",,"","","","1974","RC","House","","",,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
18,"Residential Land(Land Only)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Tsuchiya","Sashiogi","12",20000000,"","130",150000,"Irregular Shaped","13.0","","","","","Southwest","City Road",7.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
19,"Residential Land(Land and Building)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Oaza Nishiasuma","Sashiogi","19",14000000,"","105",,"Semi-trapezoidal Shaped","9.0","80","1988","W","House","Southeast","City Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
20,"Residential Land(Land and Building)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Mihashi","Omiya (Saitama)","30-60minutes",18000000,"","145",,"Semi-rectangular Shaped","12.0","125","1987","W","House","Northeast","Prefectural Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
21,"Residential Land(Land Only)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Mihashi","Nishioomiya","16",10000000,"","130",78000,"Irregular Shaped","20.9","","","","","Southeast","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
22,"Residential Land(Land Only)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Mihashi","Nishioomiya","6",54000000,"","330",160000,"Semi-rectangular Shaped","13.0","","","","","North","City Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
23,"Residential Land(Land and Building)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Mihashi","Nishioomiya","15",31000000,"","100",,"Semi-trapezoidal Shaped","6.0","95","2014","W","House","Northeast","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
24,"Pre-owned Condominiums, etc.","","11101","Saitama Prefecture","Nishi Ward,Saitama City","Mihashi","Nishioomiya","14",8000000,"3LDK","55",,"","","","1992","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
25,"Residential Land(Land Only)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Miyamaecho","Nishioomiya","6",9500000,"","310",30000,"Semi-rectangular Shaped","17.0","","","","","Northeast","Private Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
26,"Residential Land(Land and Building)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Miyamaecho","Nishioomiya","19",10000000,"","75",,"Semi-rectangular Shaped","9.0","65","1991","W","House","Southeast","Private Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
27,"Residential Land(Land Only)","Residential Area","11101","Saitama Prefecture","Nishi Ward,Saitama City","Miyamaecho","Nishioomiya","9",11000000,"","185",60000,"Semi-shaped","20.0","","","","","North","Private Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
28,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Kushihikicho","Omiya (Saitama)","30-60minutes",35000000,"","135",,"Irregular Shaped","","","2014","W","House","North","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
29,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Kushihikicho","Nisshin (Saitama)","20",31000000,"","135",230000,"Semi-rectangular Shaped","7.0","","","","","South","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
30,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Kombacho","Konba","4",25000000,"","200",120000,"Semi-trapezoidal Shaped","18.0","","","","","West","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
31,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Torocho","Toro","3",54000000,"","120",,"Rectangular Shaped","7.5","","2014","","","Southwest","City Road",6.0,"Category 2 Residential District",,,"2nd quarter 2014",""
32,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Torocho","Toro","8",60000000,"","230",260000,"Semi-rectangular Shaped","12.0","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
33,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Torocho","Toro","9",23000000,"","115",200000,"&quot;Flag-shaped&quot; etc.","3.0","","","","","Northeast","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
34,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Torocho","Toro","6",3500000,"1K","15",,"","","","1989","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
35,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Naracho","Miyahara","19",23000000,"","135",,"Semi-trapezoidal Shaped","23.0","95","2000","W","House","Southwest","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
36,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Naracho","Miyahara","26",23000000,"","260",88000,"Rectangular Shaped","13.4","","","","","East","City Road",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
37,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Nisshincho","Omiya (Saitama)","30-60minutes",22000000,"","100",,"&quot;Flag-shaped&quot; etc.","3.7","90","2001","W","House","West","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
38,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Nisshincho","Omiya (Saitama)","30-60minutes",24000000,"","100",,"Semi-rectangular Shaped","11.5","100","2014","W","House","West","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
39,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Nisshincho","Nisshin (Saitama)","8",19000000,"","210",92000,"&quot;Flag-shaped&quot; etc.","4.6","","","","","North","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
40,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Nisshincho","Nisshin (Saitama)","8",9200000,"3LDK","55",,"","","","1993","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
41,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Nisshincho","Nisshin (Saitama)","10",17000000,"4LDK","80",,"","","","2003","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings of non-redecorating real estate"
42,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Nisshincho","Nisshin (Saitama)","4",23000000,"","65",,"","","","1998","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
43,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Nisshincho","Nisshin (Saitama)","15",10000000,"3LDK","70",,"","","","2001","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings of non-redecorating real estate"
44,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Nisshincho","Nisshin (Saitama)","5",12000000,"3LDK","60",,"","","","1992","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
45,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Nisshincho","Nisshin (Saitama)","10",21000000,"3LDK","70",,"","","","2003","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
46,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Nisshincho","Nisshin (Saitama)","10",17000000,"3LDK","60",,"","","","1994","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
47,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Nisshincho","Nisshin (Saitama)","10",12000000,"3LDK","55",,"","","","1994","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
48,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Higashionaricho","Kamonomiya","6",25000000,"","105",240000,"Semi-rectangular Shaped","9.5","","","","","Northeast","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
49,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Higashionaricho","Kamonomiya","5",52000000,"","105",,"Semi-rectangular Shaped","14.0","100","2014","LS","House","Northeast","City Road",8.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
50,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Higashionaricho","Kitaomiya","4",33000000,"","180",180000,"Semi-square Shaped","12.5","","","","","Southwest","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
51,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Higashionaricho","Tetsudohakubutsukan","10",46000000,"","100",,"Semi-square Shaped","","100","2013","W","House","Southeast","Private Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
52,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Higashionaricho","Toro","20",40000000,"","240",170000,"Rectangular Shaped","","","","","","Southwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
53,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Besshocho","Miyahara","26",4200000,"","95",,"Rectangular Shaped","6.5","270","1974","RC","House","North","City Road",8.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
54,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Besshocho","Miyahara","28",14000000,"","70",190000,"Semi-trapezoidal Shaped","13.5","","","","","Southeast","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
55,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Hongocho","Konba","14",18000000,"","100",180000,"Semi-rectangular Shaped","7.2","","","","","Southwest","City Road",,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
56,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Hongocho","Toro","23",20000000,"","100",200000,"Rectangular Shaped","8.7","","","","","Southeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
57,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Hongocho","Toro","16",45000000,"","185",,"Rectangular Shaped","8.2","310","1989","S","Housing Complex","Southeast","City Road",7.6,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
58,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Hongocho","Toro","11",36000000,"","100",,"Rectangular Shaped","11.4","100","2014","W","House","Northwest","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
59,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Hongocho","Higashiomiya","18",36000000,"","200",,"Semi-rectangular Shaped","10.9","115","1978","W","House","Southwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
60,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Hongocho","Miyahara","20",30000000,"","200",150000,"Semi-trapezoidal Shaped","9.1","","","","","Northwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
61,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Bonsaicho","Omiyakoen","9",14000000,"2DK","60",,"","","","1989","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
62,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Miyaharacho","Kamonomiya","5",28000000,"3LDK","70",,"","","","2009","RC","House","","",,"Industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
63,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Miyaharacho","Kamonomiya","8",12000000,"2LDK","60",,"","","","1987","SRC","House","","",,"Industrial District",60,200,"2nd quarter 2014",""
64,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Miyaharacho","Toro","18",25000000,"","150",160000,"Semi-rectangular Shaped","","","","","","Northwest","Private Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
65,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Miyaharacho","Higashimiyahara","4",13000000,"3LDK","65",,"","","","1994","SRC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
66,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Miyaharacho","Miyahara","23",20000000,"","125",,"&quot;Flag-shaped&quot; etc.","","100","2003","W","House","Northeast","City Road",4.0,"Semi-residential District",60,200,"2nd quarter 2014",""
67,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Miyaharacho","Miyahara","16",17000000,"","100",170000,"Semi-square Shaped","10.2","","","","","Southwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
68,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Miyaharacho","Miyahara","4",40000000,"","135",,"&quot;Flag-shaped&quot; etc.","2.0","105","2013","W","House","North","City Road",4.0,"Near Commercial District",80,300,"2nd quarter 2014",""
69,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Miyaharacho","Miyahara","5",70000000,"","195",,"Trapezoidal Shaped","8.4","190","2009","W","Housing Complex, Office","East","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
70,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Miyaharacho","Miyahara","8",48000000,"4LDK","100",,"","","","2009","RC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
71,"Pre-owned Condominiums, etc.","","11102","Saitama Prefecture","Kita Ward,Saitama City","Miyaharacho","Miyahara","5",8500000,"3LDK","60",,"","","","1994","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
72,"Residential Land(Land and Building)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Yoshinocho","Miyahara","30-60minutes",23000000,"","110",,"Rectangular Shaped","7.4","100","2014","W","House","Southeast","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
73,"Residential Land(Land Only)","Residential Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Yoshinocho","Miyahara","15",14000000,"","75",180000,"Semi-rectangular Shaped","7.0","","","","","Southwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
74,"Residential Land(Land Only)","Industrial Area","11102","Saitama Prefecture","Kita Ward,Saitama City","Yoshinocho","Yoshinohara","9",71000000,"","670",110000,"Semi-rectangular Shaped","22.0","","","","","Northwest","Village Road",6.0,"Industrial District",60,200,"2nd quarter 2014",""
75,"Residential Land(Land and Building)","Residential Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Amanumacho","Omiya (Saitama)","21",42000000,"","115",,"Semi-rectangular Shaped","8.5","100","2014","W","House","West","Private Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
76,"Residential Land(Land Only)","Residential Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Amanumacho","Saitamashintoshin","16",34000000,"","135",250000,"Rectangular Shaped","8.5","","","","","Northeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
77,"Residential Land(Land and Building)","Residential Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Kamikocho","Omiya (Saitama)","21",43000000,"","130",,"Rectangular Shaped","7.0","100","2011","LS","House","East","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
78,"Pre-owned Condominiums, etc.","","11103","Saitama Prefecture","Omiya Ward,Saitama City","Kamikocho","Omiya (Saitama)","22",20000000,"3LDK","65",,"","","","1999","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
79,"Pre-owned Condominiums, etc.","","11103","Saitama Prefecture","Omiya Ward,Saitama City","Kitabukurocho","Saitamashintoshin","7",16000000,"3DK","60",,"","","","1986","RC","House","","",,"Industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
80,"Residential Land(Land and Building)","Residential Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Kushihikicho","Omiya (Saitama)","19",43000000,"","100",,"Square Shaped","9.0","100","2014","W","House","Northwest","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
81,"Residential Land(Land and Building)","Residential Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Sakuragicho","Omiya (Saitama)","15",50000000,"","110",,"Square Shaped","10.0","100","2006","W","House","West","City Road",4.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
82,"Pre-owned Condominiums, etc.","","11103","Saitama Prefecture","Omiya Ward,Saitama City","Sakuragicho","Omiya (Saitama)","11",29000000,"3LDK","70",,"","","","1996","RC","House","","",,"Near Commercial District",80,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
83,"Pre-owned Condominiums, etc.","","11103","Saitama Prefecture","Omiya Ward,Saitama City","Sakuragicho","Omiya (Saitama)","18",26000000,"3LDK","55",,"","","","2009","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
84,"Pre-owned Condominiums, etc.","","11103","Saitama Prefecture","Omiya Ward,Saitama City","Sakuragicho","Omiya (Saitama)","11",27000000,"3LDK","70",,"","","","1996","RC","House","","",,"Near Commercial District",80,200,"2nd quarter 2014",""
85,"Residential Land(Land Only)","Residential Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Junocho","Omiyakoen","3",26000000,"","125",210000,"Semi-trapezoidal Shaped","10.0","","","","","Northwest","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
86,"Residential Land(Land Only)","Residential Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Sengencho","Omiya (Saitama)","11",100000000,"","250",410000,"Rectangular Shaped","14.0","","","","","South","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
87,"Residential Land(Land and Building)","Commercial Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Daimoncho","Omiya (Saitama)","7",110000000,"","185",,"Rectangular Shaped","8.5","210","2001","LS","Shop","East","City Road",4.5,"Commercial District",80,400,"2nd quarter 2014",""
88,"Residential Land(Land and Building)","Residential Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Daimoncho","Omiya (Saitama)","4",1700000000,"","730",,"Rectangular Shaped","14.5","2,000 m^2 or greater.","1975","SRC","Office, Shop","West","Prefectural Road",16.0,"Commercial District",80,600,"2nd quarter 2014",""
89,"Pre-owned Condominiums, etc.","","11103","Saitama Prefecture","Omiya Ward,Saitama City","Dotecho","Kitaomiya","3",4200000,"1K","25",,"","","","1990","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
90,"Residential Land(Land Only)","Residential Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Mihashi","Omiya (Saitama)","24",35000000,"","150",230000,"Semi-square Shaped","12.5","","","","","Southwest","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
91,"Residential Land(Land Only)","Residential Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Mihashi","Omiya (Saitama)","26",18000000,"","115",150000,"Semi-rectangular Shaped","","","","","","Northeast","Private Road",4.0,"Semi-residential District",60,200,"2nd quarter 2014",""
92,"Residential Land(Land and Building)","Residential Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Mihashi","Omiya (Saitama)","30-60minutes",29000000,"","115",,"Rectangular Shaped","15.0","95","2014","W","House","West","City Road",4.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
93,"Residential Land(Land and Building)","Residential Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Mihashi","Omiya (Saitama)","30-60minutes",35000000,"","110",,"Rectangular Shaped","9.5","100","2014","W","House","East","City Road",3.6,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
94,"Residential Land(Land Only)","Residential Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Mihashi","Omiya (Saitama)","27",18000000,"","130",140000,"Trapezoidal Shaped","9.0","","","","","Northwest","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
95,"Residential Land(Land and Building)","Residential Area","11103","Saitama Prefecture","Omiya Ward,Saitama City","Mihashi","Omiya (Saitama)","30-60minutes",33000000,"","105",,"Semi-rectangular Shaped","11.0","105","2014","W","House","East","City Road",4.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
