"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
220,"Agricultural Land","","06382","Yamagata Prefecture","Kawanishi Town,Higashiokitama County","Oaza Nishiotsuka","","",300000,"","1000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
221,"Agricultural Land","","06382","Yamagata Prefecture","Kawanishi Town,Higashiokitama County","Oaza Yoshita","","",3900000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
222,"Agricultural Land","","06382","Yamagata Prefecture","Kawanishi Town,Higashiokitama County","Oaza Yoshita","","",1700000,"","2900",,"","","","","","","","",,"",,,"2nd quarter 2014",""
223,"Residential Land(Land Only)","Residential Area","06402","Yamagata Prefecture","Shirataka Town,Nishiokitama County","Oaza Ayukai","Ayukai","3",600000,"","250",2400,"Irregular Shaped","10.5","","","","","Southeast","Town Road",4.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
224,"Residential Land(Land and Building)","Residential Area","06402","Yamagata Prefecture","Shirataka Town,Nishiokitama County","Oaza Ayukai","Shikinosato","11",2900000,"","1000",,"Irregular Shaped","10.0","270","1975","S","Parking Lot","North","Town Road",7.7,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
225,"Residential Land(Land and Building)","Residential Area","06402","Yamagata Prefecture","Shirataka Town,Nishiokitama County","Oaza Arato","Arato","9",1500000,"","135",,"Semi-trapezoidal Shaped","13.5","140","1983","W","House","West","Road",3.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
226,"Residential Land(Land Only)","Residential Area","06402","Yamagata Prefecture","Shirataka Town,Nishiokitama County","Oaza Arato","Arato","16",6000000,"","880",6800,"Irregular Shaped","18.5","","","","","North","Town Road",6.8,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
227,"Residential Land(Land Only)","Residential Area","06402","Yamagata Prefecture","Shirataka Town,Nishiokitama County","Oaza Arato","Arato","9",3000000,"","175",17000,"Irregular Shaped","13.0","","","","","Northwest","Town Road",3.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of adjacent land"
228,"Agricultural Land","","06402","Yamagata Prefecture","Shirataka Town,Nishiokitama County","Oaza Arato","","",50000,"","520",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings of adjacent land"
229,"Agricultural Land","","06402","Yamagata Prefecture","Shirataka Town,Nishiokitama County","Oaza Miyama","","",160000,"","950",,"","","","","","","","",,"",,,"2nd quarter 2014",""
230,"Agricultural Land","","06402","Yamagata Prefecture","Shirataka Town,Nishiokitama County","Oaza Miyama","","",110000,"","640",,"","","","","","","","",,"",,,"2nd quarter 2014",""
231,"Agricultural Land","","06402","Yamagata Prefecture","Shirataka Town,Nishiokitama County","Oaza Miyama","","",730000,"","4300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
232,"Agricultural Land","","06402","Yamagata Prefecture","Shirataka Town,Nishiokitama County","Oaza Yokotajiri","","",79000,"","1800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
233,"Agricultural Land","","06428","Yamagata Prefecture","Shonai Town,Higashitagawa County","Koideshinden","","",4400000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
234,"Agricultural Land","","06428","Yamagata Prefecture","Shonai Town,Higashitagawa County","Joman","","",940000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
235,"Agricultural Land","","06461","Yamagata Prefecture","Yuza Town,Akumi County","Miyata","","",4300000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
