"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
121,"Residential Land(Land and Building)","Residential Area","05201","Akita Prefecture","Akita City","Higashidoori","Akita","15",14000000,"","280",,"Rectangular Shaped","18.5","120","1977","W","House","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
122,"Residential Land(Land and Building)","Residential Area","05201","Akita Prefecture","Akita City","Higashidoorinakamachi","Akita","11",32000000,"","530",,"Rectangular Shaped","27.0","260","1999","W","House","North","City Road",8.0,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
123,"Residential Land(Land and Building)","Residential Area","05201","Akita Prefecture","Akita City","Higashidoorinakamachi","Akita","9",9700000,"","160",,"Rectangular Shaped","9.4","115","1968","W","House","East","City Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
124,"Residential Land(Land and Building)","Residential Area","05201","Akita Prefecture","Akita City","Hiroomote","Akita","30-60minutes",7200000,"","200",,"Rectangular Shaped","12.7","70","1987","W","House","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
125,"Residential Land(Land Only)","Residential Area","05201","Akita Prefecture","Akita City","Hiroomote","Akita","21",14000000,"","360",39000,"Rectangular Shaped","11.8","","","","","East","City Road",6.0,"Near Commercial District",80,200,"2nd quarter 2014",""
126,"Residential Land(Land and Building)","Residential Area","05201","Akita Prefecture","Akita City","Hiroomote","Akita","25",9000000,"","220",,"Rectangular Shaped","15.7","70","1973","W","House","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
127,"Residential Land(Land and Building)","Residential Area","05201","Akita Prefecture","Akita City","Hiroomote","Akita","30-60minutes",7800000,"","200",,"Rectangular Shaped","12.7","70","1987","W","House","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
128,"Residential Land(Land Only)","Residential Area","05201","Akita Prefecture","Akita City","Hodonosuwacho","Akita","28",14000000,"","280",49000,"Irregular Shaped","","","","","","North","Private Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
129,"Residential Land(Land Only)","Residential Area","05201","Akita Prefecture","Akita City","Hodonochiyodamachi","Akita","30-60minutes",16000000,"","260",60000,"Semi-square Shaped","15.4","","","","","East","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
130,"Residential Land(Land and Building)","Residential Area","05201","Akita Prefecture","Akita City","Hodonohatcho","Akita","30-60minutes",17000000,"","270",,"Semi-trapezoidal Shaped","15.0","155","1976","W","House","Northeast","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
131,"Residential Land(Land Only)","Residential Area","05201","Akita Prefecture","Akita City","Hodonohatcho","Akita","29",12000000,"","260",48000,"Semi-rectangular Shaped","11.0","","","","","Northeast","City Road",5.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
132,"Residential Land(Land Only)","Residential Area","05201","Akita Prefecture","Akita City","Hodonoharanomachi","Akita","30-60minutes",23000000,"","400",58000,"Semi-rectangular Shaped","13.2","","","","","South","City Road",16.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
133,"Residential Land(Land and Building)","Residential Area","05201","Akita Prefecture","Akita City","Minamidoorimiyata","Akita","11",13000000,"","95",,"Rectangular Shaped","9.0","90","2014","W","House","Southwest","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
134,"Residential Land(Land and Building)","Residential Area","05201","Akita Prefecture","Akita City","Yanagida","Akita","30-60minutes",18000000,"","200",,"Semi-square Shaped","14.1","145","2003","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014","Dealings in which auction or arbiter participates"
135,"Residential Land(Land and Building)","Residential Area","05201","Akita Prefecture","Akita City","Yanagida","Akita","30-60minutes",6000000,"","200",,"Rectangular Shaped","13.5","120","1990","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
136,"Residential Land(Land and Building)","Residential Area","05201","Akita Prefecture","Akita City","Yanagida","Akita","30-60minutes",15000000,"","350",,"Rectangular Shaped","22.1","180","1988","W","Housing Complex","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
137,"Agricultural Land","","05201","Akita Prefecture","Akita City","Yanagida","","",1000000,"","1000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
138,"Residential Land(Land and Building)","Residential Area","05201","Akita Prefecture","Akita City","Yabaseisano","Akita","30-60minutes",8100000,"","165",,"Rectangular Shaped","10.9","80","1982","LS","House","West","Private Road",3.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
139,"Residential Land(Land Only)","Residential Area","05201","Akita Prefecture","Akita City","Yabasetagoro","Akita","30-60minutes",16000000,"","280",58000,"Semi-square Shaped","16.6","","","","","South","City Road",5.3,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
140,"Residential Land(Land and Building)","Residential Area","05201","Akita Prefecture","Akita City","Yabasehoncho","Akita","30-60minutes",31000000,"","150",,"Rectangular Shaped","9.4","110","2014","W","House","North","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
141,"Residential Land(Land Only)","Residential Area","05201","Akita Prefecture","Akita City","Yamatedai","Akita","1H-1H30",5100000,"","240",21000,"Semi-square Shaped","16.5","","","","","West","City Road",6.0,"Urbanization Control Area",50,80,"2nd quarter 2014",""
142,"Residential Land(Land Only)","Residential Area","05201","Akita Prefecture","Akita City","Yokomori","Akita","30-60minutes",5500000,"","300",18000,"Rectangular Shaped","12.0","","","","","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
143,"Residential Land(Land Only)","Residential Area","05201","Akita Prefecture","Akita City","Yotsugoya","Yotsugoya","3",21000000,"","2,000 m^2 or greater.",11000,"Trapezoidal Shaped","50.0m or longer.","","","","","West","City Road",6.5,"Urbanization Control Area",,,"2nd quarter 2014",""
144,"Residential Land(Land Only)","Residential Area","05202","Akita Prefecture","Noshiro City","Futatsuimachi","Futatsui","10",1800000,"","100",18000,"Semi-shaped","4.7","","","","","Southeast","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
145,"Residential Land(Land Only)","Residential Area","05202","Akita Prefecture","Noshiro City","Futatsuimachi","Futatsui","10",1800000,"","100",18000,"Semi-shaped","4.8","","","","","Southeast","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
146,"Residential Land(Land and Building)","Commercial Area","05210","Akita Prefecture","Yurihonjo City","Kawaguchi","Ugohonjo","30-60minutes",15000000,"","370",,"Trapezoidal Shaped","13.3","240","1996","W","Housing Complex","Northwest","National Highway",22.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
147,"Residential Land(Land and Building)","Residential Area","05210","Akita Prefecture","Yurihonjo City","Higashibonten","Ugohonjo","13",19000000,"","150",,"Rectangular Shaped","9.0","105","2014","W","House","Southeast","City Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
