"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
226,"Agricultural Land","","32209","Shimane Prefecture","Unnan City","Daitochoninnaji","","",570000,"","1100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
227,"Agricultural Land","","32209","Shimane Prefecture","Unnan City","Mitoyachootsukamiya","","",110000,"","190",,"","","","","","","","",,"",,,"2nd quarter 2014",""
228,"Residential Land(Land Only)","Residential Area","32209","Shimane Prefecture","Unnan City","Mitoyachokojo","Kisuki","30-60minutes",2000000,"","185",11000,"Semi-rectangular Shaped","18.0","","","","","South","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
229,"Residential Land(Land Only)","Industrial Area","32209","Shimane Prefecture","Unnan City","Mitoyachotonogochi","","",2000000,"","2,000 m^2 or greater.",310,"Irregular Shaped","15.0","","","","","North","City Road",7.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
230,"Residential Land(Land and Building)","Residential Area","32209","Shimane Prefecture","Unnan City","Yoshidachoyoshida","","",130000,"","230",,"Irregular Shaped","21.0","100","","W","House","South","City Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
231,"Forest Land","","32343","Shimane Prefecture","Okuizumo Town,Nita County","Kawachi","","",850000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
232,"Agricultural Land","","32343","Shimane Prefecture","Okuizumo Town,Nita County","Yashiro","","",770000,"","2200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
233,"Forest Land","","32343","Shimane Prefecture","Okuizumo Town,Nita County","Yokota","","",27000,"","270",,"","","","","","","","",,"",,,"2nd quarter 2014",""
234,"Agricultural Land","","32386","Shimane Prefecture","Iinan Town,Iishi County","Shimoakana","","",310000,"","450",,"","","","","","","","",,"",,,"2nd quarter 2014",""
235,"Agricultural Land","","32386","Shimane Prefecture","Iinan Town,Iishi County","Shimoakana","","",2200000,"","3100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
236,"Agricultural Land","","32386","Shimane Prefecture","Iinan Town,Iishi County","Shimoakana","","",630000,"","910",,"","","","","","","","",,"",,,"2nd quarter 2014",""
237,"Agricultural Land","","32386","Shimane Prefecture","Iinan Town,Iishi County","Shimoakana","","",260000,"","370",,"","","","","","","","",,"",,,"2nd quarter 2014",""
238,"Agricultural Land","","32386","Shimane Prefecture","Iinan Town,Iishi County","Shimoakana","","",310000,"","440",,"","","","","","","","",,"",,,"2nd quarter 2014",""
239,"Agricultural Land","","32386","Shimane Prefecture","Iinan Town,Iishi County","Tsunoi","","",150000,"","170",,"","","","","","","","",,"",,,"2nd quarter 2014",""
240,"Residential Land(Land and Building)","Commercial Area","32441","Shimane Prefecture","Kawamoto Town,Ochi County","Oaza Kawamoto","Iwamikawamoto","3",3500000,"","200",,"Rectangular Shaped","8.0","100","","W","Shop","East","Prefectural Road",7.0,"Commercial District",80,400,"2nd quarter 2014",""
241,"Agricultural Land","","32448","Shimane Prefecture","Misato Town,Ochi County","Kubo","","",500000,"","1300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
242,"Residential Land(Land and Building)","Residential Area","32448","Shimane Prefecture","Misato Town,Ochi County","Kokonokaichi","","",3000000,"","90",,"Semi-shaped","8.0","140","1987","W","House","Northeast","Prefectural Road",8.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
243,"Agricultural Land","","32449","Shimane Prefecture","Onan Town,Ochi County","Asuna","","",35000,"","730",,"","","","","","","","",,"",,,"2nd quarter 2014",""
244,"Agricultural Land","","32449","Shimane Prefecture","Onan Town,Ochi County","Izuha","","",300000,"","135",,"","","","","","","","",,"",,,"2nd quarter 2014",""
245,"Agricultural Land","","32449","Shimane Prefecture","Onan Town,Ochi County","Yamada","","",1000000,"","2500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
246,"Agricultural Land","","32449","Shimane Prefecture","Onan Town,Ochi County","Yamada","","",790000,"","1900",,"","","","","","","","",,"",,,"2nd quarter 2014",""
247,"Forest Land","","32449","Shimane Prefecture","Onan Town,Ochi County","Yamada","","",1100000,"","2800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
248,"Agricultural Land","","32501","Shimane Prefecture","Tsuwano Town,Kanoashi County","Taniho","","",700000,"","690",,"","","","","","","","",,"",,,"2nd quarter 2014",""
249,"Agricultural Land","","32501","Shimane Prefecture","Tsuwano Town,Kanoashi County","Taniho","","",1000000,"","720",,"","","","","","","","",,"",,,"2nd quarter 2014",""
250,"Forest Land","","32501","Shimane Prefecture","Tsuwano Town,Kanoashi County","Washibara","","",290000,"","350",,"","","","","","","","",,"",,,"2nd quarter 2014",""
251,"Forest Land","","32505","Shimane Prefecture","Yoshika Town,Kanoashi County","Kuragi","","",400000,"","660",,"","","","","","","","",,"",,,"2nd quarter 2014",""
252,"Residential Land(Land Only)","Residential Area","32505","Shimane Prefecture","Yoshika Town,Kanoashi County","Sawada","Nichihara","2H-",470000,"","320",1500,"Semi-shaped","8.0","","","","","Northwest","Private Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
253,"Residential Land(Land and Building)","Residential Area","32528","Shimane Prefecture","Okinoshima Town,Oki County","Iida","","",5800000,"","520",,"Irregular Shaped","","65","1996","W","House","Northeast","Town Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
254,"Agricultural Land","","32528","Shimane Prefecture","Okinoshima Town,Oki County","Inugu","","",500000,"","3400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
255,"Residential Land(Land Only)","Residential Area","32528","Shimane Prefecture","Okinoshima Town,Oki County","Sakaemachi","","",3000000,"","195",15000,"Semi-trapezoidal Shaped","9.0","","","","","North","Private Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
256,"Residential Land(Land and Building)","Residential Area","32528","Shimane Prefecture","Okinoshima Town,Oki County","Sakaemachi","","",11000000,"","350",,"Square Shaped","19.0","85","1983","W","House","Southeast","Town Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
257,"Residential Land(Land and Building)","Residential Area","32528","Shimane Prefecture","Okinoshima Town,Oki County","Nakamura","","",4800000,"","115",,"Trapezoidal Shaped","15.0","65","1998","W","House","Northeast","Town Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
