"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
487,"Agricultural Land","","38506","Ehime Prefecture","Ainan Town,Minamiuwa County","Koyama","","",450000,"","620",,"","","","","","","","",,"",,,"2nd quarter 2014",""
488,"Forest Land","","38506","Ehime Prefecture","Ainan Town,Minamiuwa County","Koyama","","",30000,"","1000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
489,"Forest Land","","38506","Ehime Prefecture","Ainan Town,Minamiuwa County","Sozu","","",270000,"","980",,"","","","","","","","",,"",,,"2nd quarter 2014",""
490,"Agricultural Land","","38506","Ehime Prefecture","Ainan Town,Minamiuwa County","Sozu","","",450000,"","1600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
491,"Residential Land(Land Only)","Residential Area","38506","Ehime Prefecture","Ainan Town,Minamiuwa County","Nakanokawa","","",1000000,"","210",4800,"Semi-square Shaped","14.0","","","","","North","Private Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
492,"Forest Land","","38506","Ehime Prefecture","Ainan Town,Minamiuwa County","Hisayoshi","","",1000000,"","1600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
493,"Residential Land(Land and Building)","Residential Area","38506","Ehime Prefecture","Ainan Town,Minamiuwa County","Funakoshi","","",3000000,"","150",,"Semi-rectangular Shaped","8.0","120","","W","House","Northwest","Town Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
494,"Forest Land","","38506","Ehime Prefecture","Ainan Town,Minamiuwa County","Masuda","","",150000,"","2200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
495,"Residential Land(Land and Building)","Residential Area","38506","Ehime Prefecture","Ainan Town,Minamiuwa County","Mishohirajo","","",18000000,"","660",,"Rectangular Shaped","17.5","","1987","W","House","West","Town Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
496,"Residential Land(Land and Building)","Residential Area","38506","Ehime Prefecture","Ainan Town,Minamiuwa County","Mishohirajo","","",8100000,"","460",,"Irregular Shaped","7.0","120","1999","W","House","West","Town Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
497,"Residential Land(Land Only)","Residential Area","38506","Ehime Prefecture","Ainan Town,Minamiuwa County","Mishohirajo","","",3000000,"","115",26000,"Irregular Shaped","22.0","","","","","Northwest","Town Road",10.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
498,"Forest Land","","38506","Ehime Prefecture","Ainan Town,Minamiuwa County","Yutai","","",56000,"","190",,"","","","","","","","",,"",,,"2nd quarter 2014",""
