"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
1,"Residential Land(Land Only)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Oaza Ikawa","Moji","1H-1H30",6000000,"","490",12000,"Irregular Shaped","35.0","","","","","Northeast","Village Road",4.5,"Urbanization Control Area",70,200,"2nd quarter 2014",""
2,"Pre-owned Condominiums, etc.","","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Inazumi","Moji","25",22000000,"4LDK","85",,"","","","","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
3,"Residential Land(Land and Building)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Kishi","Moji","1H30-2H",14000000,"","300",,"Irregular Shaped","12.0","105","1992","W","House","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
4,"Residential Land(Land and Building)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Kishi","Moji","1H30-2H",7000000,"","250",,"Irregular Shaped","","105","1989","W","House","Northwest","City Road",3.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
5,"Residential Land(Land and Building)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Kishishimmachi","Moji","1H-1H30",31000000,"","220",,"Semi-rectangular Shaped","12.5","130","2013","LS","House","Southeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
6,"Residential Land(Land Only)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Kiyomi","Mojiko","26",7800000,"","195",40000,"Rectangular Shaped","11.4","","","","","South","City Road",5.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
7,"Residential Land(Land Only)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Kiyomi","Mojiko","26",7800000,"","195",40000,"Rectangular Shaped","11.0","","","","","South","City Road",5.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
8,"Residential Land(Land and Building)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Komorie","Komorie","11",27000000,"","160",,"Rectangular Shaped","14.0","110","2014","W","House","West","Private Road",4.0,"Industrial District",60,200,"2nd quarter 2014",""
9,"Residential Land(Land and Building)","Commercial Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Sakaemachi","Mojiko","5",4000000,"","55",,"Rectangular Shaped","5.5","85","","W","House, Shop","Southeast","City Road",8.0,"Commercial District",80,400,"2nd quarter 2014",""
10,"Residential Land(Land Only)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Jinai","Moji","21",11000000,"","330",33000,"Semi-rectangular Shaped","12.3","","","","","Northwest","City Road",70.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
11,"Residential Land(Land and Building)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Jinai","Moji","19",31000000,"","620",,"Irregular Shaped","24.0","165","1995","S","Shop","Southeast","Prefectural Road",17.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
12,"Residential Land(Land Only)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Shanoki","Moji","18",19000000,"","230",83000,"Rectangular Shaped","18.0","","","","","Northeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
13,"Residential Land(Land and Building)","Industrial Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Shiranoe","Mojiko","1H30-2H",10000000,"","1800",,"Irregular Shaped","46.5","1600","1979","S","Factory, Office, Warehouse, Other","Northwest","Road",7.0,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
14,"Residential Land(Land and Building)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Shiranoe","Mojiko","1H-1H30",4500000,"","200",,"Semi-rectangular Shaped","12.0","165","","W","House","Southeast","City Road",14.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
15,"Residential Land(Land and Building)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Dairisakuragaoka","Moji","30-60minutes",2700000,"","135",,"Rectangular Shaped","11.0","50","1970","W","House","West","Private Road",4.0,"Urbanization Control Area",,,"2nd quarter 2014",""
16,"Pre-owned Condominiums, etc.","","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Dairihigashi","Komorie","14",5900000,"3LDK","65",,"","","","1989","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
17,"Residential Land(Land and Building)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Dairihommachi","Moji","2",34000000,"","200",,"Semi-rectangular Shaped","13.0","115","2014","","House","Northwest","City Road",8.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
18,"Pre-owned Condominiums, etc.","","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Dairihommachi","Moji","9",13000000,"1LDK","60",,"","","","2010","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
19,"Residential Land(Land Only)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Tanimachi","Mojiko","23",9800000,"","530",18000,"Semi-shaped","22.0","","","","","East","Private Road",3.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
20,"Residential Land(Land and Building)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Tanimachi","Mojiko","24",3000000,"","210",,"Semi-rectangular Shaped","13.0","120","before the war","W","House","Southeast","Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
21,"Residential Land(Land and Building)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Tanoura","Mojiko","30-60minutes",2800000,"","190",,"Irregular Shaped","3.1","80","1973","W","House","West","City Road",2.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
22,"Residential Land(Land Only)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Tanoura","Mojiko","30-60minutes",150000,"","220",690,"Irregular Shaped","30.0","","","","","Northwest","City Road",1.7,"Category 1 Exclusive Low Rise Residential District",60,200,"2nd quarter 2014",""
23,"Residential Land(Land and Building)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Tsunemimachi","Moji","1H30-2H",21000000,"","2,000 m^2 or greater.",,"Semi-trapezoidal Shaped","45.0","390","1967","S","Office","Northeast","Prefectural Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
24,"Residential Land(Land Only)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Narutake","Mojiko","30-60minutes",6700000,"","1700",4000,"Irregular Shaped","50.0m or longer.","","","","","Southwest","City Road",3.7,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
25,"Residential Land(Land Only)","Commercial Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Narutake","Mojiko","30-60minutes",21000000,"","500",41000,"Semi-rectangular Shaped","14.0","","","","","Southeast","Prefectural Road",10.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
26,"Pre-owned Condominiums, etc.","","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Nishikaigan","Mojiko","2",3000000,"3LDK","55",,"","","","","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
27,"Residential Land(Land Only)","Commercial Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Higashimoji","Mojiko","15",6600000,"","110",61000,"Semi-shaped","8.6","","","","","West","Road",7.8,"Commercial District",80,400,"2nd quarter 2014",""
28,"Residential Land(Land and Building)","Residential Area","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Maruyama","Mojiko","18",8300000,"","230",,"Semi-shaped","20.0","135","1987","W","House","West","Town Road",3.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
29,"Pre-owned Condominiums, etc.","","40101","Fukuoka Prefecture","Moji Ward,Kitakyushu City","Yanagiharamachi","Moji","14",19000000,"4LDK","85",,"","","","2005","SRC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
30,"Residential Land(Land Only)","Commercial Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Akashimamachi","Fujinoki","4",45000000,"","1000",43000,"Semi-rectangular Shaped","24.0","","","","","South","National Highway",20.0,"Near Commercial District",80,200,"2nd quarter 2014","Dealings between related objects"
31,"Residential Land(Land Only)","Commercial Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Imamitsu","Fujinoki","6",15000000,"","490",30000,"Semi-rectangular Shaped","26.0","","","","","Northwest","National Highway",20.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
32,"Residential Land(Land Only)","Commercial Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Oaza Otorii","Honjo","30-60minutes",30000000,"","670",45000,"Semi-trapezoidal Shaped","6.0","","","","","Southeast","Prefectural Road",26.0,"Urbanization Control Area",70,200,"2nd quarter 2014","Dealings of adjacent land"
33,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Kamiharamachi","Wakamatsu","30-60minutes",32000000,"","600",,"Trapezoidal Shaped","25.0","250","1993","W","House","West","City Road",5.4,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
34,"Pre-owned Condominiums, etc.","","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Kukinohama","Wakamatsu","11",6600000,"3LDK","75",,"","","","1994","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
35,"Forest Land","","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Oaza Koishi","","",1000000,"","3500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
36,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Takasukita","Orio","1H-1H30",24000000,"","380",,"Semi-shaped","22.0","140","1985","W","House","Northeast","City Road",9.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
37,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Takasuhigashi","Orio","30-60minutes",24000000,"","165",,"Rectangular Shaped","7.5","80","1980","W","House","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
38,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Takasuminami","Orio","30-60minutes",17000000,"","155",,"&quot;Flag-shaped&quot; etc.","11.5","100","2014","W","House","West","Prefectural Road",23.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
39,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Takasuminami","Orio","30-60minutes",28000000,"","200",,"Irregular Shaped","25.0","110","2014","W","House","Southwest","City Road",6.0,"Category 2 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
40,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Takasuminami","Orio","30-60minutes",16000000,"","155",,"&quot;Flag-shaped&quot; etc.","11.2","100","2014","W","House","West","Prefectural Road",23.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
41,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Oaza Takenami","Futajima","30-60minutes",7200000,"","290",,"Semi-rectangular Shaped","20.0","80","1974","W","House","Southeast","City Road",6.0,"Urbanization Control Area",70,200,"2nd quarter 2014","Dealings between related objects"
42,"Residential Land(Land Only)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Tanadamachi","Wakamatsu","30-60minutes",10000000,"","210",49000,"Semi-shaped","11.0","","","","","Southeast","City Road",5.9,"Category 1 Residential District",60,200,"2nd quarter 2014",""
43,"Pre-owned Condominiums, etc.","","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Dojimaru","Okudokai","3",2000000,"Open Floor","60",,"","","","1986","RC","Shop","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
44,"Residential Land(Land Only)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Nakagawamachi","Wakamatsu","10",9000000,"","280",32000,"Trapezoidal Shaped","21.0","","","","","Northeast","City Road",7.5,"Commercial District",80,500,"2nd quarter 2014",""
45,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Namiuchimachi","Wakamatsu","18",2000000,"","30",,"Semi-shaped","4.0","30","","W","House, Shop","Southwest","City Road",8.0,"Near Commercial District",80,200,"2nd quarter 2014",""
46,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Nishikoishimachi","Wakamatsu","30-60minutes",5000000,"","115",,"Rectangular Shaped","9.0","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
47,"Residential Land(Land Only)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Nishihatamachi","Wakamatsu","30-60minutes",720000,"","440",1600,"&quot;Flag-shaped&quot; etc.","","","","","","South","City Road",5.2,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
48,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Hananoji","Orio","1H-1H30",17000000,"","280",,"Semi-shaped","17.0","135","2001","W","House","Southeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
49,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Hamamachi","Wakamatsu","14",9500000,"","180",,"Rectangular Shaped","16.5","220","1952","W","House","Southeast","Prefectural Road",5.0,"Near Commercial District",80,200,"2nd quarter 2014",""
50,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Hamamachi","Wakamatsu","13",5000000,"","120",,"Rectangular Shaped","7.0","100","","W","House","North","City Road",5.2,"Near Commercial District",80,200,"2nd quarter 2014",""
51,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Haramachi","Wakamatsu","30-60minutes",5500000,"","220",,"Semi-square Shaped","14.0","80","1964","W","House","Northwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
52,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Higashifutajima","Futajima","10",3000000,"","135",,"Rectangular Shaped","13.0","55","1967","W","House","North","Road",2.8,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
53,"Residential Land(Land Only)","Industrial Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Hibikimachi","Wakamatsu","1H-1H30",98000000,"","2,000 m^2 or greater.",20000,"Rectangular Shaped","50.0m or longer.","","","","","Northeast","City Road",22.0,"Exclusive Industrial District",60,200,"2nd quarter 2014",""
54,"Residential Land(Land Only)","Commercial Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Furumae","Wakamatsu","14",3200000,"","65",48000,"Semi-square Shaped","9.0","","","","","Northwest","National Highway",20.0,"Near Commercial District",80,200,"2nd quarter 2014",""
55,"Residential Land(Land Only)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Furumae","Wakamatsu","15",8100000,"","185",44000,"Irregular Shaped","8.0","","","","","Northwest","City Road",5.9,"Near Commercial District",80,200,"2nd quarter 2014",""
56,"Residential Land(Land Only)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Furumae","Wakamatsu","13",4200000,"","75",57000,"Semi-rectangular Shaped","6.5","","","","","Northeast","City Road",10.0,"Near Commercial District",80,200,"2nd quarter 2014",""
57,"Residential Land(Land and Building)","Industrial Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Minamifutajima","Futajima","11",54000000,"","990",,"Rectangular Shaped","24.5","1200","1982","S","Factory","Northeast","City Road",11.0,"Industrial District",60,200,"2nd quarter 2014",""
58,"Residential Land(Land Only)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Miyamaemachi","Wakamatsu","30-60minutes",3000000,"","740",4100,"Irregular Shaped","28.5","","","","","East","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
59,"Residential Land(Land Only)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Yamatemachi","Wakamatsu","8",8900000,"","300",30000,"Irregular Shaped","18.0","","","","","Southeast","Road",2.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
60,"Pre-owned Condominiums, etc.","","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Yamatemachi","Wakamatsu","10",17000000,"4LDK","75",,"","","","2010","SRC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
61,"Residential Land(Land and Building)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Yamanodomachi","Wakamatsu","21",4500000,"","290",,"Semi-shaped","14.0","80","1980","W","House","West","City Road",5.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
62,"Residential Land(Land Only)","Residential Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Yojakumachi","Okudokai","6",4000000,"","65",60000,"Rectangular Shaped","3.3","","","","","Northwest","City Road",5.6,"Near Commercial District",80,200,"2nd quarter 2014",""
63,"Residential Land(Land and Building)","Commercial Area","40103","Fukuoka Prefecture","Wakamatsu Ward,Kitakyushu City","Yojakumachi","Fujinoki","13",14000000,"","330",,"Semi-shaped","21.0","220","1982","S, W","House, Shop","South","National Highway",13.0,"Near Commercial District",80,200,"2nd quarter 2014",""
64,"Residential Land(Land and Building)","Commercial Area","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Okidai","Tobata","14",130000000,"","570",,"","21.0","280","2006","S","Other","Northeast","Town Road",15.0,"Industrial District",60,200,"2nd quarter 2014",""
65,"Residential Land(Land and Building)","Commercial Area","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Ginza","Tobata","3",6500000,"","85",,"Rectangular Shaped","5.5","120","","W","House, Shop","Northwest","City Road",5.3,"Commercial District",80,400,"2nd quarter 2014",""
66,"Residential Land(Land Only)","Commercial Area","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Ginza","Tobata","3",3600000,"","45",76000,"&quot;Flag-shaped&quot; etc.","1.0","","","","","Northwest","City Road",5.3,"Commercial District",80,400,"2nd quarter 2014",""
67,"Pre-owned Condominiums, etc.","","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Saiwaimachi","Tobata","9",11000000,"3LDK","60",,"","","","1994","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
68,"Residential Land(Land and Building)","Residential Area","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Shozumachi","Tobata","18",7300000,"","135",,"Trapezoidal Shaped","11.0","75","1994","S","Office","West","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
69,"Pre-owned Condominiums, etc.","","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Shozumachi","Tobata","20",5900000,"3LDK","60",,"","","","1996","RC","House","","",,"Near Commercial District",80,200,"2nd quarter 2014","Dealings of redecorated real estate"
70,"Residential Land(Land and Building)","Residential Area","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Sembo","Kyushukodaimae","11",120000000,"","240",,"Semi-trapezoidal Shaped","11.0","400","1981","S","Housing Complex","North","City Road",5.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
71,"Residential Land(Land and Building)","Residential Area","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Sembo","Kyushukodaimae","13",29000000,"","300",,"Semi-rectangular Shaped","17.0","100","","W","Housing Complex","North","National Highway",11.0,"Near Commercial District",80,200,"2nd quarter 2014",""
72,"Residential Land(Land and Building)","Residential Area","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Takamine","Tobata","17",4000000,"","85",,"Semi-trapezoidal Shaped","7.0","90","1991","W","Housing Complex","Southeast","City Road",11.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
73,"Residential Land(Land and Building)","Commercial Area","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Tenraiji","Tobata","21",19000000,"","260",,"Semi-rectangular Shaped","","140","1987","W","House","No facing road","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
74,"Pre-owned Condominiums, etc.","","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Nakabarunishi","Kyushukodaimae","4",12000000,"3LDK","65",,"","","","2002","RC","House","","",,"Near Commercial District",80,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
75,"Residential Land(Land Only)","Residential Area","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Nakabaruhigashi","Kyushukodaimae","13",8000000,"","125",65000,"Semi-rectangular Shaped","6.5","","","","","Northeast","City Road",5.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
76,"Pre-owned Condominiums, etc.","","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Higashiotani","Edamitsu","25",9200000,"3LDK","65",,"","","","1995","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",,,"2nd quarter 2014","Dealings of non-redecorating real estate"
77,"Residential Land(Land and Building)","Residential Area","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Higashiotani","Tobata","30-60minutes",25000000,"","150",,"&quot;Flag-shaped&quot; etc.","4.0","100","2014","W","House","Northwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
78,"Pre-owned Condominiums, etc.","","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Higashisayagatanimachi","Tobata","30-60minutes",18000000,"3LDK","75",,"","","","2003","RC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
79,"Residential Land(Land and Building)","Residential Area","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Fukuryugi","Tobata","30-60minutes",29000000,"","210",,"Semi-square Shaped","14.0","105","2014","W","House","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
80,"Residential Land(Land and Building)","Residential Area","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Makiyama","Tobata","19",25000000,"","320",,"Semi-shaped","12.0","240","1984","RC","House","Northeast","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
81,"Residential Land(Land and Building)","Residential Area","40105","Fukuoka Prefecture","Tobata Ward,Kitakyushu City","Motomiyamachi","Tobata","9",14000000,"","310",,"Semi-rectangular Shaped","14.0","135","","W","House","North","City Road",2.7,"Commercial District",80,400,"2nd quarter 2014",""
82,"Residential Land(Land and Building)","Commercial Area","40106","Fukuoka Prefecture","Kokurakita Ward,Kitakyushu City","Asano","Kokura (Fukuoka)","4",20000000,"","160",,"Irregular Shaped","11.0","230","1997","W","House","Southwest","City Road",5.0,"Commercial District",80,400,"2nd quarter 2014",""
83,"Residential Land(Land Only)","Commercial Area","40106","Fukuoka Prefecture","Kokurakita Ward,Kitakyushu City","Asano","Kokura (Fukuoka)","5",21000000,"","195",110000,"Irregular Shaped","4.0","","","","","North","National Highway",44.0,"Commercial District",80,400,"2nd quarter 2014",""
84,"Residential Land(Land and Building)","Residential Area","40106","Fukuoka Prefecture","Kokurakita Ward,Kitakyushu City","Ibori","Kokura (Fukuoka)","30-60minutes",37000000,"","180",,"Semi-trapezoidal Shaped","8.0","115","2014","W","House","Southeast","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
85,"Pre-owned Condominiums, etc.","","40106","Fukuoka Prefecture","Kokurakita Ward,Kitakyushu City","Usamachi","Kokura (Fukuoka)","19",3600000,"3LDK","70",,"","","","1985","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
86,"Pre-owned Condominiums, etc.","","40106","Fukuoka Prefecture","Kokurakita Ward,Kitakyushu City","Enamicho","Kawaraguchimihagino","7",2100000,"1K","20",,"","","","1991","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014",""
87,"Pre-owned Condominiums, etc.","","40106","Fukuoka Prefecture","Kokurakita Ward,Kitakyushu City","Enamicho","Kokura (Fukuoka)","19",2700000,"1K","20",,"","","","1992","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
88,"Pre-owned Condominiums, etc.","","40106","Fukuoka Prefecture","Kokurakita Ward,Kitakyushu City","Otemachi","Kokura (Fukuoka)","15",27000000,"3LDK","80",,"","","","2006","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
89,"Residential Land(Land and Building)","Commercial Area","40106","Fukuoka Prefecture","Kokurakita Ward,Kitakyushu City","Katano","Katano","4",160000000,"","240",,"Semi-rectangular Shaped","12.0","820","1991","RC","Housing Complex, Office, Shop","Northwest","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
90,"Pre-owned Condominiums, etc.","","40106","Fukuoka Prefecture","Kokurakita Ward,Kitakyushu City","Katano","Katano","8",7000000,"3DK","60",,"","","","1989","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
91,"Pre-owned Condominiums, etc.","","40106","Fukuoka Prefecture","Kokurakita Ward,Kitakyushu City","Katano","Kawaraguchimihagino","4",2800000,"2K","35",,"","","","1980","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
92,"Pre-owned Condominiums, etc.","","40106","Fukuoka Prefecture","Kokurakita Ward,Kitakyushu City","Katano","Kawaraguchimihagino","4",500000,"Open Floor","55",,"","","","","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
93,"Residential Land(Land and Building)","Residential Area","40106","Fukuoka Prefecture","Kokurakita Ward,Kitakyushu City","Katanoshimmachi","Jono (JR)","9",25000000,"","200",,"Semi-rectangular Shaped","10.5","185","1989","W","Housing Complex","South","City Road",5.8,"Category 1 Residential District",60,200,"2nd quarter 2014",""
