"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
1,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Asahicho","Tsurumi","26",75000000,"","270",280000,"Trapezoidal Shaped","11.0","","","","","West","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
2,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Ichibakamicho","Tsurumiichiba","5",25000000,"3LDK","65",,"","","","1987","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
3,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Ichibakamicho","Tsurumiichiba","5",25000000,"2LDK+S","65",,"","","","1995","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014",""
4,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Ichibakamicho","Hatchonawate","6",25000000,"3LDK","75",,"","","","1986","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
5,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Ichibanishinakacho","Tsurumiichiba","2",51000000,"","100",,"Semi-rectangular Shaped","7.0","100","2014","W","House","East","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
6,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Ichibanishinakacho","Tsurumiichiba","2",49000000,"","100",,"Semi-rectangular Shaped","6.6","100","2014","W","House","East","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
7,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Ichibahigashinakacho","Tsurumiichiba","2",31000000,"","120",,"Semi-trapezoidal Shaped","11.3","115","1970","W","House","East","Private Road",2.7,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
8,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Ichibafujimicho","Tsurumiichiba","4",22000000,"3LDK","55",,"","","","1996","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
9,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Ichibafujimicho","Tsurumiichiba","4",5300000,"1K","15",,"","","","1988","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
10,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Ichibayamatocho","Tsurumiichiba","3",3800000,"1K","15",,"","","","1991","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
11,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Egasakicho","Shitte","13",98000000,"","440",220000,"Semi-rectangular Shaped","18.3","","","","","West","City Road",4.8,"Industrial District",60,200,"2nd quarter 2014",""
12,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Egasakicho","Shitte","19",30000000,"3LDK","80",,"","","","2006","RC","House","","",,"Industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
13,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kajiyama","Tsurumi","30-60minutes",26000000,"2LDK+S","80",,"","","","2003","RC","House","","",,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014","Dealings of non-redecorating real estate"
14,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kamisueyoshi","Tsurumi","30-60minutes",38000000,"","65",,"Rectangular Shaped","5.6","95","2014","W","House","Southeast","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
15,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kamisueyoshi","Tsurumi","30-60minutes",11000000,"","50",220000,"Rectangular Shaped","4.6","","","","","Southeast","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
16,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kamisueyoshi","Tsurumi","30-60minutes",24000000,"3LDK","65",,"","","","1999","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings of redecorated real estate"
17,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kamisueyoshi","Tsurumi","26",30000000,"3LDK","85",,"","","","2004","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
18,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kaminomiya","Kikuna","7",60000000,"","100",,"Rectangular Shaped","7.7","100","2014","W","House","Southwest","City Road",3.7,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
19,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kaminomiya","Kikuna","16",31000000,"","90",,"Irregular Shaped","2.0","85","2014","W","House","Southeast","City Road",6.5,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
20,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kishiya","Namamugi","16",28000000,"","40",,"Irregular Shaped","8.8","75","2014","W","House","Northeast","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
21,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kishiya","Namamugi","9",33000000,"","50",,"Rectangular Shaped","6.0","75","2014","W","House","West","City Road",3.6,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
22,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kishiya","Namamugi","12",7900000,"1K","15",,"","","","1988","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings of redecorated real estate"
23,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kishiya","Namamugi","8",31000000,"3LDK","70",,"","","","2005","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings of non-redecorating real estate"
24,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kishiya","Namamugi","11",17000000,"3LDK","55",,"","","","2005","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings of non-redecorating real estate"
25,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kitaterao","Kikuna","23",16000000,"","105",150000,"Irregular Shaped","","","","","","South","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
26,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kitaterao","Kikuna","15",8500000,"1DK","25",,"","","","1989","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
27,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kitaterao","Tsurumi","29",78000000,"","260",300000,"Semi-trapezoidal Shaped","15.0","","","","","South","City Road",11.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
28,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kitaterao","Tsurumi","30-60minutes",34000000,"","110",,"&quot;Flag-shaped&quot; etc.","2.8","100","2013","W","House","North","City Road",3.3,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
29,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kitaterao","Tsurumi","25",32000000,"","145",220000,"Semi-rectangular Shaped","13.8","","","","","Northwest","City Road",8.0,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings including private road"
30,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Kitaterao","Tsurumi","30-60minutes",7800000,"2DK","30",,"","","","1991","RC","House","","",,"Near Commercial District",80,200,"2nd quarter 2014","Dealings of redecorated real estate"
31,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Komaoka","Okurayama (Kanagawa)","30-60minutes",20000000,"","100",200000,"Semi-rectangular Shaped","7.0","","","","","Northwest","City Road",6.5,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
32,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Komaoka","Okurayama (Kanagawa)","30-60minutes",18000000,"3LDK","70",,"","","","1994","RC","House","","",,"Category 1 Exclusive Low Rise Residential District",,,"2nd quarter 2014","Dealings of non-redecorating real estate"
33,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Komaoka","Tsurumi","30-60minutes",37000000,"","120",,"&quot;Flag-shaped&quot; etc.","3.0","95","2014","W","House","South","Private Road",4.5,"Category 2 Residential District",60,200,"2nd quarter 2014",""
34,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Komaoka","Tsurumi","30-60minutes",12000000,"3DK","45",,"","","","1988","RC","House","","",,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014","Dealings of non-redecorating real estate"
35,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Sakaechodoori","Keikyutsurumi","18",31000000,"","65",,"&quot;Flag-shaped&quot; etc.","2.5","90","2013","W","House","North","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
36,"Residential Land(Land and Building)","Commercial Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Sakaechodoori","Tsurumiichiba","8",37000000,"","135",,"Rectangular Shaped","8.0","260","1988","S","Housing Complex, Shop","West","City Road",15.0,"Near Commercial District",80,300,"2nd quarter 2014",""
37,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Sakaechodoori","Tsurumiichiba","18",31000000,"","65",,"&quot;Flag-shaped&quot; etc.","2.5","85","2013","W","House","North","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
38,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Shishigaya","Okurayama (Kanagawa)","26",25000000,"","100",240000,"Rectangular Shaped","6.7","","","","","South","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
39,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Shitanoyacho","Keikyutsurumi","15",5700000,"1K","15",,"","","","1991","RC","House","","",,"Near Commercial District",80,200,"2nd quarter 2014","Dealings of redecorated real estate"
40,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Shitanoyacho","Kokudo","6",15000000,"2DK","40",,"","","","1977","SRC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
41,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Shitanoyacho","Tsurumi","15",29000000,"2LDK","50",,"","","","2012","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
42,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Shimosueyoshi","Tsurumi","20",33000000,"","75",,"Irregular Shaped","2.2","100","2014","W","House","East","City Road",5.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
43,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Shimosueyoshi","Tsurumi","19",17000000,"2LDK","50",,"","","","1990","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
44,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Shimosueyoshi","Tsurumi","25",27000000,"4LDK","160",,"","","","1990","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings of non-redecorating real estate"
45,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Sugasawacho","Tsurumiichiba","7",37000000,"","60",,"Rectangular Shaped","4.2","100","2013","W","House","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
46,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Tsukunocho","Tsurumi","13",40000000,"","100",390000,"&quot;Flag-shaped&quot; etc.","2.8","","","","","Northwest","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
47,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Tsurumichuo","Keikyutsurumi","5",1100000,"2DK","40",,"","","","1986","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
48,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Tsurumichuo","Keikyutsurumi","3",6300000,"1K","15",,"","","","1989","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
49,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Tsurumichuo","Keikyutsurumi","5",10000000,"1K","15",,"","","","1986","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
50,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Tsurumichuo","Keikyutsurumi","4",7100000,"1K","15",,"","","","1989","SRC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of redecorated real estate"
51,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Tsurumichuo","Kokudo","1",24000000,"2LDK","55",,"","","","1999","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
52,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Tsurumichuo","Tsurumi","10",43000000,"","60",,"Semi-rectangular Shaped","5.4","95","2014","W","House","Southwest","City Road",9.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
53,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Tsurumichuo","Tsurumi","1",80000000,"2LDK","75",,"","","","2010","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
54,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Tsurumichuo","Tsurumi","2",45000000,"2LDK","55",,"","","","2010","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
55,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Tsurumichuo","Tsurumi","7",7000000,"1K","25",,"","","","1981","SRC","Office","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
56,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Tsurumichuo","Tsurumi","2",54000000,"2LDK","65",,"","","","2012","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
57,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Teraya","Tsurumi","15",9800000,"2DK","45",,"","","","1971","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings of non-redecorating real estate"
58,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Toyookacho","Tsurumi","1",42000000,"","65",,"","","","","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
59,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Nakadoori","Tsurumi","16",55000000,"","280",200000,"Rectangular Shaped","13.5","","","","","North","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
60,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Namamugi","Kagetsuenmae","3",22000000,"2LDK","50",,"","","","1994","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
61,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Namamugi","Namamugi","10",34000000,"","190",180000,"Rectangular Shaped","20.0","","","","","Northeast","City Road",11.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
62,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Namamugi","Namamugi","5",5700000,"1K","20",,"","","","1990","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014",""
63,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Namamugi","Namamugi","8",3500000,"1R","15",,"","","","1987","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
64,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Namamugi","Namamugi","4",6700000,"1R","25",,"","","","1984","SRC","Office","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
65,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Namamugi","Namamugi","5",7500000,"1K","20",,"","","","1990","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
66,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Namamugi","Namamugi","2",4500000,"1K","15",,"","","","1991","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014",""
67,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Baba","Kikuna","23",6000000,"","125",48000,"&quot;Flag-shaped&quot; etc.","","","","","","East","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
68,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Baba","Kikuna","23",33000000,"","105",,"&quot;Flag-shaped&quot; etc.","2.7","95","2014","W","House","North","Private Road",2.7,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
69,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Baba","Tsurumi","25",290000,"","125",2400,"Irregular Shaped","3.0","","","","","West","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
70,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Baba","Tsurumi","30-60minutes",36000000,"","105",,"Square Shaped","9.5","90","2014","W","House","West","Private Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
71,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Baba","Tsurumi","28",27000000,"","85",,"Irregular Shaped","","70","2014","W","House","East","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
72,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Baba","Tsurumi","30-60minutes",37000000,"","120",,"Semi-trapezoidal Shaped","8.6","100","2014","W","House","West","Private Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
73,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Baba","Tsurumi","30-60minutes",35000000,"","100",,"Semi-rectangular Shaped","10.0","85","2014","W","House","East","Private Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
74,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Baba","Tsurumi","30-60minutes",38000000,"","100",,"Semi-rectangular Shaped","11.0","95","2014","W","House","South","City Road",5.5,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
75,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Baba","Tsurumi","30-60minutes",22000000,"","135",160000,"Semi-rectangular Shaped","12.6","","","","","South","Private Road",3.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
76,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Baba","Tsurumi","25",12000000,"2LDK","55",,"","","","1985","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
77,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiterao","Oguchi","18",12000000,"3LDK","80",,"","","","1988","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings of non-redecorating real estate"
78,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiterao","Kikuna","30-60minutes",18000000,"4LDK","95",,"","","","1986","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings of non-redecorating real estate"
79,"Residential Land(Land and Building)","Commercial Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiterao","Tsurumi","20",25000000,"","65",,"Rectangular Shaped","7.0","95","2000","W","House","Southeast","Private Road",3.9,"Near Commercial District",80,200,"2nd quarter 2014",""
80,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiterao","Namamugi","16",35000000,"","130",,"Irregular Shaped","","90","2014","W","House","Southeast","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
81,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiterao","Namamugi","13",24000000,"","65",,"Irregular Shaped","15.0","65","2011","W","House","North","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
82,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiterao","Namamugi","21",25000000,"","115",210000,"Irregular Shaped","15.0","","","","","Southeast","City Road",2.7,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
83,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiterao","Namamugi","19",3000000,"","70",,"Semi-rectangular Shaped","5.0","35","1964","W","House","Northeast","Private Road",2.0,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
84,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiterao","Namamugi","19",11000000,"","110",,"Semi-shaped","12.0","","1972","W","House","West","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
85,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiterao","Namamugi","11",34000000,"","70",,"Rectangular Shaped","6.0","85","2014","W","House","Southeast","City Road",3.7,"Semi-residential District",60,200,"2nd quarter 2014",""
86,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiterao","Namamugi","16",18000000,"","110",,"Semi-rectangular Shaped","6.0","85","","W","House","Southwest","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
87,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiterao","Namamugi","19",23000000,"3LDK","70",,"","","","2000","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings of redecorated real estate"
88,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiterao","Namamugi","16",18000000,"3LDK","70",,"","","","1984","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings of redecorated real estate"
89,"Pre-owned Condominiums, etc.","","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiterao","Namamugi","23",23000000,"3LDK","75",,"","","","1984","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings of redecorated real estate"
90,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiteraonakadai","Tsurumi","24",28000000,"","50",,"Trapezoidal Shaped","2.9","90","2013","W","House","South","City Road",8.0,"Near Commercial District",80,200,"2nd quarter 2014",""
91,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiteraonakadai","Tsurumi","23",18000000,"","95",190000,"Semi-trapezoidal Shaped","10.7","","","","","South","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
92,"Residential Land(Land Only)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiteraohigashidai","Kagetsuenmae","9",44000000,"","160",270000,"Semi-square Shaped","12.8","","","","","East","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings including private road"
93,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiteraohigashidai","Tsurumi","21",38000000,"","100",,"Irregular Shaped","19.9","95","2014","W","House","Southeast","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014","Dealings including private road"
94,"Residential Land(Land and Building)","Residential Area","14101","Kanagawa Prefecture","Tsurumi Ward,Yokohama City","Higashiteraohigashidai","Namamugi","15",36000000,"","80",,"Irregular Shaped","4.0","110","2014","W","House","North","Private Road",3.6,"Category 2 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
