"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
158,"Residential Land(Land and Building)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Nakai","Takashima (Okayama)","9",14000000,"","175",,"Semi-rectangular Shaped","16.0","85","1971","W","House","West","City Road",4.8,"Category 1 Residential District",60,200,"2nd quarter 2014",""
159,"Residential Land(Land Only)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Nagaoka","Higashiokayama","11",8600000,"","165",52000,"Rectangular Shaped","10.5","","","","","South","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
160,"Residential Land(Land and Building)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Hama","Nishigawara","11",40000000,"","610",,"Semi-rectangular Shaped","15.0","350","1991","LS","Housing Complex","South","City Road",5.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
161,"Residential Land(Land and Building)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Hama","Nishigawara","14",7000000,"","80",,"Irregular Shaped","23.0","115","1989","S","Office, Warehouse","South","Prefectural Road",5.0,"Near Commercial District",80,200,"2nd quarter 2014",""
162,"Residential Land(Land Only)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Haraoshima","Okayama","30-60minutes",9300000,"","190",49000,"Rectangular Shaped","9.2","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
163,"Residential Land(Land and Building)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Haraoshima","Okayama","30-60minutes",17000000,"","230",,"Rectangular Shaped","17.0","115","1966","W","House","South","City Road",4.0,"Near Commercial District",80,200,"2nd quarter 2014",""
164,"Residential Land(Land and Building)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Haraoshima","Okayama","30-60minutes",7300000,"","320",,"Semi-square Shaped","","40","1970","W","House","Northwest","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
165,"Pre-owned Condominiums, etc.","","33102","Okayama Prefecture","Naka Ward,Okayama City","Haraoshima","Nishigawara","20",17000000,"3LDK","65",,"","","","2002","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
166,"Pre-owned Condominiums, etc.","","33102","Okayama Prefecture","Naka Ward,Okayama City","Haraoshima","Nishigawara","20",23000000,"3LDK","65",,"","","","2002","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
167,"Residential Land(Land and Building)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Hirai","Okayama","1H-1H30",18000000,"","180",,"Irregular Shaped","7.8","130","1997","W","House","East","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
168,"Residential Land(Land and Building)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Hirai","Okayama","1H30-2H",10000000,"","145",,"Rectangular Shaped","10.5","85","1988","W","House","Northwest","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
169,"Residential Land(Land Only)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Fukudomari","Okayama","1H30-2H",12000000,"","185",67000,"Square Shaped","14.0","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
170,"Residential Land(Land and Building)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Fujiwaranishimachi","Takashima (Okayama)","16",4100000,"","95",,"Irregular Shaped","13.0","70","1977","W","House","South","Private Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
171,"Residential Land(Land and Building)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Fujiwaranishimachi","Takashima (Okayama)","16",6400000,"","95",,"Irregular Shaped","13.0","70","1977","W","House","South","Private Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
172,"Residential Land(Land Only)","Potential Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Maruyama","Okayama","1H-1H30",27000000,"","840",32000,"Semi-rectangular Shaped","50.0m or longer.","","","","","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
173,"Residential Land(Land Only)","Potential Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Maruyama","Okayama","1H-1H30",14000000,"","1200",12000,"Irregular Shaped","8.0","","","","","South","City Road",2.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
174,"Residential Land(Land Only)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Minato","Okayama","1H-1H30",28000000,"","540",51000,"Semi-rectangular Shaped","17.5","","","","","Southeast","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
175,"Residential Land(Land Only)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Minato","Okayama","1H-1H30",15000000,"","410",35000,"Semi-trapezoidal Shaped","22.0","","","","","South","City Road",7.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
176,"Residential Land(Land and Building)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Miyoshi","Okayama","1H30-2H",10000000,"","230",,"Square Shaped","16.0","145","1979","W","House, Shop","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
177,"Residential Land(Land and Building)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Yamasaki","Okayama","1H30-2H",10000000,"","300",,"Rectangular Shaped","15.0","140","1974","W","House","East","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
178,"Residential Land(Land and Building)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Yamasaki","Okayama","1H-1H30",22000000,"","135",,"Square Shaped","12.0","105","2014","W","House","West","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
179,"Residential Land(Land and Building)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Yamasaki","Okayama","1H30-2H",16000000,"","190",,"Semi-rectangular Shaped","8.0","110","1990","W","House","South","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014","Dealings including private road"
180,"Residential Land(Land Only)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Yamasaki","Okayama","1H-1H30",16000000,"","290",55000,"Rectangular Shaped","15.0","","","","","South","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
181,"Residential Land(Land Only)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Yamasaki","Okayama","1H30-2H",5500000,"","120",45000,"Rectangular Shaped","12.0","","","","","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
182,"Residential Land(Land and Building)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Yamasaki","Okayama","1H30-2H",30000000,"","145",,"Semi-trapezoidal Shaped","11.0","","","","","West","Private Road",8.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
183,"Residential Land(Land Only)","Residential Area","33102","Okayama Prefecture","Naka Ward,Okayama City","Yoneda","Higashiokayama","18",8700000,"","180",49000,"Rectangular Shaped","10.0","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
184,"Residential Land(Land Only)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Kachi","Odara","16",18000000,"","330",54000,"Rectangular Shaped","","","","","","South","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
185,"Residential Land(Land and Building)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Kachi","Odara","15",18000000,"","410",,"&quot;Flag-shaped&quot; etc.","4.0","85","1970","W","House","South","Tokyo Metropolitan Road",12.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
186,"Residential Land(Land and Building)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Kanzakicho","Saidaiji","30-60minutes",17000000,"","1400",,"Semi-shaped","26.0","","","","","Southeast","City Road",5.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
187,"Agricultural Land","","33103","Okayama Prefecture","Higashi Ward,Okayama City","Kimitsu","","",4400000,"","230",,"","","","","","","","",,"",,,"2nd quarter 2014",""
188,"Residential Land(Land Only)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Kuban","Saidaiji","1H-1H30",710000,"","50",14000,"Irregular Shaped","2.5","","","","","North","City Road",2.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
189,"Agricultural Land","","33103","Okayama Prefecture","Higashi Ward,Okayama City","Kuban","","",6000000,"","2900",,"","","","","","","","",,"",,,"2nd quarter 2014",""
190,"Residential Land(Land Only)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Saidaijinaka","Saidaiji","14",1100000,"","45",24000,"Semi-rectangular Shaped","","","","","","No facing road","",,"Commercial District",80,400,"2nd quarter 2014",""
191,"Residential Land(Land Only)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Saidaijinaka","Saidaiji","12",230000,"","40",5600,"Rectangular Shaped","","","","","","No facing road","",,"Commercial District",80,400,"2nd quarter 2014",""
192,"Residential Land(Land and Building)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Saidaijinakano","Saidaiji","26",270000000,"","2,000 m^2 or greater.",,"Irregular Shaped","","800","2002","W","Housing Complex","Northwest","City Road",3.6,"Category 1 Residential District",60,200,"2nd quarter 2014",""
193,"Residential Land(Land and Building)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Jotodaihigashi","Joto (Okayama)","16",13000000,"","250",,"Irregular Shaped","28.0","135","1989","RC","House","Southeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014","Dealings including special circumstances"
194,"Residential Land(Land and Building)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Jotodaihigashi","Joto (Okayama)","13",30000000,"","330",,"Trapezoidal Shaped","11.2","195","1989","W","House","East","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
195,"Residential Land(Land and Building)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Jotodaiminami","Joto (Okayama)","18",16000000,"","200",,"Semi-square Shaped","14.5","110","1998","W","House","Northwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
196,"Residential Land(Land and Building)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Setochokomyotani","Seto","9",6000000,"","200",,"Semi-square Shaped","13.5","115","1972","W","House","Northwest","City Road",4.5,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
197,"Residential Land(Land Only)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Setochosasaoka","Seto","23",2000000,"","530",3700,"Semi-square Shaped","24.0","","","","","North","Prefectural Road",4.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
198,"Agricultural Land","","33103","Okayama Prefecture","Higashi Ward,Okayama City","Setochosasaoka","","",490000,"","910",,"","","","","","","","",,"",,,"2nd quarter 2014",""
199,"Agricultural Land","","33103","Okayama Prefecture","Higashi Ward,Okayama City","Setochosasaoka","","",540000,"","1000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
200,"Agricultural Land","","33103","Okayama Prefecture","Higashi Ward,Okayama City","Setochosasaoka","","",460000,"","860",,"","","","","","","","",,"",,,"2nd quarter 2014",""
201,"Agricultural Land","","33103","Okayama Prefecture","Higashi Ward,Okayama City","Setochosasaoka","","",500000,"","960",,"","","","","","","","",,"",,,"2nd quarter 2014",""
202,"Agricultural Land","","33103","Okayama Prefecture","Higashi Ward,Okayama City","Setochosasaoka","","",870000,"","870",,"","","","","","","","",,"",,,"2nd quarter 2014",""
203,"Residential Land(Land Only)","Commercial Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Setochoshimo","Seto","8",9900000,"","280",35000,"Irregular Shaped","12.5","","","","","Southwest","City Road",4.6,"Near Commercial District",80,200,"2nd quarter 2014",""
204,"Residential Land(Land Only)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Setochoshimo","Seto","9",5400000,"","140",39000,"Irregular Shaped","4.0","","","","","Southwest","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
205,"Residential Land(Land and Building)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Setochodaii","Mantomi","11",8000000,"","510",,"Semi-trapezoidal Shaped","18.5","95","1968","W","House","West","City Road",2.8,"Urbanization Control Area",60,100,"2nd quarter 2014",""
206,"Agricultural Land","","33103","Okayama Prefecture","Higashi Ward,Okayama City","Takewara","","",1500000,"","1500",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings between related objects"
207,"Residential Land(Land and Building)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Toyota","Saidaiji","1H-1H30",1500000,"","250",,"Rectangular Shaped","13.0","145","1957","W","House","South","City Road",3.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
208,"Agricultural Land","","33103","Okayama Prefecture","Higashi Ward,Okayama City","Nishikataoka","","",800000,"","1800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
209,"Agricultural Land","","33103","Okayama Prefecture","Higashi Ward,Okayama City","Fukuji","","",620000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
210,"Residential Land(Land Only)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Fujimicho","Odara","14",11000000,"","195",56000,"Rectangular Shaped","15.0","","","","","West","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
211,"Residential Land(Land and Building)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Masunocho","Odara","26",6000000,"","85",,"Rectangular Shaped","9.0","60","1977","S","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
212,"Agricultural Land","","33103","Okayama Prefecture","Higashi Ward,Okayama City","Masunocho","","",600000,"","780",,"","","","","","","","",,"",,,"2nd quarter 2014",""
213,"Residential Land(Land Only)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Matsushincho","Odara","19",20000000,"","370",54000,"Semi-rectangular Shaped","27.0","","","","","South","Private Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
214,"Residential Land(Land and Building)","Residential Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Minamikozu","Joto (Okayama)","30-60minutes",5000000,"","170",,"Semi-rectangular Shaped","12.5","95","1978","W","House","South","City Road",6.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
215,"Residential Land(Land and Building)","Commercial Area","33103","Okayama Prefecture","Higashi Ward,Okayama City","Minamikozu","Joto (Okayama)","30-60minutes",40000000,"","1200",,"Semi-rectangular Shaped","34.0","460","1990","S","Housing Complex, Shop","North","National Highway",10.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
216,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Uchio","Bitchumishima","16",8700000,"","250",35000,"Semi-rectangular Shaped","16.0","","","","","East","Private Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings including private road"
217,"Agricultural Land","","33104","Okayama Prefecture","Minami Ward,Okayama City","Urayasunishimachi","","",31000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
218,"Agricultural Land","","33104","Okayama Prefecture","Minami Ward,Okayama City","Urayasunishimachi","","",28000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
219,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Urayasuhommachi","Okayama","1H30-2H",11000000,"","175",64000,"Semi-square Shaped","13.7","","","","","Northwest","Private Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
220,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Urayasuhommachi","Okayama","1H30-2H",12000000,"","175",68000,"Semi-square Shaped","13.7","","","","","Northwest","Private Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
221,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Urayasuminamimachi","Okayama","1H30-2H",8000000,"","230",35000,"Semi-rectangular Shaped","15.0","","","","","West","Private Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings including private road"
222,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Urayasuminamimachi","Okayama","1H30-2H",4000000,"","135",30000,"Semi-rectangular Shaped","9.0","","","","","West","City Road",7.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
223,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Urayasuminamimachi","Okayama","1H30-2H",15000000,"","1000",,"Semi-shaped","23.0","150","1972","W","House","Northeast","City Road",9.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
224,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Ofuku","Seno","29",19000000,"","150",,"Rectangular Shaped","10.5","115","1993","W","House","Northwest","Private Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
225,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Ofuku","Seno","23",13000000,"","210",,"Rectangular Shaped","16.0","125","1988","W","House","Northeast","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",50,200,"2nd quarter 2014",""
226,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Ofuku","Bizennishiichi","29",39000000,"","160",,"Rectangular Shaped","11.5","105","1994","W","House","Northeast","Private Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
227,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Ofuku","Bizennishiichi","24",110000000,"","590",,"Semi-rectangular Shaped","29.0","270","2002","W","House","East","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
228,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Ofuku","Bizennishiichi","25",360000000,"","1400",,"Semi-rectangular Shaped","","2,000 m^2 or greater.","1999","RC","Housing Complex","Northwest","Private Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
229,"Residential Land(Land Only)","Potential Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Ofuku","Bizennishiichi","24",9400000,"","2,000 m^2 or greater.",4700,"Irregular Shaped","50.0m or longer.","","","","","Southeast","Road",1.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
230,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Ofuku","Bizennishiichi","23",84000000,"","1300",62000,"Semi-shaped","15.0","","","","","North","Prefectural Road",9.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
231,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Kataoka","Bizenkataoka","3",3800000,"","85",45000,"Semi-square Shaped","9.0","","","","","Northeast","City Road",9.0,"Urbanization Control Area",50,100,"2nd quarter 2014",""
232,"Forest Land","","33104","Okayama Prefecture","Minami Ward,Okayama City","Kawahari","","",100000,"","980",,"","","","","","","","",,"",,,"2nd quarter 2014",""
233,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Kitaura","Okayama","2H-",470000000,"","2,000 m^2 or greater.",,"Irregular Shaped","50.0m or longer.","2,000 m^2 or greater.","1990","S","Other","Northwest","City Road",6.0,"Urbanization Control Area",,,"2nd quarter 2014",""
234,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Shimbo","Bizennishiichi","11",21000000,"","165",130000,"Rectangular Shaped","15.0","","","","","West","Private Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
235,"Pre-owned Condominiums, etc.","","33104","Okayama Prefecture","Minami Ward,Okayama City","Shimbo","Bizennishiichi","11",10000000,"3LDK","80",,"","","","1987","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
236,"Pre-owned Condominiums, etc.","","33104","Okayama Prefecture","Minami Ward,Okayama City","Shimbo","Bizennishiichi","18",21000000,"3LDK","75",,"","","","2007","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
237,"Pre-owned Condominiums, etc.","","33104","Okayama Prefecture","Minami Ward,Okayama City","Shimbo","Bizennishiichi","18",11000000,"3LDK","60",,"","","","1995","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
238,"Residential Land(Land and Building)","Commercial Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Senoo","Seno","8",14000000,"","135",,"Semi-rectangular Shaped","9.5","75","2011","W","House","West","Prefectural Road",4.0,"Near Commercial District",80,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
239,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Senoo","Seno","30-60minutes",9500000,"","165",,"Semi-rectangular Shaped","12.0","90","1986","W","House","South","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
240,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Sozu","Hazakawa","16",7200000,"","200",,"Rectangular Shaped","13.0","100","1990","LS","House","Southeast","Private Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
241,"Residential Land(Land and Building)","Commercial Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Chikkosakaemachi","Okayama","1H30-2H",500000000,"","2,000 m^2 or greater.",,"Semi-square Shaped","50.0m or longer.","1300","1998","S","Housing Complex, Other","Northwest","City Road",22.0,"Commercial District",80,400,"2nd quarter 2014",""
242,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Chikkomidorimachi","Okayama","1H30-2H",14000000,"","210",67000,"Rectangular Shaped","13.0","","","","","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
243,"Residential Land(Land and Building)","Commercial Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Chidoricho","Okayama","1H30-2H",56000000,"","650",,"Irregular Shaped","23.0","290","1998","LS","House","East","Prefectural Road",27.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
244,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Toshinden","Bizennishiichi","20",23000000,"","220",,"Semi-rectangular Shaped","13.0","120","2006","W","House","South","City Road",7.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
245,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Toyonari","Bizennishiichi","30-60minutes",10000000,"","150",68000,"Rectangular Shaped","7.0","","","","","North","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
246,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Nakaune","Chayamachi","30-60minutes",4500000,"","250",18000,"Semi-rectangular Shaped","15.0","","","","","North","Private Road",5.0,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings including private road"
247,"Residential Land(Land Only)","Potential Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Nakaune","Bitchumishima","30-60minutes",300000000,"","2,000 m^2 or greater.",73000,"Semi-rectangular Shaped","50.0m or longer.","","","","","South","City Road",6.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
248,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Namikicho","Okayama","1H30-2H",2000000,"","40",52000,"Semi-trapezoidal Shaped","6.3","","","","","North","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
249,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Nanki","Okayama","1H30-2H",23000000,"","160",,"Semi-rectangular Shaped","16.2","100","1979","W","House","West","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
250,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Nishikoyodai","Hazakawa","23",7600000,"","170",45000,"Semi-rectangular Shaped","12.5","","","","","Southeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
251,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Nishikoyodai","Hazakawa","23",7500000,"","180",,"Semi-shaped","15.0","130","1984","LS","House","Southeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
252,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Nishikoyodai","Hazakawa","30-60minutes",13000000,"","240",,"Semi-rectangular Shaped","17.0","110","1989","W","House","Southeast","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
253,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Nishitakasaki","Hazakawa","30-60minutes",7000000,"","200",34000,"Rectangular Shaped","13.0","","","","","Northeast","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
254,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Hazakawa","Hazakawa","1",5000000,"","180",28000,"Semi-rectangular Shaped","19.0","","","","","Northwest","City Road",8.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
255,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Hazakawa","Hazakawa","8",6500000,"","180",37000,"Semi-rectangular Shaped","8.0","","","","","Northeast","City Road",6.0,"Urbanization Control Area",50,100,"2nd quarter 2014",""
256,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Hamano","Bizennishiichi","30-60minutes",2700000,"","155",,"Semi-rectangular Shaped","10.0","","","","","South","Private Road",4.3,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
257,"Residential Land(Land Only)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Higashiune","Seno","30-60minutes",1200000,"","65",18000,"Irregular Shaped","","","","","","No facing road","",,"Urbanization Control Area",60,200,"2nd quarter 2014",""
258,"Residential Land(Land and Building)","Residential Area","33104","Okayama Prefecture","Minami Ward,Okayama City","Higashiune","Seno","29",36000000,"","165",,"Semi-trapezoidal Shaped","13.0","105","1991","W","House","Southeast","City Road",9.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
